PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType,
4,2026/8/16,1,4,佐々木,Left,高崎,Right,0,1,2,Fastball,FoulBallFieldable,,,,
5,2026/8/16,1,5,佐々木,Left,高崎,Right,0,1,2,Slider,BallCalled,,,,
6,2026/8/16,1,6,佐々木,Left,高崎,Right,0,2,2,Slider,BallCalled,,,,
7,2026/8/16,1,7,佐々木,Left,高崎,Right,0,3,2,Fastball,InPlay,,Single,FlyBall,
8,2026/8/16,2,1,佐々木,Left,風見,Right,0,0,0,Curveball,InPlay,,Out,GroundBall,
9,2026/8/16,3,1,佐々木,Left,國光,Left,2,0,0,Curveball,BallCalled,,,,
10,2026/8/16,3,2,佐々木,Left,國光,Left,2,1,0,Fastball,InPlay,,Out,FlyBall,
1,2026/8/16,1,1,岡安,Left,新井,Left,0,0,0,Curveball,BallCalled,,,,
2,2026/8/16,1,2,岡安,Left,新井,Left,0,1,0,Curveball,BallCalled,,,,
3,2026/8/16,1,3,岡安,Left,新井,Left,0,2,0,Fastball,BallCalled,,,,
4,2026/8/16,1,4,岡安,Left,新井,Left,0,3,0,Fastball,InPlay,,Out,FlyBall,
5,2026/8/16,2,1,岡安,Left,西谷,Left,1,0,0,Curveball,BallCalled,,,,
6,2026/8/16,2,2,岡安,Left,西谷,Left,1,1,0,Slider,FoulBallFieldable,,,,
7,2026/8/16,2,3,岡安,Left,西谷,Left,1,1,1,Fastball,InPlay,,Out,FlyBall,
8,2026/8/16,3,1,岡安,Left,金子,Right,2,0,0,Fastball,StrikeCalled,,,,
9,2026/8/16,3,2,岡安,Left,金子,Right,2,0,1,Curveball,BallCalled,,,,
10,2026/8/16,3,3,岡安,Left,金子,Right,2,1,1,Fastball,FoulBallFieldable,,,,
11,2026/8/16,3,4,岡安,Left,金子,Right,2,1,2,TwoSeamFastball,BallCalled,,,,
12,2026/8/16,3,5,岡安,Left,金子,Right,2,2,2,TwoSeamFastball,InPlay,,Double,FlyBall,
13,2026/8/16,4,1,岡安,Left,島田,Left,2,0,0,Fastball,BallCalled,,,,
14,2026/8/16,4,2,岡安,Left,島田,Left,2,1,0,Fastball,StrikeCalled,,,,
15,2026/8/16,4,3,岡安,Left,島田,Left,2,1,1,Curveball,BallCalled,,,,
16,2026/8/16,4,4,岡安,Left,島田,Left,2,2,1,Fastball,StrikeSwinging,,,,
17,2026/8/16,4,5,岡安,Left,島田,Left,2,2,2,TwoSeamFastball,BallCalled,,,,
18,2026/8/16,4,6,岡安,Left,島田,Left,2,3,2,Fastball,BallCalled,,Walk,,
19,2026/8/16,5,1,岡安,Left,横井,Right,2,0,0,Curveball,FoulBallFieldable,,,,
20,2026/8/16,5,2,岡安,Left,横井,Right,2,0,1,ChangeUp,BallCalled,,,,
21,2026/8/16,5,3,岡安,Left,横井,Right,2,1,1,Fastball,FoulBallFieldable,,,,
22,2026/8/16,5,4,岡安,Left,横井,Right,2,1,2,Fastball,BallCalled,,,,
23,2026/8/16,5,5,岡安,Left,横井,Right,2,2,2,Fastball,FoulBallFieldable,,,,
24,2026/8/16,5,6,岡安,Left,横井,Right,2,2,2,Slider,BallCalled,,,,
25,2026/8/16,5,7,岡安,Left,横井,Right,2,3,2,Fastball,BallCalled,,Walk,,
1,2026/8/16,1,1,鈴木心,Right,大野,Left,0,0,0,Fastball,StrikeCalled,,,,
2,2026/8/16,1,2,鈴木心,Right,大野,Left,0,0,1,Fastball,InPlay,,Out,GroundBall,
1,2026/8/16,1,1,佐々木,Left,平山,Left,0,0,0,Slider,StrikeCalled,,,,
2,2026/8/16,1,2,佐々木,Left,平山,Left,0,0,1,Slider,StrikeSwinging,,,,
3,2026/8/16,1,3,佐々木,Left,平山,Left,0,0,2,Slider,StrikeSwinging,,Strikeout,,
4,2026/8/16,2,1,佐々木,Left,辻村,Right,1,0,0,Fastball,StrikeCalled,,,,
5,2026/8/16,2,2,佐々木,Left,辻村,Right,1,0,1,Fastball,BallCalled,,,,
6,2026/8/16,2,3,佐々木,Left,辻村,Right,1,1,1,Fastball,BallCalled,,,,
7,2026/8/16,2,4,佐々木,Left,辻村,Right,1,2,1,Curveball,StrikeSwinging,,,,
8,2026/8/16,2,5,佐々木,Left,辻村,Right,1,2,2,Curveball,InPlay,,Out,GroundBall,
9,2026/8/16,3,1,佐々木,Left,五木,Right,2,0,0,Curveball,BallCalled,,,,
10,2026/8/16,3,2,佐々木,Left,五木,Right,2,1,0,Fastball,FoulBallFieldable,,,,
11,2026/8/16,3,3,佐々木,Left,五木,Right,2,1,1,Fastball,FoulBallFieldable,,,,
12,2026/8/16,3,4,佐々木,Left,五木,Right,2,1,2,ChangeUp,BallCalled,,,,
13,2026/8/16,3,5,佐々木,Left,五木,Right,2,2,2,Fastball,InPlay,,Out,GroundBall,
1,2026/8/16,1,1,鈴木心,Right,片山,Left,0,0,0,Fastball,BallCalled,,,,
2,2026/8/16,1,2,鈴木心,Right,片山,Left,0,1,0,Fastball,StrikeSwinging,,,,
3,2026/8/16,1,3,鈴木心,Right,片山,Left,0,1,1,Fastball,FoulBallFieldable,,,,
4,2026/8/16,1,4,鈴木心,Right,片山,Left,0,1,2,Fastball,BallCalled,,,,
5,2026/8/16,1,5,鈴木心,Right,片山,Left,0,2,2,Fastball,BallCalled,,,,
6,2026/8/16,1,6,鈴木心,Right,片山,Left,0,3,2,Fastball,StrikeSwinging,,Strikeout,,
7,2026/8/16,2,1,鈴木心,Right,村野,Left,1,0,0,Fastball,BallCalled,,,,
8,2026/8/16,2,2,鈴木心,Right,村野,Left,1,1,0,Fastball,StrikeCalled,,,,
9,2026/8/16,2,3,鈴木心,Right,村野,Left,1,1,1,Fastball,BallCalled,,,,
10,2026/8/16,2,4,鈴木心,Right,村野,Left,1,2,1,Fastball,StrikeCalled,,,,
11,2026/8/16,2,5,鈴木心,Right,村野,Left,1,2,2,Fastball,StrikeSwinging,,Strikeout,,
12,2026/8/16,3,1,鈴木心,Right,池田,Left,2,0,0,Fastball,FoulBallFieldable,,,,
13,2026/8/16,3,2,鈴木心,Right,池田,Left,2,0,1,Fastball,InPlay,,Out,GroundBall,
1,2026/8/16,1,1,佐々木,Left,野田,Left,0,0,0,Cutter,StrikeSwinging,,,,
2,2026/8/16,1,2,佐々木,Left,野田,Left,0,0,1,Slider,BallCalled,,,,
3,2026/8/16,1,3,佐々木,Left,野田,Left,0,1,1,Fastball,StrikeCalled,,,,
4,2026/8/16,1,4,佐々木,Left,野田,Left,0,1,2,Slider,BallCalled,,,,
5,2026/8/16,1,5,佐々木,Left,野田,Left,0,2,2,Fastball,BallCalled,,,,
6,2026/8/16,1,6,佐々木,Left,野田,Left,0,3,2,Curveball,StrikeSwinging,,Strikeout,,
7,2026/8/16,2,1,佐々木,Left,茨木,Left,1,0,0,Fastball,StrikeCalled,,,,
8,2026/8/16,2,2,佐々木,Left,茨木,Left,1,0,1,Fastball,StrikeCalled,,,,
9,2026/8/16,2,3,佐々木,Left,茨木,Left,1,0,2,Fastball,InPlay,,Out,FlyBall,
10,2026/8/16,3,1,佐々木,Left,渡邊康,Right,2,0,0,Curveball,BallCalled,,,,
11,2026/8/16,3,2,佐々木,Left,渡邊康,Right,2,1,0,Slider,StrikeCalled,,,,
12,2026/8/16,3,3,佐々木,Left,渡邊康,Right,2,1,1,Fastball,InPlay,,Double,FlyBall,
13,2026/8/16,4,1,佐々木,Left,高崎,Right,2,0,0,Cutter,FoulBallFieldable,,,,
14,2026/8/16,4,2,佐々木,Left,高崎,Right,2,0,1,ChangeUp,StrikeCalled,,,,
15,2026/8/16,4,3,佐々木,Left,高崎,Right,2,0,2,Fastball,BallCalled,,,,
16,2026/8/16,4,4,佐々木,Left,高崎,Right,2,1,2,ChangeUp,BallCalled,,,,
17,2026/8/16,4,5,佐々木,Left,高崎,Right,2,2,2,Fastball,BallCalled,,,,
18,2026/8/16,4,6,佐々木,Left,高崎,Right,2,3,2,Fastball,StrikeCalled,,Strikeout,,
1,2026/8/16,1,1,鈴木心,Right,新井,Left,0,0,0,Fastball,FoulBallFieldable,,,,
2,2026/8/16,1,2,鈴木心,Right,新井,Left,0,0,1,Fastball,BallCalled,,,,
3,2026/8/16,1,3,鈴木心,Right,新井,Left,0,1,1,Fastball,InPlay,,Out,FlyBall,
4,2026/8/16,2,1,鈴木心,Right,西谷,Left,1,0,0,Fastball,BallCalled,,,,
5,2026/8/16,2,2,鈴木心,Right,西谷,Left,1,1,0,Fastball,StrikeSwinging,,,,
6,2026/8/16,2,3,鈴木心,Right,西谷,Left,1,1,1,Fastball,BallCalled,,,,
7,2026/8/16,2,4,鈴木心,Right,西谷,Left,1,2,1,Fastball,StrikeCalled,,,,
8,2026/8/16,2,5,鈴木心,Right,西谷,Left,1,2,2,Fastball,StrikeCalled,,Strikeout,,
9,2026/8/16,3,1,鈴木心,Right,金子,Right,2,0,0,Fastball,BallCalled,,,,
10,2026/8/16,3,2,鈴木心,Right,金子,Right,2,1,0,Fastball,BallCalled,,,,
11,2026/8/16,3,3,鈴木心,Right,金子,Right,2,2,0,Fastball,InPlay,,Out,FlyBall,
1,2026/8/16,1,1,佐々木,Left,風見,Right,0,0,0,Slider,BallCalled,,,,
2,2026/8/16,1,2,佐々木,Left,風見,Right,0,1,0,Fastball,FoulBallFieldable,,,,
3,2026/8/16,1,3,佐々木,Left,風見,Right,0,1,1,Fastball,InPlay,,Single,GroundBall,
4,2026/8/16,2,1,佐々木,Left,國光,Left,0,0,0,Slider,BallCalled,,,,
5,2026/8/16,2,2,佐々木,Left,國光,Left,0,1,0,Fastball,InPlay,,Out,GroundBall,
6,2026/8/16,3,1,佐々木,Left,平山,Left,1,0,0,Slider,BallCalled,,,,
7,2026/8/16,3,2,佐々木,Left,平山,Left,1,1,0,Curveball,BallCalled,,,,
8,2026/8/16,3,3,佐々木,Left,平山,Left,1,2,0,Fastball,StrikeCalled,,,,
9,2026/8/16,3,4,佐々木,Left,平山,Left,1,2,1,Fastball,BallCalled,,,,
10,2026/8/16,3,5,佐々木,Left,平山,Left,1,3,1,Fastball,InPlay,,Out,FlyBall,
1,2026/8/16,1,1,鈴木心,Right,島田,Left,0,0,0,Fastball,BallCalled,,,,
2,2026/8/16,1,2,鈴木心,Right,島田,Left,0,1,0,Fastball,BallCalled,,,,
3,2026/8/16,1,3,鈴木心,Right,島田,Left,0,2,0,Fastball,StrikeCalled,,,,
4,2026/8/16,1,4,鈴木心,Right,島田,Left,0,2,1,Fastball,FoulBallFieldable,,,,
5,2026/8/16,1,5,鈴木心,Right,島田,Left,0,2,2,ChangeUp,FoulBallFieldable,,,,
6,2026/8/16,1,6,鈴木心,Right,島田,Left,0,2,2,Fastball,StrikeSwinging,,Strikeout,,
7,2026/8/16,2,1,鈴木心,Right,横井,Right,1,0,0,Fastball,StrikeCalled,,,,
8,2026/8/16,2,2,鈴木心,Right,横井,Right,1,0,1,Slider,StrikeCalled,,,,
9,2026/8/16,2,3,鈴木心,Right,横井,Right,1,0,2,Slider,BallCalled,,,,
10,2026/8/16,2,4,鈴木心,Right,横井,Right,1,1,2,Fastball,FoulBallFieldable,,,,
11,2026/8/16,2,5,鈴木心,Right,横井,Right,1,1,2,Fastball,BallCalled,,,,
12,2026/8/16,2,6,鈴木心,Right,横井,Right,1,2,2,Slider,FoulBallFieldable,,,,
13,2026/8/16,2,7,鈴木心,Right,横井,Right,1,2,2,Slider,InPlay,,Single,FlyBall,
14,2026/8/16,3,1,鈴木心,Right,大野,Left,1,0,0,Fastball,InPlay,,Out,FlyBall,
15,2026/8/16,4,1,鈴木心,Right,片山,Left,2,0,0,ChangeUp,BallCalled,,,,
16,2026/8/16,4,2,鈴木心,Right,片山,Left,2,1,0,Fastball,BallCalled,,,,
17,2026/8/16,4,3,鈴木心,Right,片山,Left,2,2,0,Fastball,StrikeCalled,,,,
18,2026/8/16,4,4,鈴木心,Right,片山,Left,2,2,1,Fastball,FoulBallFieldable,,,,
19,2026/8/16,4,5,鈴木心,Right,片山,Left,2,2,2,Fastball,BallCalled,,,,
20,2026/8/16,4,6,鈴木心,Right,片山,Left,2,3,2,Fastball,StrikeSwinging,,Strikeout,,
1,2026/8/16,1,1,佐々木,Left,辻村,Right,0,0,0,Curveball,BallCalled,,,,
2,2026/8/16,1,2,佐々木,Left,辻村,Right,0,1,0,Fastball,InPlay,,Out,GroundBall,
3,2026/8/16,2,1,佐々木,Left,五木,Right,1,0,0,ChangeUp,StrikeCalled,,,,
4,2026/8/16,2,2,佐々木,Left,五木,Right,1,0,1,Fastball,BallCalled,,,,
5,2026/8/16,2,3,佐々木,Left,五木,Right,1,1,1,Fastball,BallCalled,,,,
6,2026/8/16,2,4,佐々木,Left,五木,Right,1,2,1,Fastball,FoulBallFieldable,,,,
7,2026/8/16,2,5,佐々木,Left,五木,Right,1,2,2,Slider,BallCalled,,,,
8,2026/8/16,2,6,佐々木,Left,五木,Right,1,3,2,Slider,BallCalled,,Walk,,
9,2026/8/16,3,1,佐々木,Left,野田,Left,1,0,0,Fastball,BallCalled,,,,
10,2026/8/16,3,2,佐々木,Left,野田,Left,1,1,0,Fastball,FoulBallFieldable,,,,
11,2026/8/16,3,3,佐々木,Left,野田,Left,1,1,1,Curveball,BallCalled,,,,
12,2026/8/16,3,4,佐々木,Left,野田,Left,1,2,1,Slider,BallCalled,,,,
13,2026/8/16,3,5,佐々木,Left,野田,Left,1,3,1,Fastball,BallCalled,,Walk,,
1,2026/8/16,1,1,安東,Right,茨木,Left,0,0,0,Splitter,StrikeCalled,,,,
2,2026/8/16,1,2,安東,Right,茨木,Left,0,0,1,Splitter,FoulBallFieldable,,,,
3,2026/8/16,1,3,安東,Right,茨木,Left,0,0,2,Fastball,BallCalled,,,,
4,2026/8/16,1,4,安東,Right,茨木,Left,0,1,2,Fastball,BallCalled,,,,
5,2026/8/16,1,5,安東,Right,茨木,Left,0,2,2,Splitter,BallCalled,,,,
6,2026/8/16,1,6,安東,Right,茨木,Left,0,3,2,Splitter,BallCalled,,Walk,,
7,2026/8/16,2,1,安東,Right,渡邊康,Right,0,0,0,Slider,BallCalled,,,,
8,2026/8/16,2,2,安東,Right,渡邊康,Right,0,1,0,Splitter,BallCalled,,HitByPitch,,
9,2026/8/16,3,1,安東,Right,高崎,Right,0,0,0,Fastball,InPlay,,Triple,FlyBall,
10,2026/8/16,4,1,安東,Right,風見,Right,0,0,0,Slider,BallCalled,,,,
11,2026/8/16,4,2,安東,Right,風見,Right,0,1,0,Slider,FoulBallFieldable,,,,
12,2026/8/16,4,3,安東,Right,風見,Right,0,1,1,Slider,StrikeSwinging,,,,
13,2026/8/16,4,4,安東,Right,風見,Right,0,1,2,Splitter,BallCalled,,,,
14,2026/8/16,4,5,安東,Right,風見,Right,0,2,2,Slider,StrikeCalled,,Strikeout,,
15,2026/8/16,5,1,安東,Right,國光,Left,1,0,0,Fastball,StrikeSwinging,,,,
16,2026/8/16,5,2,安東,Right,國光,Left,1,0,1,Fastball,StrikeCalled,,,,
17,2026/8/16,5,3,安東,Right,國光,Left,1,0,2,Splitter,InPlay,,Error,GroundBall,
18,2026/8/16,6,1,安東,Right,平山,Left,1,0,0,Fastball,StrikeSwinging,,,,
19,2026/8/16,6,2,安東,Right,平山,Left,1,0,1,Fastball,BallCalled,,,,
20,2026/8/16,6,3,安東,Right,平山,Left,1,1,1,Splitter,InPlay,,Out,GroundBall,
1,2026/8/16,1,1,鈴木心,Right,村野,Left,0,0,0,Fastball,FoulBallFieldable,,,,
2,2026/8/16,1,2,鈴木心,Right,村野,Left,0,0,1,Fastball,FoulBallFieldable,,,,
3,2026/8/16,1,3,鈴木心,Right,村野,Left,0,0,2,ChangeUp,InPlay,,Out,GroundBall,
4,2026/8/16,2,1,鈴木心,Right,池田,Left,1,0,0,Fastball,FoulBallFieldable,,,,
5,2026/8/16,2,2,鈴木心,Right,池田,Left,1,0,1,ChangeUp,BallCalled,,,,
6,2026/8/16,2,3,鈴木心,Right,池田,Left,1,1,1,Fastball,BallCalled,,,,
7,2026/8/16,2,4,鈴木心,Right,池田,Left,1,2,1,Fastball,FoulBallFieldable,,,,
8,2026/8/16,2,5,鈴木心,Right,池田,Left,1,2,2,Fastball,StrikeCalled,,Strikeout,,
9,2026/8/16,3,1,鈴木心,Right,新井,Left,2,0,0,Curveball,BallCalled,,,,
10,2026/8/16,3,2,鈴木心,Right,新井,Left,2,1,0,Fastball,InPlay,,Single,FlyBall,
11,2026/8/16,4,1,鈴木心,Right,西谷,Left,2,0,0,Fastball,FoulBallFieldable,,,,
12,2026/8/16,4,2,鈴木心,Right,西谷,Left,2,0,1,ChangeUp,BallCalled,,,,
13,2026/8/16,4,3,鈴木心,Right,西谷,Left,2,1,1,Fastball,StrikeCalled,,,,
14,2026/8/16,4,4,鈴木心,Right,西谷,Left,2,1,2,Fastball,BallCalled,,,,
15,2026/8/16,4,5,鈴木心,Right,西谷,Left,2,2,2,Fastball,InPlay,,Single,FlyBall,
16,2026/8/16,5,1,鈴木心,Right,金子,Right,2,0,0,Fastball,BallCalled,,,,
17,2026/8/16,5,2,鈴木心,Right,金子,Right,2,1,0,Fastball,StrikeCalled,,,,
18,2026/8/16,5,3,鈴木心,Right,金子,Right,2,1,1,Fastball,InPlay,,Out,FlyBall,
1,2026/8/16,1,1,安東,Right,辻村,Right,0,0,0,Fastball,BallCalled,,,,
2,2026/8/16,1,2,安東,Right,辻村,Right,0,1,0,Fastball,BallCalled,,,,
3,2026/8/16,1,3,安東,Right,辻村,Right,0,2,0,Fastball,BallCalled,,,,
4,2026/8/16,1,4,安東,Right,辻村,Right,0,3,0,Fastball,BallCalled,,Walk,,
5,2026/8/16,2,1,安東,Right,五木,Right,0,0,0,Fastball,StrikeCalled,,,,
6,2026/8/16,2,2,安東,Right,五木,Right,0,0,1,Fastball,InPlay,,Sacrifice,Bunt,
7,2026/8/16,3,1,安東,Right,野田,Left,1,0,0,Splitter,StrikeCalled,,,,
8,2026/8/16,3,2,安東,Right,野田,Left,1,0,1,Fastball,StrikeCalled,,,,
9,2026/8/16,3,3,安東,Right,野田,Left,1,0,2,Splitter,BallCalled,,,,
10,2026/8/16,3,4,安東,Right,野田,Left,1,1,2,Splitter,BallCalled,,,,
11,2026/8/16,3,5,安東,Right,野田,Left,1,2,2,Fastball,BallCalled,,,,
12,2026/8/16,3,6,安東,Right,野田,Left,1,3,2,Splitter,FoulBallFieldable,,,,
13,2026/8/16,3,7,安東,Right,野田,Left,1,3,2,Splitter,InPlay,,Sacrifice,FlyBall,
14,2026/8/16,4,1,安東,Right,茨木,Left,2,0,0,Fastball,BallCalled,,,,
15,2026/8/16,4,2,安東,Right,茨木,Left,2,1,0,Fastball,FoulBallFieldable,,,,
16,2026/8/16,4,3,安東,Right,茨木,Left,2,1,1,Splitter,BallCalled,,,,
17,2026/8/16,4,4,安東,Right,茨木,Left,2,2,1,Splitter,InPlay,,Out,GroundBall,
1,2026/8/16,1,1,鈴木心,Right,島田,Left,0,0,0,Fastball,BallCalled,,,,
2,2026/8/16,1,2,鈴木心,Right,島田,Left,0,1,0,Fastball,StrikeSwinging,,,,
3,2026/8/16,1,3,鈴木心,Right,島田,Left,0,1,1,Fastball,BallCalled,,,,
4,2026/8/16,1,4,鈴木心,Right,島田,Left,0,2,1,Fastball,StrikeSwinging,,,,
5,2026/8/16,1,5,鈴木心,Right,島田,Left,0,2,2,Fastball,InPlay,,Out,FlyBall,
6,2026/8/16,2,1,鈴木心,Right,横井,Right,1,0,0,Fastball,BallCalled,,,,
7,2026/8/16,2,2,鈴木心,Right,横井,Right,1,1,0,Fastball,FoulBallFieldable,,,,
8,2026/8/16,2,3,鈴木心,Right,横井,Right,1,1,1,Fastball,InPlay,,Out,FlyBall,
9,2026/8/16,3,1,鈴木心,Right,大野,Left,2,0,0,Fastball,FoulBallFieldable,,,,
10,2026/8/16,3,2,鈴木心,Right,大野,Left,2,0,1,Fastball,BallCalled,,,,
11,2026/8/16,3,3,鈴木心,Right,大野,Left,2,1,1,Fastball,InPlay,,Error,GroundBall,
12,2026/8/16,4,1,鈴木心,Right,片山,Left,2,0,0,Fastball,BallCalled,,,,
13,2026/8/16,4,2,鈴木心,Right,片山,Left,2,1,0,Fastball,BallCalled,,,,
14,2026/8/16,4,3,鈴木心,Right,片山,Left,2,2,0,Fastball,BallCalled,,,,
15,2026/8/16,4,4,鈴木心,Right,片山,Left,2,3,0,Fastball,BallCalled,,Walk,,
16,2026/8/16,5,1,鈴木心,Right,村野,Left,2,0,0,Fastball,BallCalled,,,,
17,2026/8/16,5,2,鈴木心,Right,村野,Left,2,1,0,Fastball,BallCalled,,,,
18,2026/8/16,5,3,鈴木心,Right,村野,Left,2,2,0,Fastball,BallCalled,,,,
19,2026/8/16,5,4,鈴木心,Right,村野,Left,2,3,0,Fastball,StrikeCalled,,,,
20,2026/8/16,5,5,鈴木心,Right,村野,Left,2,3,1,ChangeUp,BallCalled,,Walk,,
1,2026/8/16,1,1,矢後,Right,池田,Left,0,0,0,Fastball,BallCalled,,,,
2,2026/8/16,1,2,矢後,Right,池田,Left,0,1,0,Fastball,InPlay,,Out,FlyBall,
1,2026/8/16,1,1,安東,Right,渡邊康,Right,0,0,0,Fastball,BallCalled,,,,
2,2026/8/16,1,2,安東,Right,渡邊康,Right,0,1,0,Fastball,BallCalled,,,,
3,2026/8/16,1,3,安東,Right,渡邊康,Right,0,2,0,Fastball,BallCalled,,,,
4,2026/8/16,1,4,安東,Right,渡邊康,Right,0,3,0,Slider,FoulBallFieldable,,,,
5,2026/8/16,1,5,安東,Right,渡邊康,Right,0,3,1,Fastball,InPlay,,Out,FlyBall,
6,2026/8/16,2,1,安東,Right,高崎,Right,1,0,0,Fastball,StrikeCalled,,,,
7,2026/8/16,2,2,安東,Right,高崎,Right,1,0,1,Fastball,BallCalled,,,,
8,2026/8/16,2,3,安東,Right,高崎,Right,1,1,1,Fastball,StrikeCalled,,,,
9,2026/8/16,2,4,安東,Right,高崎,Right,1,1,2,Slider,FoulBallFieldable,,,,
10,2026/8/16,2,5,安東,Right,高崎,Right,1,1,2,Slider,BallCalled,,,,
11,2026/8/16,2,6,安東,Right,高崎,Right,1,2,2,Fastball,FoulBallFieldable,,,,
12,2026/8/16,2,7,安東,Right,高崎,Right,1,2,2,Fastball,BallCalled,,,,
