PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
6,2026/7/12,1,6,髙橋煌,Right,德丸,Left,0,0,1,Fastball,BallCalled,139,Walk,
7,2026/7/12,2,1,髙橋煌,Right,大越,Right,0,0,0,Fastball,BallCalled,144,,
8,2026/7/12,2,2,髙橋煌,Right,大越,Right,0,1,0,Fastball,StrikeSwinging,135,,
9,2026/7/12,2,3,髙橋煌,Right,大越,Right,0,1,1,Fastball,StrikeCalled,136,,
10,2026/7/12,2,4,髙橋煌,Right,大越,Right,0,1,2,Fastball,FoulBallFieldable,134,Strikeout,
11,2026/7/12,3,1,髙橋煌,Right,古田,Right,1,0,0,Fastball,StrikeSwinging,,,
12,2026/7/12,3,2,髙橋煌,Right,古田,Right,1,0,1,Fastball,BallCalled,,,
13,2026/7/12,3,3,髙橋煌,Right,古田,Right,1,1,1,Fastball,StrikeCalled,137,,
14,2026/7/12,3,4,髙橋煌,Right,古田,Right,1,1,2,OneSeam,BallCalled,,,
15,2026/7/12,3,5,髙橋煌,Right,古田,Right,1,2,2,Fastball,BallCalled,144,,
16,2026/7/12,3,6,髙橋煌,Right,古田,Right,1,3,2,Fastball,InPlay,,Out,GroundBall
1,2026/7/12,1,1,宮城,Left,阿部,Left,0,0,0,Fastball,InPlay,,Out,LineDrive
2,2026/7/12,2,1,宮城,Left,山根,Right,1,0,0,Cutter,StrikeCalled,127,,
3,2026/7/12,2,2,宮城,Left,山根,Right,1,0,1,Slider,BallCalled,,,
4,2026/7/12,2,3,宮城,Left,山根,Right,1,1,1,Cutter,BallCalled,124,,
5,2026/7/12,2,4,宮城,Left,山根,Right,1,2,1,Fastball,StrikeCalled,137,,
6,2026/7/12,2,5,宮城,Left,山根,Right,1,2,2,Fastball,BallCalled,132,,
7,2026/7/12,2,6,宮城,Left,山根,Right,1,3,2,Slider,StrikeSwinging,115,Strikeout,
8,2026/7/12,3,1,宮城,Left,岡西,Left,2,0,0,Fastball,BallCalled,136,,
9,2026/7/12,3,2,宮城,Left,岡西,Left,2,1,0,Fastball,FoulBallFieldable,140,,
10,2026/7/12,3,3,宮城,Left,岡西,Left,2,1,1,Slider,StrikeSwinging,117,,
11,2026/7/12,3,4,宮城,Left,岡西,Left,2,1,2,Slider,InPlay,122,Out,FlyBall
1,2026/7/12,1,1,髙橋煌,Right,山本,Left,0,0,0,Fastball,BallCalled,,,
2,2026/7/12,1,2,髙橋煌,Right,山本,Left,0,1,0,Fastball,BallCalled,143,,
3,2026/7/12,1,3,髙橋煌,Right,山本,Left,0,2,0,Fastball,FoulBallFieldable,143,,
4,2026/7/12,1,4,髙橋煌,Right,山本,Left,0,2,1,OneSeam,BallCalled,134,,
5,2026/7/12,1,5,髙橋煌,Right,山本,Left,0,3,1,Fastball,StrikeCalled,,,
6,2026/7/12,1,6,髙橋煌,Right,山本,Left,0,3,2,Cutter,InPlay,128,Out,FlyBall
7,2026/7/12,2,1,髙橋煌,Right,大内,Left,1,0,0,OneSeam,InPlay,135,Out,GroundBall
8,2026/7/12,3,1,髙橋煌,Right,井櫻,Left,2,0,0,Cutter,StrikeCalled,,,
9,2026/7/12,3,2,髙橋煌,Right,井櫻,Left,2,0,1,Fastball,InPlay,,Out,GroundBall
1,2026/7/12,1,1,宮城,Left,尾形,Left,0,0,0,Slider,StrikeCalled,111,,
2,2026/7/12,1,2,宮城,Left,尾形,Left,0,0,1,Curveball,StrikeCalled,100,,
3,2026/7/12,1,3,宮城,Left,尾形,Left,0,0,2,Cutter,StrikeSwinging,124,Strikeout,
4,2026/7/12,2,1,宮城,Left,髙橋海,Right,1,0,0,Fastball,InPlay,,Out,FlyBall
5,2026/7/12,3,1,宮城,Left,永田,Right,2,0,0,Fastball,StrikeCalled,139,,
6,2026/7/12,3,2,宮城,Left,永田,Right,2,0,1,Fastball,FoulBallFieldable,140,,
7,2026/7/12,3,3,宮城,Left,永田,Right,2,0,2,Fastball,BallCalled,134,,
8,2026/7/12,3,4,宮城,Left,永田,Right,2,1,2,Splitter,FoulBallFieldable,130,,
9,2026/7/12,3,5,宮城,Left,永田,Right,2,1,2,Splitter,BallCalled,131,,
10,2026/7/12,3,6,宮城,Left,永田,Right,2,2,2,Fastball,InPlay,142,Out,FlyBall
1,2026/7/12,1,1,髙橋煌,Right,坂口,Right,0,0,0,Fastball,InPlay,,Out,FlyBall
2,2026/7/12,2,1,髙橋煌,Right,川尻,Right,1,0,0,Fastball,InPlay,147,Single,GroundBall
3,2026/7/12,3,1,髙橋煌,Right,寺尾,Right,1,0,0,Cutter,FoulBallFieldable,133,,
4,2026/7/12,3,2,髙橋煌,Right,寺尾,Right,1,0,1,Cutter,InPlay,135,Out,FlyBall
5,2026/7/12,4,1,髙橋煌,Right,德丸,Left,2,0,0,OneSeam,BallCalled,,,
6,2026/7/12,4,2,髙橋煌,Right,德丸,Left,2,1,0,Fastball,BallCalled,137,,
7,2026/7/12,4,3,髙橋煌,Right,德丸,Left,2,2,0,Fastball,InPlay,,Error,
8,2026/7/12,5,1,髙橋煌,Right,大越,Right,2,0,0,Curveball,FoulBallFieldable,116,,
9,2026/7/12,5,2,髙橋煌,Right,大越,Right,2,0,1,Fastball,StrikeCalled,141,,
10,2026/7/12,5,3,髙橋煌,Right,大越,Right,2,0,2,Cutter,FoulBallFieldable,135,,
11,2026/7/12,5,4,髙橋煌,Right,大越,Right,2,0,2,OneSeam,StrikeSwinging,136,Strikeout,
1,2026/7/12,1,1,宮城,Left,霜,Right,0,0,0,Splitter,BallCalled,126,,
2,2026/7/12,1,2,宮城,Left,霜,Right,0,1,0,Cutter,FoulBallFieldable,125,,
3,2026/7/12,1,3,宮城,Left,霜,Right,0,1,1,Fastball,StrikeSwinging,142,,
4,2026/7/12,1,4,宮城,Left,霜,Right,0,1,2,Fastball,FoulBallFieldable,137,,
5,2026/7/12,1,5,宮城,Left,霜,Right,0,1,2,Fastball,InPlay,141,Out,GroundBall
6,2026/7/12,2,1,宮城,Left,三戸,Left,1,0,0,Fastball,BallCalled,,,
7,2026/7/12,2,2,宮城,Left,三戸,Left,1,1,0,Fastball,BallCalled,,,
8,2026/7/12,2,3,宮城,Left,三戸,Left,1,2,0,Fastball,StrikeCalled,134,,
9,2026/7/12,2,4,宮城,Left,三戸,Left,1,2,1,Fastball,FoulBallFieldable,,,
10,2026/7/12,2,5,宮城,Left,三戸,Left,1,2,2,Fastball,BallCalled,,,
11,2026/7/12,2,6,宮城,Left,三戸,Left,1,3,2,Slider,StrikeCalled,,Strikeout,
12,2026/7/12,3,1,宮城,Left,吉田壮,Left,2,0,0,Cutter,BallCalled,,,
13,2026/7/12,3,2,宮城,Left,吉田壮,Left,2,1,0,Slider,StrikeCalled,119,,
14,2026/7/12,3,3,宮城,Left,吉田壮,Left,2,1,1,Cutter,BallCalled,127,,
15,2026/7/12,3,4,宮城,Left,吉田壮,Left,2,2,1,Slider,StrikeSwinging,121,,
16,2026/7/12,3,5,宮城,Left,吉田壮,Left,2,2,2,Slider,FoulBallFieldable,121,,
17,2026/7/12,3,6,宮城,Left,吉田壮,Left,2,2,2,Slider,BallCalled,118,,
18,2026/7/12,3,7,宮城,Left,吉田壮,Left,2,3,2,Slider,FoulBallFieldable,,,
19,2026/7/12,3,8,宮城,Left,吉田壮,Left,2,3,2,Slider,StrikeSwinging,115,Single,
1,2026/7/12,1,1,髙橋煌,Right,古田,Right,0,0,0,Cutter,FoulBallFieldable,133,,
2,2026/7/12,1,2,髙橋煌,Right,古田,Right,0,0,1,Cutter,StrikeSwinging,130,,
3,2026/7/12,1,3,髙橋煌,Right,古田,Right,0,0,2,Fastball,StrikeSwinging,145,Strikeout,
4,2026/7/12,2,1,髙橋煌,Right,山本,Left,1,0,0,Fastball,BallCalled,141,,
5,2026/7/12,2,2,髙橋煌,Right,山本,Left,1,1,0,Cutter,StrikeCalled,133,,
6,2026/7/12,2,3,髙橋煌,Right,山本,Left,1,1,1,Fastball,StrikeCalled,141,,
7,2026/7/12,2,4,髙橋煌,Right,山本,Left,1,1,2,Fastball,BallCalled,144,,
8,2026/7/12,2,5,髙橋煌,Right,山本,Left,1,2,2,Fastball,BallCalled,142,,
9,2026/7/12,2,6,髙橋煌,Right,山本,Left,1,3,2,Fastball,InPlay,,Single,GroundBall
10,2026/7/12,3,1,髙橋煌,Right,大内,Left,1,0,0,OneSeam,BallCalled,135,,
11,2026/7/12,3,2,髙橋煌,Right,大内,Left,1,1,0,Fastball,InPlay,143,Out,GroundBall
12,2026/7/12,4,1,髙橋煌,Right,井櫻,Left,2,0,0,Fastball,StrikeCalled,137,,
13,2026/7/12,4,2,髙橋煌,Right,井櫻,Left,2,0,1,Curveball,StrikeSwinging,115,,
14,2026/7/12,4,3,髙橋煌,Right,井櫻,Left,2,0,2,Fastball,BallCalled,140,,
15,2026/7/12,4,4,髙橋煌,Right,井櫻,Left,2,1,2,Fastball,FoulBallFieldable,139,,
16,2026/7/12,4,5,髙橋煌,Right,井櫻,Left,2,1,2,Fastball,InPlay,,Out,LineDrive
1,2026/7/12,1,1,宮城,Left,阿部,Left,0,0,0,Cutter,BallCalled,125,,
2,2026/7/12,1,2,宮城,Left,阿部,Left,0,1,0,Cutter,BallCalled,125,,
3,2026/7/12,1,3,宮城,Left,阿部,Left,0,2,0,Fastball,InPlay,136,Out,FlyBall
4,2026/7/12,2,1,宮城,Left,山根,Right,1,0,0,Slider,BallCalled,113,,
5,2026/7/12,2,2,宮城,Left,山根,Right,1,1,0,Cutter,StrikeSwinging,125,,
6,2026/7/12,2,3,宮城,Left,山根,Right,1,1,1,Splitter,FoulBallFieldable,123,,
7,2026/7/12,2,4,宮城,Left,山根,Right,1,1,2,Splitter,BallCalled,,,
8,2026/7/12,2,5,宮城,Left,山根,Right,1,2,2,Fastball,FoulBallFieldable,140,,
9,2026/7/12,2,6,宮城,Left,山根,Right,1,2,2,Fastball,FoulBallFieldable,141,Out,GroundBall
10,2026/7/12,3,1,宮城,Left,岡西,Left,2,0,0,Fastball,BallCalled,141,,
11,2026/7/12,3,2,宮城,Left,岡西,Left,2,1,0,Fastball,InPlay,141,Out,GroundBall
1,2026/7/12,1,1,髙橋煌,Right,坂口,Right,0,0,0,Cutter,StrikeCalled,,,
2,2026/7/12,1,2,髙橋煌,Right,坂口,Right,0,0,1,Cutter,FoulBallFieldable,126,,
3,2026/7/12,1,3,髙橋煌,Right,坂口,Right,0,0,2,Fastball,StrikeSwinging,142,Strikeout,
4,2026/7/12,2,1,髙橋煌,Right,川尻,Right,1,0,0,Curveball,BallCalled,109,,
5,2026/7/12,2,2,髙橋煌,Right,川尻,Right,1,1,0,Cutter,BallCalled,,,
6,2026/7/12,2,3,髙橋煌,Right,川尻,Right,1,2,0,Cutter,BallCalled,,,
7,2026/7/12,2,4,髙橋煌,Right,川尻,Right,1,3,0,Fastball,StrikeCalled,140,,
8,2026/7/12,2,5,髙橋煌,Right,川尻,Right,1,3,1,Cutter,BallCalled,134,Walk,
9,2026/7/12,3,1,髙橋煌,Right,寺尾,Right,1,0,0,Cutter,InPlay,,Out,FlyBall
10,2026/7/12,4,1,髙橋煌,Right,德丸,Left,2,0,0,Cutter,BallCalled,134,,
11,2026/7/12,4,2,髙橋煌,Right,德丸,Left,2,1,0,Cutter,StrikeCalled,131,,
12,2026/7/12,4,3,髙橋煌,Right,德丸,Left,2,1,1,Cutter,InPlay,133,Single,GroundBall
13,2026/7/12,5,1,髙橋煌,Right,大越,Right,2,0,0,Fastball,BallCalled,140,,
14,2026/7/12,5,2,髙橋煌,Right,大越,Right,2,1,0,Cutter,StrikeCalled,133,,
15,2026/7/12,5,3,髙橋煌,Right,大越,Right,2,1,1,Fastball,InPlay,143,Single,LineDrive
16,2026/7/12,6,1,髙橋煌,Right,古田,Right,2,0,0,Fastball,FoulBallFieldable,142,,
17,2026/7/12,6,2,髙橋煌,Right,古田,Right,2,0,1,Fastball,BallCalled,138,,
18,2026/7/12,6,3,髙橋煌,Right,古田,Right,2,1,1,Fastball,InPlay,140,Out,FlyBall
1,2026/7/12,1,1,宮城,Left,尾形,Left,0,0,0,Fastball,BallCalled,140,,
2,2026/7/12,1,2,宮城,Left,尾形,Left,0,1,0,Cutter,BallCalled,125,,
3,2026/7/12,1,3,宮城,Left,尾形,Left,0,2,0,Fastball,InPlay,135,Out,FlyBall
4,2026/7/12,2,1,宮城,Left,髙橋海,Right,1,0,0,Fastball,BallCalled,,,
5,2026/7/12,2,2,宮城,Left,髙橋海,Right,1,1,0,Splitter,BallCalled,123,,
6,2026/7/12,2,3,宮城,Left,髙橋海,Right,1,2,0,Splitter,FoulBallFieldable,133,,
7,2026/7/12,2,4,宮城,Left,髙橋海,Right,1,2,1,Fastball,BallCalled,,,
8,2026/7/12,2,5,宮城,Left,髙橋海,Right,1,3,1,Fastball,BallCalled,,Walk,
9,2026/7/12,3,1,宮城,Left,永田,Right,1,0,0,Fastball,FoulBallFieldable,,,
10,2026/7/12,3,2,宮城,Left,永田,Right,1,0,1,Slider,BallCalled,,,
11,2026/7/12,3,3,宮城,Left,永田,Right,1,1,1,Fastball,BallCalled,134,,
12,2026/7/12,3,4,宮城,Left,永田,Right,1,2,1,Splitter,StrikeSwinging,,Strikeout,
13,2026/7/12,4,1,宮城,Left,霜,Right,2,0,0,Splitter,BallCalled,127,,
14,2026/7/12,4,2,宮城,Left,霜,Right,2,1,0,Fastball,FoulBallFieldable,134,,
15,2026/7/12,4,3,宮城,Left,霜,Right,2,1,1,Cutter,BallCalled,129,,
16,2026/7/12,4,4,宮城,Left,霜,Right,2,2,1,Fastball,BallCalled,141,,
17,2026/7/12,4,5,宮城,Left,霜,Right,2,3,1,Fastball,StrikeCalled,139,,
18,2026/7/12,4,6,宮城,Left,霜,Right,2,3,2,Cutter,BallCalled,127,,
19,2026/7/12,4,1,宮城,Left,三戸,Left,2,0,2,Curveball,BallCalled,107,,
20,2026/7/12,4,2,宮城,Left,三戸,Left,2,1,2,Curveball,BallCalled,,,
21,2026/7/12,4,3,宮城,Left,三戸,Left,2,2,2,Slider,BallCalled,119,Walk,
22,2026/7/12,5,1,宮城,Left,吉田壮,Left,2,0,0,Fastball,BallCalled,138,,
23,2026/7/12,5,2,宮城,Left,吉田壮,Left,2,1,0,Fastball,InPlay,136,Out,FlyBall
1,2026/7/12,1,1,髙橋煌,Right,山本,Left,0,0,0,Cutter,BallCalled,135,,
2,2026/7/12,1,2,髙橋煌,Right,山本,Left,0,1,0,Fastball,FoulBallFieldable,140,,
3,2026/7/12,1,3,髙橋煌,Right,山本,Left,0,1,1,Cutter,FoulBallFieldable,134,,
4,2026/7/12,1,4,髙橋煌,Right,山本,Left,0,1,2,Curveball,InPlay,112,Double,LineDrive
5,2026/7/12,2,1,髙橋煌,Right,大内,Left,0,0,0,Fastball,BallCalled,140,,
6,2026/7/12,2,2,髙橋煌,Right,大内,Left,1,1,0,Fastball,StrikeCalled,139,,
7,2026/7/12,2,3,髙橋煌,Right,大内,Left,1,1,1,Cutter,BallCalled,130,,
8,2026/7/12,2,4,髙橋煌,Right,大内,Left,1,2,1,Cutter,BallCalled,131,,
9,2026/7/12,2,5,髙橋煌,Right,大内,Left,1,3,1,Cutter,BallCalled,133,Walk,
10,2026/7/12,3,1,髙橋煌,Right,井櫻,Left,1,0,0,Cutter,BallCalled,131,,
11,2026/7/12,3,2,髙橋煌,Right,井櫻,Left,1,1,0,Fastball,StrikeCalled,139,,
12,2026/7/12,3,3,髙橋煌,Right,井櫻,Left,1,1,1,OneSeam,InPlay,132,Single,GroundBall
13,2026/7/12,4,1,髙橋煌,Right,坂口,Right,1,0,0,Cutter,FoulBallFieldable,131,,
14,2026/7/12,4,2,髙橋煌,Right,坂口,Right,1,0,1,OneSeam,StrikeSwinging,134,,
15,2026/7/12,4,3,髙橋煌,Right,坂口,Right,1,0,2,Cutter,BallCalled,,,
16,2026/7/12,4,4,髙橋煌,Right,坂口,Right,1,1,2,Cutter,StrikeSwinging,131,Strikeout,
17,2026/7/12,5,1,髙橋煌,Right,川尻,Right,2,0,0,OneSeam,BallCalled,134,,
18,2026/7/12,5,2,髙橋煌,Right,川尻,Right,2,1,0,Fastball,BallCalled,144,,
19,2026/7/12,5,3,髙橋煌,Right,川尻,Right,2,2,0,Cutter,StrikeCalled,129,,
20,2026/7/12,5,4,髙橋煌,Right,川尻,Right,2,2,1,Cutter,BallCalled,134,,
21,2026/7/12,5,5,髙橋煌,Right,川尻,Right,2,3,1,Fastball,FoulBallFieldable,143,,
22,2026/7/12,5,6,髙橋煌,Right,川尻,Right,2,3,2,Fastball,BallCalled,,Walk,
23,2026/7/12,6,1,髙橋煌,Right,寺尾,Right,2,0,0,Cutter,FoulBallFieldable,128,,
24,2026/7/12,6,2,髙橋煌,Right,寺尾,Right,2,0,1,Fastball,FoulBallFieldable,144,,
25,2026/7/12,6,3,髙橋煌,Right,寺尾,Right,2,0,2,Fastball,BallCalled,137,,
26,2026/7/12,6,4,髙橋煌,Right,寺尾,Right,2,1,2,Cutter,BallCalled,135,,
27,2026/7/12,6,5,髙橋煌,Right,寺尾,Right,2,2,2,Cutter,InPlay,135,Out,GroundBall
1,2026/7/12,1,1,宮城,Left,吉田壮,Left,0,0,0,Slider,StrikeCalled,121,,
2,2026/7/12,1,2,宮城,Left,吉田壮,Left,0,0,1,Slider,BallCalled,120,,
3,2026/7/12,1,3,宮城,Left,吉田壮,Left,0,1,1,Slider,FoulBallFieldable,120,,
4,2026/7/12,1,4,宮城,Left,吉田壮,Left,0,1,2,Slider,InPlay,,Out,GroundBall
5,2026/7/12,2,1,宮城,Left,阿部,Left,1,0,0,Slider,StrikeCalled,,,
6,2026/7/12,2,2,宮城,Left,阿部,Left,1,0,1,Fastball,FoulBallFieldable,140,,
7,2026/7/12,2,3,宮城,Left,阿部,Left,1,0,2,Slider,InPlay,121,Out,FlyBall
8,2026/7/12,3,1,宮城,Left,山根,Right,2,0,0,Slider,BallCalled,120,,
9,2026/7/12,3,2,宮城,Left,山根,Right,2,1,0,Fastball,InPlay,139,Out,GroundBall
1,2026/7/12,1,1,髙橋煌,Right,德丸,Left,0,0,0,Cutter,BallCalled,133,,
2,2026/7/12,1,2,髙橋煌,Right,德丸,Left,0,1,0,Fastball,BallCalled,141,,
3,2026/7/12,1,3,髙橋煌,Right,德丸,Left,0,2,0,Fastball,InPlay,141,Single,GroundBall
4,2026/7/12,2,1,髙橋煌,Right,大越,Right,0,0,0,Cutter,BallCalled,129,,
5,2026/7/12,2,2,髙橋煌,Right,大越,Right,0,1,0,Fastball,InPlay,,Sacrifice,GroundBall
6,2026/7/12,3,1,髙橋煌,Right,古田,Right,1,0,0,Cutter,InPlay,134,Out,GroundBall
7,2026/7/12,4,1,髙橋煌,Right,山本,Left,2,0,0,Fastball,BallCalled,142,,
8,2026/7/12,4,2,髙橋煌,Right,山本,Left,2,1,0,Cutter,BallCalled,131,,
9,2026/7/12,4,3,髙橋煌,Right,山本,Left,2,2,0,OneSeam,BallCalled,129,,
10,2026/7/12,4,4,髙橋煌,Right,山本,Left,2,3,0,Fastball,InPlay,140,Double,LineDrive
11,2026/7/12,5,1,髙橋煌,Right,大内,Left,2,0,0,OneSeam,FoulBallFieldable,131,,
12,2026/7/12,5,2,髙橋煌,Right,大内,Left,2,0,1,OneSeam,BallCalled,134,,
13,2026/7/12,5,3,髙橋煌,Right,大内,Left,2,1,1,Fastball,StrikeCalled,,,
14,2026/7/12,5,4,髙橋煌,Right,大内,Left,2,1,2,OneSeam,BallCalled,129,,
15,2026/7/12,5,5,髙橋煌,Right,大内,Left,2,2,2,Cutter,FoulBallFieldable,134,,
16,2026/7/12,5,6,髙橋煌,Right,大内,Left,2,2,2,Fastball,BallCalled,142,,
17,2026/7/12,5,7,髙橋煌,Right,大内,Left,2,3,2,OneSeam,FoulBallFieldable,133,,
18,2026/7/12,5,8,髙橋煌,Right,大内,Left,2,3,2,Fastball,StrikeCalled,141,Strikeout,
1,2026/7/12,1,1,小松一,Right,岡西,Left,0,0,0,Fastball,StrikeCalled,136,,
2,2026/7/12,1,2,小松一,Right,岡西,Left,0,0,1,Fastball,StrikeCalled,144,,
3,2026/7/12,1,3,小松一,Right,岡西,Left,0,0,2,Fastball,BallCalled,144,,
4,2026/7/12,1,4,小松一,Right,岡西,Left,0,1,2,Cutter,FoulBallFieldable,128,,
5,2026/7/12,1,5,小松一,Right,岡西,Left,0,1,2,Fastball,FoulBallFieldable,143,,
6,2026/7/12,1,6,小松一,Right,岡西,Left,0,1,2,Splitter,BallCalled,120,,
7,2026/7/12,1,7,小松一,Right,岡西,Left,0,2,2,Cutter,BallCalled,130,,
8,2026/7/12,1,8,小松一,Right,岡西,Left,0,3,2,Fastball,FoulBallFieldable,141,,
9,2026/7/12,1,9,小松一,Right,岡西,Left,0,3,2,Fastball,BallCalled,143,Walk,
10,2026/7/12,2,1,小松一,Right,尾形,Left,0,0,0,Fastball,InPlay,137,Sacrifice,
11,2026/7/12,3,1,小松一,Right,髙橋海,Right,1,0,0,Fastball,StrikeCalled,,,
12,2026/7/12,3,2,小松一,Right,髙橋海,Right,1,0,1,Cutter,BallCalled,132,,
13,2026/7/12,3,3,小松一,Right,髙橋海,Right,1,1,1,Splitter,FoulBallFieldable,,,
14,2026/7/12,3,4,小松一,Right,髙橋海,Right,1,1,2,Fastball,BallCalled,,,
15,2026/7/12,3,5,小松一,Right,髙橋海,Right,1,2,2,Fastball,BallCalled,134,,
16,2026/7/12,3,6,小松一,Right,髙橋海,Right,1,3,2,Fastball,InPlay,144,Out,FlyBall
17,2026/7/12,4,1,小松一,Right,永田,Right,2,0,0,Fastball,StrikeCalled,,,
18,2026/7/12,4,2,小松一,Right,永田,Right,2,0,1,Fastball,BallCalled,144,,
19,2026/7/12,4,3,小松一,Right,永田,Right,2,1,1,Fastball,FoulBallFieldable,143,,
20,2026/7/12,4,4,小松一,Right,永田,Right,2,1,2,Cutter,StrikeSwinging,133,Strikeout,
