PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
1,2026/7/4,1,1,川瀬,Right,秋田,Right,0,0,0,Slider,BallCalled,,,
2,2026/7/4,1,2,川瀬,Right,秋田,Right,0,1,0,Slider,BallCalled,,,
3,2026/7/4,1,3,川瀬,Right,秋田,Right,0,2,0,Fastball,InPlay,,Single,FlyBall
4,2026/7/4,2,1,川瀬,Right,箭原,Left,0,0,0,Fastball,BallCalled,,,
5,2026/7/4,2,2,川瀬,Right,箭原,Left,0,1,0,Fastball,BallCalled,,,
6,2026/7/4,2,3,川瀬,Right,箭原,Left,0,2,0,Fastball,BallCalled,,,
7,2026/7/4,2,4,川瀬,Right,箭原,Left,0,3,0,Fastball,StrikeCalled,,,
8,2026/7/4,2,5,川瀬,Right,箭原,Left,0,3,1,Fastball,BallCalled,,Walk,
9,2026/7/4,3,1,川瀬,Right,岩﨑遼,Right,0,0,0,Fastball,FoulBallFieldable,,,
10,2026/7/4,3,2,川瀬,Right,岩﨑遼,Right,0,0,1,Slider,BallCalled,,,
11,2026/7/4,3,3,川瀬,Right,岩﨑遼,Right,0,1,1,Fastball,InPlay,,Single,GroundBall
12,2026/7/4,4,1,川瀬,Right,原口,Right,1,0,0,Slider,BallCalled,,,
13,2026/7/4,4,2,川瀬,Right,原口,Right,1,1,0,Fastball,StrikeCalled,,,
14,2026/7/4,4,3,川瀬,Right,原口,Right,1,1,1,Slider,StrikeCalled,,,
15,2026/7/4,4,4,川瀬,Right,原口,Right,1,1,2,Slider,InPlay,,Out,GroundBall
16,2026/7/4,5,1,川瀬,Right,古田,Right,2,0,0,Fastball,BallCalled,,,
17,2026/7/4,5,2,川瀬,Right,古田,Right,2,1,0,Fastball,InPlay,,Out,LineDrive
1,2026/7/4,1,1,伊藤光,Right,小室,Right,0,0,0,Slider,StrikeCalled,,,
2,2026/7/4,1,2,伊藤光,Right,小室,Right,0,0,1,Slider,FoulBallFieldable,,,
3,2026/7/4,1,3,伊藤光,Right,小室,Right,0,0,2,Fastball,StrikeSwinging,,Strikeout,
4,2026/7/4,2,1,伊藤光,Right,中村旭,Right,1,0,0,Fastball,StrikeSwinging,,,
5,2026/7/4,2,2,伊藤光,Right,中村旭,Right,1,0,1,Fastball,StrikeSwinging,,,
6,2026/7/4,2,3,伊藤光,Right,中村旭,Right,1,0,2,Slider,InPlay,,Out,GroundBall
7,2026/7/4,3,1,伊藤光,Right,野田,Left,2,0,0,Fastball,InPlay,,Out,FlyBall
1,2026/7/4,1,1,川瀬,Right,國光,Left,0,0,0,Slider,StrikeCalled,,,
2,2026/7/4,1,2,川瀬,Right,國光,Left,0,0,1,Slider,StrikeCalled,,,
3,2026/7/4,1,3,川瀬,Right,國光,Left,0,0,2,Fastball,BallCalled,,,
4,2026/7/4,1,4,川瀬,Right,國光,Left,0,1,2,Fastball,BallCalled,,,
5,2026/7/4,1,5,川瀬,Right,國光,Left,0,2,2,Slider,StrikeCalled,,Strikeout,
6,2026/7/4,2,1,川瀬,Right,佐藤拓,Right,1,0,0,Slider,BallCalled,,,
7,2026/7/4,2,2,川瀬,Right,佐藤拓,Right,1,1,0,Fastball,InPlay,,Out,FlyBall
8,2026/7/4,3,1,川瀬,Right,足立,Left,2,0,0,Slider,BallCalled,,,
9,2026/7/4,3,2,川瀬,Right,足立,Left,2,1,0,Slider,BallCalled,,,
10,2026/7/4,3,3,川瀬,Right,足立,Left,2,2,0,Fastball,BallCalled,,,
11,2026/7/4,3,4,川瀬,Right,足立,Left,2,3,0,Fastball,StrikeCalled,,,
12,2026/7/4,3,5,川瀬,Right,足立,Left,2,3,1,Fastball,BallCalled,,Walk,
13,2026/7/4,4,1,川瀬,Right,片山,Left,2,0,0,Fastball,BallCalled,,,
14,2026/7/4,4,2,川瀬,Right,片山,Left,2,1,0,Fastball,InPlay,,Out,FlyBall
1,2026/7/4,1,1,伊藤光,Right,池田,Left,0,0,0,Fastball,InPlay,,Error,
2,2026/7/4,2,1,伊藤光,Right,石松,Left,0,0,0,Slider,StrikeCalled,,,
3,2026/7/4,2,2,伊藤光,Right,石松,Left,0,0,1,Fastball,InPlay,,Single,GroundBall
4,2026/7/4,3,1,伊藤光,Right,新井,Left,0,0,0,Fastball,BallCalled,,,
5,2026/7/4,3,2,伊藤光,Right,新井,Left,0,1,0,Fastball,BallCalled,,,
6,2026/7/4,3,3,伊藤光,Right,新井,Left,0,2,0,Fastball,StrikeSwinging,,,
7,2026/7/4,3,4,伊藤光,Right,新井,Left,0,2,1,Fastball,StrikeSwinging,,,
