PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
29,2026/8/7,3,4,川瀬,Right,片岡,Left,2,1,2,Splitter,FoulBallFieldable,,,
30,2026/8/7,3,5,川瀬,Right,片岡,Left,2,1,2,Fastball,FoulBallFieldable,,,
31,2026/8/7,3,6,川瀬,Right,片岡,Left,2,1,2,Fastball,FoulBallFieldable,,,
32,2026/8/7,3,7,川瀬,Right,片岡,Left,2,1,2,Curveball,FoulBallFieldable,,,
33,2026/8/7,3,8,川瀬,Right,片岡,Left,2,1,2,Curveball,InPlay,,Out,GroundBall
34,2026/8/7,1,1,川瀬,Right,西谷,Left,0,0,0,Fastball,StrikeCalled,,,
35,2026/8/7,1,2,川瀬,Right,西谷,Left,0,0,1,Fastball,StrikeCalled,,,
36,2026/8/7,1,3,川瀬,Right,西谷,Left,0,0,2,Curveball,FoulBallFieldable,,,
37,2026/8/7,1,4,川瀬,Right,西谷,Left,0,0,2,Fastball,InPlay,,Out,GroundBall
38,2026/8/7,2,1,川瀬,Right,池田,Right,1,0,0,Fastball,InPlay,,Out,FlyBall
39,2026/8/7,3,1,川瀬,Right,舟橋,Right,2,0,0,Fastball,StrikeCalled,,,
40,2026/8/7,3,2,川瀬,Right,舟橋,Right,2,0,1,Fastball,BallCalled,,,
41,2026/8/7,3,3,川瀬,Right,舟橋,Right,2,1,1,Curveball,StrikeCalled,,,
42,2026/8/7,3,4,川瀬,Right,舟橋,Right,2,1,2,Fastball,BallCalled,,,
43,2026/8/7,3,5,川瀬,Right,舟橋,Right,2,2,2,Fastball,FoulBallFieldable,,,
44,2026/8/7,3,6,川瀬,Right,舟橋,Right,2,2,2,Fastball,InPlay,,Single,LineDrive
1,2026/8/7,1,1,池,Left,金子,Right,0,0,0,Slider,BallCalled,,,
2,2026/8/7,1,2,池,Left,金子,Right,0,1,0,Slider,StrikeCalled,,,
3,2026/8/7,1,3,池,Left,金子,Right,0,1,1,Slider,InPlay,,Out,GroundBall
4,2026/8/7,2,1,池,Left,野田,Left,1,0,0,Slider,StrikeCalled,,,
5,2026/8/7,2,2,池,Left,野田,Left,1,0,1,Slider,BallCalled,,,
6,2026/8/7,2,3,池,Left,野田,Left,1,1,1,Fastball,BallCalled,,,
7,2026/8/7,2,4,池,Left,野田,Left,1,2,1,Fastball,StrikeCalled,,,
8,2026/8/7,2,5,池,Left,野田,Left,1,2,2,Slider,BallCalled,,HitByPitch,
9,2026/8/7,3,1,池,Left,新井,Left,1,0,0,Fastball,BallCalled,,,
10,2026/8/7,3,2,池,Left,新井,Left,1,1,0,Slider,StrikeCalled,,,
11,2026/8/7,3,3,池,Left,新井,Left,1,1,1,Slider,InPlay,,Out,GroundBall
12,2026/8/7,4,1,池,Left,永田,Right,2,0,0,Slider,BallCalled,,,
13,2026/8/7,4,2,池,Left,永田,Right,2,1,0,Cutter,BallCalled,,,
14,2026/8/7,4,3,池,Left,永田,Right,2,2,0,Fastball,InPlay,,Out,FlyBall
15,2026/8/7,1,1,池,Left,渡邊康,Right,0,0,0,ChangeUp,BallCalled,,,
16,2026/8/7,1,2,池,Left,渡邊康,Right,0,1,0,Cutter,BallCalled,,,
17,2026/8/7,1,3,池,Left,渡邊康,Right,0,2,0,Cutter,BallCalled,,,
18,2026/8/7,1,4,池,Left,渡邊康,Right,0,3,0,Fastball,BallCalled,,Walk,
19,2026/8/7,2,1,池,Left,片岡,Left,0,0,0,Fastball,InPlay,,Out,GroundBall
20,2026/8/7,3,1,池,Left,西谷,Left,1,0,0,Curveball,StrikeCalled,,,
21,2026/8/7,3,2,池,Left,西谷,Left,1,0,1,Curveball,BallCalled,,,
22,2026/8/7,3,3,池,Left,西谷,Left,1,1,1,Fastball,InPlay,,Out,GroundBall
23,2026/8/7,4,1,池,Left,池田,Left,2,0,0,Slider,BallCalled,,,
24,2026/8/7,4,2,池,Left,池田,Left,2,1,0,Slider,BallCalled,,,
25,2026/8/7,4,3,池,Left,池田,Left,2,2,0,Curveball,BallCalled,,,
26,2026/8/7,4,4,池,Left,池田,Left,2,3,0,Fastball,BallCalled,,Walk,
27,2026/8/7,5,1,池,Left,大野,Left,2,0,0,Slider,FoulBallFieldable,,,
28,2026/8/7,5,2,池,Left,大野,Left,2,0,1,Slider,FoulBallFieldable,,,
29,2026/8/7,5,3,池,Left,大野,Left,2,0,2,Slider,BallCalled,,,
30,2026/8/7,5,4,池,Left,大野,Left,2,1,2,Slider,StrikeSwinging,,Strikeout,
31,2026/8/7,1,1,池,Left,井出,Left,0,0,0,Fastball,BallCalled,,,
32,2026/8/7,1,2,池,Left,井出,Left,0,1,0,Slider,StrikeCalled,,,
33,2026/8/7,1,3,池,Left,井出,Left,0,1,1,Slider,StrikeCalled,,,
34,2026/8/7,1,4,池,Left,井出,Left,0,1,2,Slider,InPlay,,HitByPitch,
35,2026/8/7,2,1,池,Left,野田,Left,0,0,0,Cutter,StrikeCalled,,,
36,2026/8/7,2,2,池,Left,野田,Left,0,0,1,Slider,FoulBallFieldable,,,
37,2026/8/7,2,3,池,Left,野田,Left,0,0,2,Cutter,FoulBallFieldable,,,
38,2026/8/7,2,4,池,Left,野田,Left,0,0,2,Fastball,BallCalled,,,
39,2026/8/7,2,5,池,Left,野田,Left,0,1,2,Slider,InPlay,,Out,GroundBall
40,2026/8/7,3,1,池,Left,片岡,Left,1,0,0,Slider,StrikeCalled,,,
41,2026/8/7,3,2,池,Left,片岡,Left,1,0,1,Fastball,FoulBallFieldable,,,
42,2026/8/7,3,3,池,Left,片岡,Left,1,0,2,Cutter,FoulBallFieldable,,,
43,2026/8/7,3,4,池,Left,片岡,Left,1,0,2,Fastball,InPlay,,Out,GroundBall
44,2026/8/7,4,1,池,Left,渡邊康,Right,2,0,0,Curveball,BallCalled,,,
45,2026/8/7,4,2,池,Left,渡邊康,Right,2,1,0,Slider,BallCalled,,,
46,2026/8/7,4,3,池,Left,渡邊康,Right,2,2,0,Curveball,BallCalled,,,
47,2026/8/7,4,4,池,Left,渡邊康,Right,2,3,0,Slider,StrikeCalled,,,
48,2026/8/7,4,5,池,Left,渡邊康,Right,2,3,1,Cutter,BallCalled,,Walk,
49,2026/8/7,5,1,池,Left,井出,Left,2,0,0,Fastball,FoulBallFieldable,,,
50,2026/8/7,5,2,池,Left,井出,Left,2,0,1,Slider,BallCalled,,,
51,2026/8/7,5,3,池,Left,井出,Left,2,1,1,Slider,BallCalled,,,
52,2026/8/7,5,4,池,Left,井出,Left,2,2,1,Slider,FoulBallFieldable,,,
53,2026/8/7,5,5,池,Left,井出,Left,2,2,2,Slider,StrikeSwinging,,Strikeout,
54,2026/8/7,1,6,池,Left,井出,Left,0,0,0,Cutter,StrikeSwinging,,,
55,2026/8/7,1,7,池,Left,井出,Left,0,0,1,Slider,BallCalled,,,
56,2026/8/7,1,8,池,Left,井出,Left,0,1,1,Fastball,BallCalled,,,
57,2026/8/7,1,9,池,Left,井出,Left,0,2,1,Fastball,BallCalled,,,
58,2026/8/7,1,10,池,Left,井出,Left,0,3,1,Fastball,BallCalled,,,
59,2026/8/7,1,11,池,Left,井出,Left,0,0,1,Cutter,InPlay,,Out,GroundBall
60,2026/8/7,2,1,池,Left,新井,Left,1,0,0,Slider,FoulBallFieldable,,,
61,2026/8/7,2,2,池,Left,新井,Left,1,0,1,Fastball,BallCalled,,,
62,2026/8/7,2,3,池,Left,新井,Left,1,1,1,Slider,StrikeSwinging,,,
63,2026/8/7,2,4,池,Left,新井,Left,1,1,2,Fastball,BallCalled,,,
64,2026/8/7,2,5,池,Left,新井,Left,1,2,2,Fastball,FoulBallFieldable,,,
65,2026/8/7,2,6,池,Left,新井,Left,1,2,2,Slider,StrikeSwinging,,Strikeout,
1,2026/8/7,1,1,伊藤光,Right,片山,Left,0,0,0,Fastball,BallCalled,,,
2,2026/8/7,1,2,伊藤光,Right,片山,Left,0,1,0,Fastball,FoulBallFieldable,,,
3,2026/8/7,1,3,伊藤光,Right,片山,Left,0,1,1,Fastball,FoulBallFieldable,,,
4,2026/8/7,1,4,伊藤光,Right,片山,Left,0,1,2,TwoSeamFastball,InPlay,,Single,
5,2026/8/7,2,1,伊藤光,Right,荘川,Left,0,0,0,Fastball,BallCalled,,,
6,2026/8/7,2,2,伊藤光,Right,荘川,Left,0,1,0,TwoSeamFastball,BallCalled,,,
7,2026/8/7,2,3,伊藤光,Right,荘川,Left,0,2,0,Slider,BallCalled,,,
8,2026/8/7,2,4,伊藤光,Right,荘川,Left,0,3,0,Fastball,StrikeCalled,,,
9,2026/8/7,2,5,伊藤光,Right,荘川,Left,0,3,1,Fastball,InPlay,,Out,GroundBall
10,2026/8/7,3,1,伊藤光,Right,茨木,Left,1,0,0,Fastball,BallCalled,,,
11,2026/8/7,3,2,伊藤光,Right,茨木,Left,1,1,0,Fastball,FoulBallFieldable,,,
12,2026/8/7,3,3,伊藤光,Right,茨木,Left,1,1,1,Fastball,InPlay,,Double,LineDrive
13,2026/8/7,4,1,伊藤光,Right,古田,Right,1,0,0,Slider,BallCalled,,,
14,2026/8/7,4,2,伊藤光,Right,古田,Right,1,1,0,Slider,BallCalled,,,
15,2026/8/7,4,3,伊藤光,Right,古田,Right,1,2,0,Fastball,InPlay,,Out,FlyBall
16,2026/8/7,5,1,伊藤光,Right,横井,Right,2,0,0,Fastball,InPlay,,Out,GroundBall
17,2026/8/7,1,1,伊藤光,Right,箭原,Left,0,0,0,Fastball,StrikeCalled,,,
18,2026/8/7,1,2,伊藤光,Right,箭原,Left,0,0,1,Slider,BallCalled,,,
19,2026/8/7,1,3,伊藤光,Right,箭原,Left,0,1,1,Fastball,InPlay,,Single,LineDrive
20,2026/8/7,2,1,伊藤光,Right,山元,Right,0,0,0,Slider,BallCalled,,,
21,2026/8/7,2,2,伊藤光,Right,山元,Right,1,1,0,Slider,BallCalled,,,
22,2026/8/7,2,3,伊藤光,Right,山元,Right,1,2,0,Fastball,BallCalled,,,
23,2026/8/7,2,4,伊藤光,Right,山元,Right,1,3,0,Fastball,BallCalled,,Walk,
24,2026/8/7,3,1,伊藤光,Right,島田,Left,1,0,0,Fastball,FoulBallFieldable,,,
25,2026/8/7,3,2,伊藤光,Right,島田,Left,1,0,1,Fastball,BallCalled,,,
26,2026/8/7,3,3,伊藤光,Right,島田,Left,1,1,1,Fastball,StrikeCalled,,,
27,2026/8/7,3,4,伊藤光,Right,島田,Left,1,1,2,TwoSeamFastball,BallCalled,,,
28,2026/8/7,3,5,伊藤光,Right,島田,Left,1,2,2,Fastball,BallCalled,,,
29,2026/8/7,3,6,伊藤光,Right,島田,Left,1,3,2,Fastball,InPlay,,Single,LineDrive
30,2026/8/7,4,1,伊藤光,Right,三澤,Right,1,0,0,Fastball,BallCalled,,,
31,2026/8/7,4,2,伊藤光,Right,三澤,Right,1,1,0,Fastball,InPlay,,Out,GroundBall
32,2026/8/7,5,1,伊藤光,Right,江﨑,Left,2,0,0,Fastball,StrikeCalled,,,
33,2026/8/7,5,2,伊藤光,Right,江﨑,Left,2,0,1,Fastball,InPlay,,Out,LineDrive
34,2026/8/7,1,1,伊藤光,Right,荘川,Left,0,0,0,Slider,StrikeCalled,,,
35,2026/8/7,1,2,伊藤光,Right,荘川,Left,0,0,1,TwoSeamFastball,BallCalled,,,
36,2026/8/7,1,3,伊藤光,Right,荘川,Left,0,1,1,TwoSeamFastball,BallCalled,,,
37,2026/8/7,1,4,伊藤光,Right,荘川,Left,0,2,1,Fastball,BallCalled,,,
38,2026/8/7,1,5,伊藤光,Right,荘川,Left,0,3,1,Fastball,InPlay,,Single,GroundBall
39,2026/8/7,2,1,伊藤光,Right,山元,Right,0,0,0,Fastball,FoulBallFieldable,,,
40,2026/8/7,2,2,伊藤光,Right,山元,Right,0,0,1,Slider,BallCalled,,,
41,2026/8/7,2,3,伊藤光,Right,山元,Right,0,1,1,Fastball,InPlay,,Out,FlyBall
1,2026/8/7,1,1,伊藤櫂,Right,片山,Left,0,0,0,Slider,BallCalled,,,
2,2026/8/7,1,2,伊藤櫂,Right,片山,Left,0,1,0,Slider,StrikeCalled,,,
3,2026/8/7,1,3,伊藤櫂,Right,片山,Left,0,1,1,Slider,BallCalled,,,
4,2026/8/7,1,4,伊藤櫂,Right,片山,Left,0,2,1,Fastball,BallCalled,,,
5,2026/8/7,1,5,伊藤櫂,Right,片山,Left,0,3,1,Fastball,InPlay,,Out,LineDrive
6,2026/8/7,2,1,伊藤櫂,Right,荘川,Left,1,0,0,Fastball,StrikeCalled,,,
7,2026/8/7,2,2,伊藤櫂,Right,荘川,Left,1,0,1,Slider,BallCalled,,,
8,2026/8/7,2,3,伊藤櫂,Right,荘川,Left,1,1,1,Slider,BallCalled,,,
9,2026/8/7,2,4,伊藤櫂,Right,荘川,Left,1,2,1,Slider,StrikeCalled,,,
10,2026/8/7,2,5,伊藤櫂,Right,荘川,Left,1,2,2,Fastball,InPlay,,Out,FlyBall
11,2026/8/7,3,1,伊藤櫂,Right,茨木,Left,2,0,0,Fastball,StrikeCalled,,,
12,2026/8/7,3,2,伊藤櫂,Right,茨木,Left,2,0,1,Fastball,BallCalled,,,
13,2026/8/7,3,3,伊藤櫂,Right,茨木,Left,2,1,1,Slider,InPlay,,Single,FlyBall
14,2026/8/7,4,1,伊藤櫂,Right,古田,Right,2,0,0,Slider,StrikeCalled,,,
15,2026/8/7,4,2,伊藤櫂,Right,古田,Right,2,0,1,Slider,BallCalled,,,
16,2026/8/7,4,3,伊藤櫂,Right,古田,Right,2,1,1,Slider,BallCalled,,,
17,2026/8/7,4,4,伊藤櫂,Right,古田,Right,2,2,1,Fastball,InPlay,,Out,GroundBall
18,2026/8/7,1,1,伊藤櫂,Right,横井,Right,0,0,0,Fastball,FoulBallFieldable,,,
19,2026/8/7,1,2,伊藤櫂,Right,横井,Right,0,0,1,Slider,BallCalled,,,
20,2026/8/7,1,3,伊藤櫂,Right,横井,Right,0,1,1,Slider,BallCalled,,,
21,2026/8/7,1,4,伊藤櫂,Right,横井,Right,0,2,1,Fastball,BallCalled,,,
22,2026/8/7,1,5,伊藤櫂,Right,横井,Right,0,3,1,Slider,BallCalled,,Walk,
23,2026/8/7,2,1,伊藤櫂,Right,箭原,Left,0,0,0,Slider,StrikeCalled,,,
24,2026/8/7,2,2,伊藤櫂,Right,箭原,Left,0,0,1,TwoSeamFastball,FoulBallFieldable,,,
25,2026/8/7,2,3,伊藤櫂,Right,箭原,Left,0,0,2,Slider,InPlay,,Single,
26,2026/8/7,3,1,伊藤櫂,Right,山元,Right,0,0,0,Fastball,BallCalled,,,
27,2026/8/7,3,2,伊藤櫂,Right,山元,Right,0,1,0,Slider,FoulBallFieldable,,,
28,2026/8/7,3,3,伊藤櫂,Right,山元,Right,0,1,1,Fastball,InPlay,,Error,FlyBall
29,2026/8/7,4,1,伊藤櫂,Right,島田,Left,0,0,0,TwoSeamFastball,BallCalled,,,
30,2026/8/7,4,2,伊藤櫂,Right,島田,Left,0,1,0,Slider,BallCalled,,,
31,2026/8/7,4,3,伊藤櫂,Right,島田,Left,0,2,0,Slider,BallCalled,,,
32,2026/8/7,4,4,伊藤櫂,Right,島田,Left,0,3,0,Slider,BallCalled,,Walk,
33,2026/8/7,5,1,伊藤櫂,Right,足立,Left,0,0,0,Fastball,BallCalled,,,
34,2026/8/7,5,2,伊藤櫂,Right,足立,Left,0,1,0,Slider,BallCalled,,,
35,2026/8/7,5,3,伊藤櫂,Right,足立,Left,0,2,0,Slider,StrikeCalled,,,
36,2026/8/7,5,4,伊藤櫂,Right,足立,Left,0,2,1,Slider,StrikeCalled,,,
37,2026/8/7,5,5,伊藤櫂,Right,足立,Left,0,2,2,Fastball,InPlay,,Out,FlyBall
38,2026/8/7,6,1,伊藤櫂,Right,辻村,Right,1,0,0,Slider,BallCalled,,,
39,2026/8/7,6,2,伊藤櫂,Right,辻村,Right,1,1,0,Slider,BallCalled,,,
40,2026/8/7,6,3,伊藤櫂,Right,辻村,Right,1,2,0,Slider,StrikeCalled,,,
41,2026/8/7,6,4,伊藤櫂,Right,辻村,Right,1,2,1,Slider,BallCalled,,,
42,2026/8/7,6,5,伊藤櫂,Right,辻村,Right,1,3,1,Fastball,InPlay,,Single,LineDrive
43,2026/8/7,7,1,伊藤櫂,Right,横井,Right,1,0,0,Fastball,BallCalled,,,
44,2026/8/7,7,2,伊藤櫂,Right,横井,Right,1,1,0,Slider,StrikeSwinging,,,
45,2026/8/7,7,3,伊藤櫂,Right,横井,Right,1,1,1,Fastball,BallCalled,,,
46,2026/8/7,7,4,伊藤櫂,Right,横井,Right,1,2,1,Slider,BallCalled,,,
47,2026/8/7,7,5,伊藤櫂,Right,横井,Right,1,3,1,Slider,StrikeCalled,,,
48,2026/8/7,7,6,伊藤櫂,Right,横井,Right,1,3,2,Fastball,FoulBallFieldable,,,
49,2026/8/7,7,7,伊藤櫂,Right,横井,Right,1,3,2,Slider,InPlay,,Single,FlyBall
50,2026/8/7,8,1,伊藤櫂,Right,島田,Left,1,0,0,Fastball,BallCalled,,,
51,2026/8/7,8,2,伊藤櫂,Right,島田,Left,1,1,0,Slider,BallCalled,,,
52,2026/8/7,8,3,伊藤櫂,Right,島田,Left,1,2,0,Slider,StrikeCalled,,,
53,2026/8/7,8,4,伊藤櫂,Right,島田,Left,1,2,1,Slider,StrikeCalled,,,
54,2026/8/7,8,5,伊藤櫂,Right,島田,Left,1,2,2,Fastball,InPlay,,Single,FlyBall
