PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
19,2026/7/26,5,1,佐宗,Left,尾形,Left,2,0,0,Fastball,BallCalled,138,,
20,2026/7/26,5,2,佐宗,Left,尾形,Left,2,1,0,Fastball,InPlay,136,Single,LineDrive
21,2026/7/26,6,1,佐宗,Left,大平,Right,2,0,0,Fastball,BallCalled,139,,
22,2026/7/26,6,2,佐宗,Left,大平,Right,2,1,0,Fastball,InPlay,,Error,GroundBall
23,2026/7/26,7,1,佐宗,Left,中村俊,Left,2,0,0,Fastball,FoulBallFieldable,137,,
24,2026/7/26,7,2,佐宗,Left,中村俊,Left,2,0,1,Fastball,StrikeCalled,139,,
25,2026/7/26,7,3,佐宗,Left,中村俊,Left,2,0,2,Slider,BallCalled,128,,
26,2026/7/26,7,4,佐宗,Left,中村俊,Left,2,1,2,Slider,BallCalled,130,,
27,2026/7/26,7,5,佐宗,Left,中村俊,Left,2,2,2,TwoSeamFastball,BallCalled,127,,
28,2026/7/26,7,6,佐宗,Left,中村俊,Left,2,3,2,Fastball,FoulBallFieldable,137,,
29,2026/7/26,7,7,佐宗,Left,中村俊,Left,2,3,2,Fastball,FoulBallFieldable,139,,
30,2026/7/26,7,8,佐宗,Left,中村俊,Left,2,3,2,Fastball,InPlay,141,Out,GroundBall
1,2026/7/26,1,1,安田,Right,大内,Left,0,0,0,Fastball,BallCalled,137,,
2,2026/7/26,1,2,安田,Right,大内,Left,0,1,0,Fastball,StrikeCalled,136,,
3,2026/7/26,1,3,安田,Right,大内,Left,0,1,1,Fastball,StrikeCalled,137,,
4,2026/7/26,1,4,安田,Right,大内,Left,0,1,2,Fastball,FoulBallFieldable,141,,
5,2026/7/26,1,5,安田,Right,大内,Left,0,1,2,Curveball,BallCalled,109,,
6,2026/7/26,1,6,安田,Right,大内,Left,0,2,2,TwoSeamFastball,StrikeSwinging,120,Strikeout,
7,2026/7/26,2,1,安田,Right,小松騎,Right,1,0,0,TwoSeamFastball,FoulBallFieldable,120,,
8,2026/7/26,2,2,安田,Right,小松騎,Right,1,0,1,Fastball,StrikeCalled,139,,
9,2026/7/26,2,3,安田,Right,小松騎,Right,1,0,2,Fastball,BallCalled,137,,
10,2026/7/26,2,4,安田,Right,小松騎,Right,1,1,2,Curveball,InPlay,108,Out,GroundBall
11,2026/7/26,3,1,安田,Right,古田,Right,2,0,0,Slider,StrikeCalled,114,,
12,2026/7/26,3,2,安田,Right,古田,Right,2,0,1,TwoSeamFastball,FoulBallFieldable,123,,
13,2026/7/26,3,3,安田,Right,古田,Right,2,0,2,Slider,BallCalled,124,,
14,2026/7/26,3,4,安田,Right,古田,Right,2,1,2,Slider,StrikeCalled,121,Strikeout,
1,2026/7/26,1,1,佐宗,Left,井櫻,Left,0,0,0,Slider,StrikeCalled,127,,
2,2026/7/26,1,2,佐宗,Left,井櫻,Left,0,0,1,TwoSeamFastball,BallCalled,127,,
3,2026/7/26,1,3,佐宗,Left,井櫻,Left,0,1,1,Slider,InPlay,129,Out,FlyBall
4,2026/7/26,2,1,佐宗,Left,山根,Right,1,0,0,Fastball,InPlay,138,Error,GroundBall
5,2026/7/26,3,1,佐宗,Left,髙橋海,Right,1,0,0,Fastball,StrikeCalled,137,,
6,2026/7/26,3,2,佐宗,Left,髙橋海,Right,1,0,1,Slider,BallCalled,124,,
7,2026/7/26,3,3,佐宗,Left,髙橋海,Right,1,1,1,Fastball,InPlay,136,Out,GroundBall
1,2026/7/26,1,1,安田,Right,德丸,Left,0,0,0,Sinker,StrikeCalled,110,,
2,2026/7/26,1,2,安田,Right,德丸,Left,0,0,1,Sinker,BallCalled,108,,
3,2026/7/26,1,3,安田,Right,德丸,Left,0,1,1,Fastball,StrikeCalled,137,,
4,2026/7/26,1,4,安田,Right,德丸,Left,0,1,2,ChangeUp,StrikeSwinging,98,Strikeout,
5,2026/7/26,2,1,安田,Right,尾形,Left,1,0,0,Sinker,StrikeCalled,107,,
6,2026/7/26,2,2,安田,Right,尾形,Left,1,0,1,Slider,StrikeCalled,122,,
7,2026/7/26,2,3,安田,Right,尾形,Left,1,0,2,Fastball,FoulBallFieldable,142,,
8,2026/7/26,2,4,安田,Right,尾形,Left,1,0,2,Fastball,BallCalled,143,,
9,2026/7/26,2,5,安田,Right,尾形,Left,1,1,2,Sinker,BallCalled,119,,
10,2026/7/26,2,6,安田,Right,尾形,Left,1,2,2,Sinker,FoulBallFieldable,108,,
11,2026/7/26,2,7,安田,Right,尾形,Left,1,2,2,Fastball,FoulBallFieldable,140,,
12,2026/7/26,2,8,安田,Right,尾形,Left,1,2,2,Sinker,InPlay,108,Out,FlyBall
13,2026/7/26,3,1,安田,Right,大平,Right,2,0,0,Slider,BallCalled,117,,
14,2026/7/26,3,2,安田,Right,大平,Right,2,1,0,Fastball,BallCalled,139,,
15,2026/7/26,3,3,安田,Right,大平,Right,2,2,0,TwoSeamFastball,InPlay,121,Single,LineDrive
16,2026/7/26,4,1,安田,Right,中村俊,Left,2,0,0,TwoSeamFastball,FoulBallFieldable,119,,
17,2026/7/26,4,2,安田,Right,中村俊,Left,2,0,1,Fastball,InPlay,141,Out,FlyBall
1,2026/7/26,1,1,佐宗,Left,大内,Left,0,0,0,Fastball,StrikeCalled,138,,
2,2026/7/26,1,2,佐宗,Left,大内,Left,0,0,1,Fastball,StrikeSwinging,141,,
3,2026/7/26,1,3,佐宗,Left,大内,Left,0,0,2,Slider,BallCalled,129,,
4,2026/7/26,1,4,佐宗,Left,大内,Left,0,1,2,Slider,FoulBallFieldable,129,,
5,2026/7/26,1,5,佐宗,Left,大内,Left,0,1,2,Fastball,FoulBallFieldable,141,,
6,2026/7/26,1,6,佐宗,Left,大内,Left,0,1,2,Fastball,StrikeCalled,137,Strikeout,
7,2026/7/26,2,1,佐宗,Left,小松騎,Right,1,0,0,Fastball,StrikeCalled,140,,
8,2026/7/26,2,2,佐宗,Left,小松騎,Right,1,0,1,Fastball,BallCalled,137,,
9,2026/7/26,2,3,佐宗,Left,小松騎,Right,1,1,1,Fastball,InPlay,137,Out,FlyBall
10,2026/7/26,3,1,佐宗,Left,古田,Right,2,0,0,Slider,BallCalled,127,,
11,2026/7/26,3,2,佐宗,Left,古田,Right,2,1,0,Fastball,StrikeCalled,137,,
12,2026/7/26,3,3,佐宗,Left,古田,Right,2,1,1,Fastball,FoulBallFieldable,140,,
13,2026/7/26,3,4,佐宗,Left,古田,Right,2,1,2,Slider,BallCalled,129,,
14,2026/7/26,3,5,佐宗,Left,古田,Right,2,2,2,Slider,BallCalled,129,,
15,2026/7/26,3,6,佐宗,Left,古田,Right,2,3,2,Fastball,BallCalled,138,Walk,
16,2026/7/26,4,7,佐宗,Left,古田,Right,2,0,0,Fastball,InPlay,136,Out,FlyBall
1,2026/7/26,1,1,香西,Left,黒須,Left,0,0,0,Curveball,StrikeCalled,113,,
2,2026/7/26,1,2,香西,Left,黒須,Left,0,0,1,Fastball,BallCalled,135,,
3,2026/7/26,1,3,香西,Left,黒須,Left,0,1,1,Fastball,FoulBallFieldable,,,
4,2026/7/26,1,4,香西,Left,黒須,Left,0,1,2,Fastball,StrikeCalled,137,Strikeout,
5,2026/7/26,2,1,香西,Left,湯浅,Right,1,0,0,Fastball,BallCalled,135,,
6,2026/7/26,2,2,香西,Left,湯浅,Right,1,1,0,Splitter,FoulBallFieldable,120,,
7,2026/7/26,2,3,香西,Left,湯浅,Right,1,1,1,Fastball,BallCalled,135,,
8,2026/7/26,2,4,香西,Left,湯浅,Right,1,2,1,Fastball,BallCalled,135,,
9,2026/7/26,2,5,香西,Left,湯浅,Right,1,3,1,Fastball,StrikeCalled,135,,
10,2026/7/26,2,6,香西,Left,湯浅,Right,1,3,2,Fastball,StrikeSwinging,135,Strikeout,
11,2026/7/26,3,1,香西,Left,山本,Left,2,0,0,ChangeUp,FoulBallFieldable,113,,
12,2026/7/26,3,2,香西,Left,山本,Left,2,0,1,Fastball,BallCalled,135,,
13,2026/7/26,3,3,香西,Left,山本,Left,2,1,1,Splitter,StrikeCalled,120,,
14,2026/7/26,3,4,香西,Left,山本,Left,2,1,2,Fastball,BallCalled,137,,
15,2026/7/26,3,5,香西,Left,山本,Left,2,2,2,Fastball,FoulBallFieldable,137,,
16,2026/7/26,3,6,香西,Left,山本,Left,2,2,2,Fastball,BallCalled,136,,
17,2026/7/26,3,7,香西,Left,山本,Left,2,3,2,Slider,InPlay,124,Out,GroundBall
1,2026/7/26,1,1,越井,Right,大越,Right,0,0,0,Fastball,BallCalled,144,,
2,2026/7/26,1,2,越井,Right,大越,Right,0,1,0,Slider,BallCalled,128,,
3,2026/7/26,1,3,越井,Right,大越,Right,0,2,0,Splitter,InPlay,131,Error,GroundBall
4,2026/7/26,2,1,越井,Right,永田,Right,0,0,0,Fastball,BallCalled,138,,
5,2026/7/26,2,2,越井,Right,永田,Right,0,1,0,Fastball,BallCalled,136,FieldersChoice,Bunt
6,2026/7/26,3,1,越井,Right,吉田,Left,0,0,0,Fastball,InPlay,135,Sacrifice,Bunt
7,2026/7/26,4,1,越井,Right,三戸,Left,1,0,0,Fastball,StrikeCalled,137,,
8,2026/7/26,4,2,越井,Right,三戸,Left,1,0,1,Curveball,InPlay,106,Out,GroundBall
9,2026/7/26,5,1,越井,Right,茨木,Left,2,0,0,Fastball,FoulBallFieldable,144,,
10,2026/7/26,5,2,越井,Right,茨木,Left,2,0,1,Fastball,BallCalled,146,,
11,2026/7/26,5,3,越井,Right,茨木,Left,2,1,1,Splitter,BallCalled,131,,
12,2026/7/26,5,4,越井,Right,茨木,Left,2,2,1,Splitter,BallCalled,132,,
13,2026/7/26,5,5,越井,Right,茨木,Left,2,3,1,Fastball,FoulBallFieldable,146,,
14,2026/7/26,5,6,越井,Right,茨木,Left,2,3,2,Fastball,InPlay,145,Out,GroundBall
1,2026/7/26,1,1,香西,Left,岩﨑遼,Right,0,0,0,Splitter,StrikeCalled,,,
2,2026/7/26,1,2,香西,Left,岩﨑遼,Right,0,0,1,Fastball,StrikeCalled,134,,
3,2026/7/26,1,3,香西,Left,岩﨑遼,Right,0,0,2,Fastball,StrikeCalled,136,Strikeout,
4,2026/7/26,2,1,香西,Left,吉田,Left,1,0,0,ChangeUp,StrikeCalled,112,,
5,2026/7/26,2,2,香西,Left,吉田,Left,1,0,1,ChangeUp,BallCalled,115,,
6,2026/7/26,2,3,香西,Left,吉田,Left,1,1,1,Fastball,FoulBallFieldable,137,,
7,2026/7/26,2,4,香西,Left,吉田,Left,1,1,2,Fastball,StrikeCalled,137,Strikeout,
8,2026/7/26,3,1,香西,Left,黒須,Left,2,0,0,ChangeUp,FoulBallFieldable,116,,
9,2026/7/26,3,2,香西,Left,黒須,Left,2,0,1,Slider,BallCalled,122,,
10,2026/7/26,3,3,香西,Left,黒須,Left,2,1,1,Slider,StrikeCalled,118,,
11,2026/7/26,3,4,香西,Left,黒須,Left,2,1,2,Fastball,FoulBallFieldable,137,,
12,2026/7/26,3,5,香西,Left,黒須,Left,2,1,2,Slider,FoulBallFieldable,111,,
13,2026/7/26,3,6,香西,Left,黒須,Left,2,1,2,Slider,FoulBallFieldable,120,,
14,2026/7/26,3,7,香西,Left,黒須,Left,2,1,2,Fastball,BallCalled,136,,
15,2026/7/26,3,8,香西,Left,黒須,Left,2,2,2,Splitter,InPlay,121,Out,GroundBall
1,2026/7/26,1,1,越井,Right,湯浅,Right,0,0,0,Cutter,BallCalled,134,,
2,2026/7/26,1,2,越井,Right,湯浅,Right,0,1,0,Fastball,BallCalled,143,,
3,2026/7/26,1,3,越井,Right,湯浅,Right,0,2,0,Fastball,BallCalled,138,,
4,2026/7/26,1,4,越井,Right,湯浅,Right,0,3,0,Fastball,BallCalled,138,Walk,
5,2026/7/26,2,1,越井,Right,山本,Right,0,0,0,Fastball,StrikeCalled,143,,
6,2026/7/26,2,2,越井,Right,山本,Right,0,0,1,Fastball,BallCalled,145,,
7,2026/7/26,2,3,越井,Right,山本,Right,0,1,1,Fastball,FoulBallFieldable,144,,
8,2026/7/26,2,4,越井,Right,山本,Right,0,1,2,Splitter,BallCalled,124,,
9,2026/7/26,2,5,越井,Right,山本,Right,0,2,2,Fastball,FoulBallFieldable,146,,
10,2026/7/26,2,6,越井,Right,山本,Right,0,2,2,Curveball,FoulBallFieldable,104,,
11,2026/7/26,2,7,越井,Right,山本,Right,0,2,2,Fastball,FoulBallFieldable,144,,
12,2026/7/26,2,8,越井,Right,山本,Right,0,2,2,Fastball,BallCalled,145,,
13,2026/7/26,2,9,越井,Right,山本,Right,0,3,2,Cutter,StrikeCalled,133,Strikeout,
14,2026/7/26,3,1,越井,Right,大越,Right,1,0,0,Fastball,StrikeCalled,144,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,
