PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
16,2026/8/8,5,2,佐々木,Left,横井,Right,2,1,0,Fastball,StrikeCalled,,,
17,2026/8/8,5,3,佐々木,Left,横井,Right,2,1,1,Slider,BallCalled,,,
18,2026/8/8,5,4,佐々木,Left,横井,Right,2,2,1,ChangeUp,InPlay,,Single,FlyBall
19,2026/8/8,6,1,佐々木,Left,井出,Left,2,0,0,Fastball,BallCalled,,,
20,2026/8/8,6,2,佐々木,Left,井出,Left,2,1,0,Fastball,StrikeCalled,,,
21,2026/8/8,6,3,佐々木,Left,井出,Left,2,1,1,Slider,BallCalled,,,
22,2026/8/8,6,4,佐々木,Left,井出,Left,2,2,1,Fastball,BallCalled,,,
23,2026/8/8,6,5,佐々木,Left,井出,Left,2,3,1,Fastball,FoulBallFieldable,,,
24,2026/8/8,6,6,佐々木,Left,井出,Left,2,3,2,ChangeUp,StrikeCalled,,Out,
1,2026/8/8,1,1,岡安,Left,渡邊康,Right,0,0,0,ChangeUp,StrikeCalled,,,
2,2026/8/8,1,2,岡安,Left,渡邊康,Right,0,0,1,ChangeUp,FoulBallFieldable,,,
3,2026/8/8,1,3,岡安,Left,渡邊康,Right,0,0,2,Fastball,InPlay,,Out,GroundBall
4,2026/8/8,2,1,岡安,Left,西谷,Left,1,0,0,Fastball,InPlay,,Out,Popup
5,2026/8/8,3,1,岡安,Left,永田,Right,2,0,0,ChangeUp,StrikeSwinging,,,
6,2026/8/8,3,2,岡安,Left,永田,Right,2,0,1,Curveball,BallCalled,,,
7,2026/8/8,3,3,岡安,Left,永田,Right,2,1,1,Curveball,BallCalled,,,
8,2026/8/8,3,4,岡安,Left,永田,Right,2,2,1,Fastball,InPlay,,Out,GroundBall
1,2026/8/8,1,1,佐々木,Left,池田,Left,0,0,0,Curveball,BallCalled,,,
2,2026/8/8,1,2,佐々木,Left,池田,Left,0,1,0,Fastball,FoulBallFieldable,,,
3,2026/8/8,1,3,佐々木,Left,池田,Left,0,1,1,Fastball,BallCalled,,,
4,2026/8/8,1,4,佐々木,Left,池田,Left,0,2,1,Fastball,BallCalled,,,
5,2026/8/8,1,5,佐々木,Left,池田,Left,0,3,1,Fastball,FoulBallFieldable,,,
6,2026/8/8,1,6,佐々木,Left,池田,Left,0,3,2,Slider,FoulBallFieldable,,,
7,2026/8/8,1,7,佐々木,Left,池田,Left,0,3,2,Slider,InPlay,,Out,Popup
8,2026/8/8,2,1,佐々木,Left,野田,Left,1,0,0,Slider,BallCalled,,,
9,2026/8/8,2,2,佐々木,Left,野田,Left,1,1,0,Slider,InPlay,,Out,GroundBall
10,2026/8/8,3,1,佐々木,Left,荘川,Left,2,0,0,Fastball,BallCalled,,,
11,2026/8/8,3,2,佐々木,Left,荘川,Left,2,1,0,Slider,BallCalled,,,
12,2026/8/8,3,3,佐々木,Left,荘川,Left,2,2,0,Slider,StrikeCalled,,,
13,2026/8/8,3,4,佐々木,Left,荘川,Left,2,2,1,Fastball,InPlay,,Out,GroundBall
1,2026/8/8,1,1,岡安,Left,高崎,Right,0,0,0,Fastball,StrikeCalled,,,
2,2026/8/8,1,2,岡安,Left,高崎,Right,0,0,1,Fastball,BallCalled,,,
3,2026/8/8,1,3,岡安,Left,高崎,Right,0,1,1,Curveball,BallCalled,,,
4,2026/8/8,1,4,岡安,Left,高崎,Right,0,2,1,ChangeUp,InPlay,,Out,FlyBall
5,2026/8/8,2,1,岡安,Left,箭原,Left,1,0,0,Fastball,StrikeCalled,,,
6,2026/8/8,2,2,岡安,Left,箭原,Left,1,0,1,Curveball,BallCalled,,,
7,2026/8/8,2,3,岡安,Left,箭原,Left,1,1,1,Fastball,FoulBallFieldable,,,
8,2026/8/8,2,4,岡安,Left,箭原,Left,1,1,2,Slider,InPlay,,Single,GroundBall
9,2026/8/8,3,1,岡安,Left,三澤,Right,1,0,0,Fastball,InPlay,,Single,GroundBall
10,2026/8/8,4,1,岡安,Left,片山,Left,1,0,0,Fastball,FoulBallFieldable,,,
11,2026/8/8,4,2,岡安,Left,片山,Left,1,0,1,Slider,BallCalled,,,
12,2026/8/8,4,3,岡安,Left,片山,Left,1,1,1,Fastball,BallCalled,,,
13,2026/8/8,4,4,岡安,Left,片山,Left,1,2,1,Slider,StrikeCalled,,,
14,2026/8/8,4,5,岡安,Left,片山,Left,1,2,2,Fastball,BallCalled,,,
15,2026/8/8,4,6,岡安,Left,片山,Left,1,3,2,Slider,InPlay,,FieldersChoice,GroundBall
16,2026/8/8,5,1,岡安,Left,笠尾,Right,1,0,0,Fastball,BallCalled,,,
17,2026/8/8,5,2,岡安,Left,笠尾,Right,1,1,0,Curveball,StrikeCalled,,,
18,2026/8/8,5,3,岡安,Left,笠尾,Right,1,1,1,Curveball,InPlay,,Single,GroundBall
19,2026/8/8,6,1,岡安,Left,新井,Left,1,0,0,Slider,BallCalled,,,
20,2026/8/8,6,2,岡安,Left,新井,Left,1,1,0,Fastball,StrikeCalled,,,
21,2026/8/8,6,3,岡安,Left,新井,Left,1,1,1,Curveball,FoulBallFieldable,,,
22,2026/8/8,6,4,岡安,Left,新井,Left,1,1,2,Slider,FoulBallFieldable,,,
23,2026/8/8,6,5,岡安,Left,新井,Left,1,1,2,Fastball,BallCalled,,,
24,2026/8/8,6,6,岡安,Left,新井,Left,1,2,2,Fastball,FoulBallFieldable,,,
25,2026/8/8,6,7,岡安,Left,新井,Left,1,2,2,Fastball,BallCalled,,,
26,2026/8/8,6,8,岡安,Left,新井,Left,1,3,2,Slider,FoulBallFieldable,,,
27,2026/8/8,6,9,岡安,Left,新井,Left,1,3,2,Slider,BallCalled,,Walk,
28,2026/8/8,7,1,岡安,Left,渡邊康,Right,1,0,0,Curveball,BallCalled,,,
29,2026/8/8,7,2,岡安,Left,渡邊康,Right,1,1,0,Fastball,StrikeCalled,,,
30,2026/8/8,7,3,岡安,Left,渡邊康,Right,1,1,1,Fastball,BallCalled,,,
31,2026/8/8,7,4,岡安,Left,渡邊康,Right,1,2,1,Slider,BallCalled,,,
32,2026/8/8,7,5,岡安,Left,渡邊康,Right,1,3,1,Fastball,InPlay,,Out,FlyBall
1,2026/8/8,1,1,佐々木,Left,茨木,Left,0,0,0,Slider,StrikeCalled,,,
2,2026/8/8,1,2,佐々木,Left,茨木,Left,0,0,1,ChangeUp,BallCalled,,,
3,2026/8/8,1,3,佐々木,Left,茨木,Left,0,1,1,Fastball,StrikeCalled,,,
4,2026/8/8,1,4,佐々木,Left,茨木,Left,0,1,2,Slider,StrikeSwinging,,Out,
5,2026/8/8,2,1,佐々木,Left,山元,Right,1,0,0,ChangeUp,StrikeCalled,,,
6,2026/8/8,2,2,佐々木,Left,山元,Right,1,0,1,ChangeUp,BallCalled,,,
7,2026/8/8,2,3,佐々木,Left,山元,Right,1,1,1,Slider,BallCalled,,,
8,2026/8/8,2,4,佐々木,Left,山元,Right,1,2,1,Fastball,InPlay,,Out,GroundBall
9,2026/8/8,3,1,佐々木,Left,古田,Right,2,0,0,Fastball,InPlay,,Double,FlyBall
10,2026/8/8,4,1,佐々木,Left,島田,Left,2,0,0,Fastball,StrikeCalled,,,
11,2026/8/8,4,2,佐々木,Left,島田,Left,2,0,1,Slider,BallCalled,,,
12,2026/8/8,4,3,佐々木,Left,島田,Left,2,1,1,ChangeUp,BallCalled,,,
13,2026/8/8,4,4,佐々木,Left,島田,Left,2,2,1,Fastball,BallCalled,,,
14,2026/8/8,4,5,佐々木,Left,島田,Left,2,3,1,Fastball,InPlay,,Out,FlyBall
1,2026/8/8,1,1,岡安,Left,西谷,Left,0,0,0,Fastball,StrikeSwinging,,,
2,2026/8/8,1,2,岡安,Left,西谷,Left,0,0,1,Slider,InPlay,,Out,Popup
3,2026/8/8,2,1,岡安,Left,永田,Right,1,0,0,Fastball,InPlay,,Single,GroundBall
4,2026/8/8,3,1,岡安,Left,高崎,Right,1,0,0,Fastball,BallCalled,,,
5,2026/8/8,3,2,岡安,Left,高崎,Right,1,1,0,Fastball,BallCalled,,HitByPitch,
6,2026/8/8,4,1,岡安,Left,箭原,Left,1,0,0,Curveball,BallCalled,,,
7,2026/8/8,4,2,岡安,Left,箭原,Left,1,1,0,Slider,BallCalled,,,
8,2026/8/8,4,3,岡安,Left,箭原,Left,1,2,0,Slider,BallCalled,,,
9,2026/8/8,4,4,岡安,Left,箭原,Left,1,3,0,Fastball,StrikeCalled,,,
10,2026/8/8,4,5,岡安,Left,箭原,Left,1,3,1,Fastball,InPlay,,FieldersChoice,GroundBall
11,2026/8/8,5,1,岡安,Left,三澤,Right,1,0,0,Fastball,StrikeCalled,,,
12,2026/8/8,5,2,岡安,Left,三澤,Right,1,0,1,Fastball,InPlay,,Out,FlyBall
1,2026/8/8,1,1,佐々木,Left,横井,Right,0,0,0,Slider,BallCalled,,,
2,2026/8/8,1,2,佐々木,Left,横井,Right,0,1,0,Fastball,BallCalled,,,
3,2026/8/8,1,3,佐々木,Left,横井,Right,0,2,0,Fastball,StrikeSwinging,,,
4,2026/8/8,1,4,佐々木,Left,横井,Right,0,2,1,Fastball,StrikeSwinging,,,
5,2026/8/8,1,5,佐々木,Left,横井,Right,0,2,2,Slider,BallCalled,,,
6,2026/8/8,1,6,佐々木,Left,横井,Right,0,3,2,Fastball,BallCalled,,Walk,
7,2026/8/8,2,1,佐々木,Left,井出,Left,0,0,0,Fastball,InPlay,,Sacrifice,GroundBall
8,2026/8/8,3,1,佐々木,Left,池田,Left,1,0,0,ChangeUp,BallCalled,,,
9,2026/8/8,3,2,佐々木,Left,池田,Left,1,1,0,Slider,StrikeCalled,,,
10,2026/8/8,3,3,佐々木,Left,池田,Left,1,1,1,Fastball,BallCalled,,,
11,2026/8/8,3,4,佐々木,Left,池田,Left,1,2,1,ChangeUp,BallCalled,,,
12,2026/8/8,3,5,佐々木,Left,池田,Left,1,3,1,Fastball,InPlay,,Out,GroundBall
13,2026/8/8,4,1,佐々木,Left,野田,Left,2,0,0,Curveball,StrikeCalled,,,
14,2026/8/8,4,2,佐々木,Left,野田,Left,2,0,1,Curveball,BallCalled,,,
15,2026/8/8,4,3,佐々木,Left,野田,Left,2,1,1,Fastball,StrikeCalled,,,
16,2026/8/8,4,4,佐々木,Left,野田,Left,2,1,2,Slider,BallCalled,,,
17,2026/8/8,4,5,佐々木,Left,野田,Left,2,2,2,Fastball,InPlay,,Single,GroundBall
18,2026/8/8,5,1,佐々木,Left,荘川,Left,2,0,0,Fastball,InPlay,,Double,LineDrive
19,2026/8/8,6,1,佐々木,Left,茨木,Left,2,0,0,Fastball,BallCalled,,,
20,2026/8/8,6,2,佐々木,Left,茨木,Left,2,1,0,Fastball,BallCalled,,,
21,2026/8/8,6,3,佐々木,Left,茨木,Left,2,2,0,ChangeUp,StrikeCalled,,,
22,2026/8/8,6,4,佐々木,Left,茨木,Left,2,2,1,Fastball,BallCalled,,,
23,2026/8/8,6,5,佐々木,Left,茨木,Left,2,3,1,Fastball,StrikeCalled,,,
24,2026/8/8,6,6,佐々木,Left,茨木,Left,2,3,2,ChangeUp,InPlay,,Out,FlyBall
1,2026/8/8,1,1,岡安,Left,片山,Left,0,0,0,Curveball,BallCalled,,,
2,2026/8/8,1,2,岡安,Left,片山,Left,0,1,0,Curveball,FoulBallFieldable,,,
3,2026/8/8,1,3,岡安,Left,片山,Left,0,1,1,Slider,FoulBallFieldable,,,
4,2026/8/8,1,4,岡安,Left,片山,Left,0,1,2,Fastball,BallCalled,,,
5,2026/8/8,1,5,岡安,Left,片山,Left,0,2,2,Curveball,StrikeSwinging,,Out,
6,2026/8/8,2,1,岡安,Left,笠尾,Right,1,0,0,Fastball,StrikeCalled,,,
7,2026/8/8,2,2,岡安,Left,笠尾,Right,1,0,1,Fastball,BallCalled,,,
8,2026/8/8,2,3,岡安,Left,笠尾,Right,1,1,1,Curveball,InPlay,,Out,GroundBall
9,2026/8/8,3,1,岡安,Left,新井,Left,2,0,0,Slider,StrikeCalled,,,
10,2026/8/8,3,2,岡安,Left,新井,Left,2,0,1,Fastball,StrikeCalled,,,
11,2026/8/8,3,3,岡安,Left,新井,Left,2,0,2,Slider,InPlay,,Out,FlyBall
1,2026/8/8,1,1,佐々木,Left,山元,Right,0,0,0,Fastball,StrikeCalled,,,
2,2026/8/8,1,2,佐々木,Left,山元,Right,0,0,1,Slider,FoulBallFieldable,,,
3,2026/8/8,1,3,佐々木,Left,山元,Right,0,0,2,Slider,FoulBallFieldable,,,
4,2026/8/8,1,4,佐々木,Left,山元,Right,0,0,2,Fastball,InPlay,,Out,FlyBall
5,2026/8/8,2,1,佐々木,Left,古田,Right,1,0,0,Fastball,InPlay,,Out,Popup
6,2026/8/8,3,1,佐々木,Left,島田,Left,2,0,0,Curveball,BallCalled,,,
7,2026/8/8,3,2,佐々木,Left,島田,Left,2,1,0,ChangeUp,StrikeCalled,,,
8,2026/8/8,3,3,佐々木,Left,島田,Left,2,1,1,Slider,StrikeSwinging,,,
9,2026/8/8,3,4,佐々木,Left,島田,Left,2,1,2,Fastball,BallCalled,,,
10,2026/8/8,3,5,佐々木,Left,島田,Left,2,2,2,ChangeUp,StrikeSwinging,,Out,
1,2026/8/8,1,1,岡安,Left,渡邊康,Right,0,0,0,Fastball,BallCalled,,,
2,2026/8/8,1,2,岡安,Left,渡邊康,Right,0,1,0,Fastball,InPlay,,Single,LineDrive
3,2026/8/8,2,1,岡安,Left,西谷,Left,0,0,0,Fastball,BallCalled,,,
4,2026/8/8,2,2,岡安,Left,西谷,Left,0,1,0,Fastball,StrikeCalled,,,
5,2026/8/8,2,3,岡安,Left,西谷,Left,0,1,1,Slider,BallCalled,,,
6,2026/8/8,2,4,岡安,Left,西谷,Left,0,2,1,Fastball,StrikeCalled,,,
7,2026/8/8,2,5,岡安,Left,西谷,Left,0,2,2,Fastball,InPlay,,Single,FlyBall
8,2026/8/8,3,1,岡安,Left,永田,Right,0,0,0,Fastball,InPlay,,Sacrifice,GroundBall
9,2026/8/8,4,1,岡安,Left,高崎,Right,1,0,0,Fastball,InPlay,,Single,LineDrive
10,2026/8/8,5,1,岡安,Left,箭原,Right,1,0,0,Fastball,InPlay,,Out,FlyBall
11,2026/8/8,6,1,岡安,Left,三澤,Right,2,0,0,Slider,InPlay,,FieldersChoice,GroundBall
1,2026/8/8,1,1,佐々木,Left,横井,Right,0,0,0,Fastball,BallCalled,,,
2,2026/8/8,1,2,佐々木,Left,横井,Right,0,1,0,Fastball,InPlay,,Out,FlyBall
3,2026/8/8,2,1,佐々木,Left,井出,Left,1,0,0,ChangeUp,StrikeSwinging,,,
4,2026/8/8,2,2,佐々木,Left,井出,Left,1,0,1,Fastball,BallCalled,,,
5,2026/8/8,2,3,佐々木,Left,井出,Left,1,1,1,Slider,BallCalled,,,
6,2026/8/8,2,4,佐々木,Left,井出,Left,1,2,1,Slider,StrikeSwinging,,,
7,2026/8/8,2,5,佐々木,Left,井出,Left,1,2,2,Slider,StrikeSwinging,,Out,
8,2026/8/8,3,1,佐々木,Left,池田,Left,2,0,0,Curveball,StrikeSwinging,,,
9,2026/8/8,3,2,佐々木,Left,池田,Left,2,0,1,Fastball,BallCalled,,,
10,2026/8/8,3,3,佐々木,Left,池田,Left,2,1,1,Slider,BallCalled,,,
11,2026/8/8,3,4,佐々木,Left,池田,Left,2,2,1,Slider,FoulBallFieldable,,,
12,2026/8/8,3,5,佐々木,Left,池田,Left,2,2,2,Slider,InPlay,,Out,GroundBall
1,2026/8/8,1,1,岡安,Left,片山,Left,0,0,0,Slider,BallCalled,,,
2,2026/8/8,1,2,岡安,Left,片山,Left,0,1,0,Fastball,BallCalled,,,
3,2026/8/8,1,3,岡安,Left,片山,Left,0,2,0,Slider,StrikeCalled,,,
4,2026/8/8,1,4,岡安,Left,片山,Left,0,2,1,Slider,StrikeSwinging,,,
5,2026/8/8,1,5,岡安,Left,片山,Left,0,2,2,Fastball,InPlay,,Out,GroundBall
6,2026/8/8,2,1,岡安,Left,笠尾,Right,1,0,0,ChangeUp,BallCalled,,,
7,2026/8/8,2,2,岡安,Left,笠尾,Right,1,1,0,ChangeUp,StrikeSwinging,,,
8,2026/8/8,2,3,岡安,Left,笠尾,Right,1,1,1,Fastball,BallCalled,,,
9,2026/8/8,2,4,岡安,Left,笠尾,Right,1,2,1,Fastball,InPlay,,Single,FlyBall
10,2026/8/8,3,1,岡安,Left,新井,Left,1,0,0,Fastball,BallCalled,,,
11,2026/8/8,3,2,岡安,Left,新井,Left,1,1,0,ChangeUp,FoulBallFieldable,,,
12,2026/8/8,3,3,岡安,Left,新井,Left,1,1,1,Curveball,BallCalled,,,
13,2026/8/8,3,4,岡安,Left,新井,Left,1,2,1,Fastball,FoulBallFieldable,,,
14,2026/8/8,3,5,岡安,Left,新井,Left,1,2,2,Slider,BallCalled,,,
15,2026/8/8,3,6,岡安,Left,新井,Left,1,3,2,Fastball,FoulBallFieldable,,,
16,2026/8/8,3,7,岡安,Left,新井,Left,1,3,2,Fastball,FoulBallFieldable,,,
17,2026/8/8,3,8,岡安,Left,新井,Left,1,3,2,Fastball,InPlay,,FieldersChoice,GroundBall
18,2026/8/8,4,1,岡安,Left,渡邊康,Right,1,0,0,Fastball,BallCalled,,,
19,2026/8/8,4,2,岡安,Left,渡邊康,Right,1,1,0,Fastball,StrikeCalled,,,
20,2026/8/8,4,3,岡安,Left,渡邊康,Right,1,1,1,Slider,StrikeSwinging,,,
21,2026/8/8,4,4,岡安,Left,渡邊康,Right,1,1,2,Slider,BallCalled,,,
22,2026/8/8,4,5,岡安,Left,渡邊康,Right,1,2,2,Slider,InPlay,,Single,LineDrive
