PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
4,2026/7/25,2,1,足達,Right,佐藤拓,Right,1,0,0,Curveball,StrikeCalled,100,,
5,2026/7/25,2,2,足達,Right,佐藤拓,Right,1,0,1,Fastball,BallCalled,130,,
6,2026/7/25,2,3,足達,Right,佐藤拓,Right,1,1,1,Curveball,BallCalled,98,,
7,2026/7/25,2,4,足達,Right,佐藤拓,Right,1,2,1,Slider,InPlay,124,Out,Popup
8,2026/7/25,3,1,足達,Right,長渡,Right,2,0,0,Curveball,StrikeCalled,102,,
9,2026/7/25,3,2,足達,Right,長渡,Right,2,0,1,Curveball,StrikeCalled,108,,
10,2026/7/25,3,3,足達,Right,長渡,Right,2,0,2,Fastball,StrikeSwinging,132,Out,
1,2026/7/25,1,1,今村,Right,山元,Right,0,0,0,Fastball,StrikeSwinging,128,,
2,2026/7/25,1,2,今村,Right,山元,Right,0,0,1,Slider,InPlay,120,Single,LineDrive
3,2026/7/25,2,1,今村,Right,渡邊康,Right,0,0,0,Fastball,BallCalled,131,,
4,2026/7/25,2,2,今村,Right,渡邊康,Right,0,1,0,Fastball,InPlay,127,Out,GroundBall
5,2026/7/25,3,1,今村,Right,高橋隆,Left,1,0,0,ChangeUp,FoulBallFieldable,,,
6,2026/7/25,3,2,今村,Right,高橋隆,Left,1,0,1,Fastball,BallCalled,127,,
7,2026/7/25,3,3,今村,Right,高橋隆,Left,1,1,1,Fastball,BallCalled,,,
8,2026/7/25,3,4,今村,Right,高橋隆,Left,1,2,1,Fastball,FoulBallFieldable,135,,
9,2026/7/25,3,5,今村,Right,高橋隆,Left,1,2,2,Fastball,InPlay,134,Out,FlyBall
10,2026/7/25,4,1,今村,Right,今野,Right,2,0,0,Slider,InPlay,129,Out,GroundBall
1,2026/7/25,1,1,足達,Right,高崎,Right,0,0,0,Fastball,BallCalled,,,
2,2026/7/25,1,2,足達,Right,高崎,Right,0,1,0,Curveball,InPlay,,Out,Popup
3,2026/7/25,2,1,足達,Right,舟橋,Right,1,0,0,Curveball,StrikeCalled,,,
4,2026/7/25,2,2,足達,Right,舟橋,Right,1,0,1,Curveball,BallCalled,,,
5,2026/7/25,2,3,足達,Right,舟橋,Right,1,1,1,Curveball,BallCalled,,,
6,2026/7/25,2,4,足達,Right,舟橋,Right,1,2,1,Curveball,FoulBallFieldable,,,
7,2026/7/25,2,5,足達,Right,舟橋,Right,1,2,2,Slider,StrikeSwinging,114,Out,
8,2026/7/25,3,1,足達,Right,渥美,Left,2,0,0,Fastball,FoulBallFieldable,,,
9,2026/7/25,3,2,足達,Right,渥美,Left,2,0,1,Slider,BallCalled,,,
10,2026/7/25,3,3,足達,Right,渥美,Left,2,1,1,ChangeUp,StrikeCalled,,,
11,2026/7/25,3,4,足達,Right,渥美,Left,2,1,2,Slider,InPlay,117,Single,GroundBall
12,2026/7/25,4,1,足達,Right,細谷,Left,2,0,0,Slider,BallCalled,,,
13,2026/7/25,4,2,足達,Right,細谷,Left,2,1,0,Fastball,FoulBallFieldable,,,
14,2026/7/25,4,3,足達,Right,細谷,Left,2,1,1,Slider,BallCalled,,,
15,2026/7/25,4,4,足達,Right,細谷,Left,2,2,1,ChangeUp,BallCalled,122,,
16,2026/7/25,4,5,足達,Right,細谷,Left,2,3,1,Fastball,BallCalled,,Walk,
17,2026/7/25,5,1,足達,Right,箭原,Right,2,0,0,ChangeUp,StrikeCalled,118,,
18,2026/7/25,5,2,足達,Right,箭原,Right,2,0,1,Curveball,StrikeCalled,99,,
19,2026/7/25,5,3,足達,Right,箭原,Right,2,0,2,Fastball,BallCalled,133,,
20,2026/7/25,5,4,足達,Right,箭原,Right,2,1,2,Fastball,FoulBallFieldable,130,,
21,2026/7/25,5,5,足達,Right,箭原,Right,2,1,2,Slider,InPlay,112,Single,GroundBall
22,2026/7/25,6,1,足達,Right,鈴木雅,Left,2,0,0,Fastball,BallCalled,,,
23,2026/7/25,6,2,足達,Right,鈴木雅,Left,2,1,0,Fastball,BallCalled,125,,
24,2026/7/25,6,3,足達,Right,鈴木雅,Left,2,2,0,Fastball,InPlay,,Out,FlyBall
1,2026/7/25,1,1,今村,Right,足立,Right,0,0,0,Fastball,StrikeCalled,,,
2,2026/7/25,1,2,今村,Right,足立,Right,0,0,1,Fastball,StrikeCalled,,,
3,2026/7/25,1,3,今村,Right,足立,Right,0,0,2,TwoSeamFastball,BallCalled,,,
4,2026/7/25,1,4,今村,Right,足立,Right,0,1,2,Fastball,StrikeCalled,,Strikeout,
5,2026/7/25,2,1,今村,Right,原口,Right,1,0,0,Slider,BallCalled,,,
6,2026/7/25,2,2,今村,Right,原口,Right,1,1,0,Fastball,FoulBallFieldable,,,
7,2026/7/25,2,3,今村,Right,原口,Right,1,1,1,Slider,StrikeSwinging,,,
8,2026/7/25,2,4,今村,Right,原口,Right,1,1,2,Slider,StrikeCalled,,,
9,2026/7/25,2,5,今村,Right,原口,Right,1,1,2,Slider,BallCalled,,,
10,2026/7/25,2,6,今村,Right,原口,Right,1,2,2,Slider,StrikeSwinging,126,Out,
11,2026/7/25,3,1,今村,Right,新井,Left,2,0,0,Fastball,StrikeCalled,134,,
12,2026/7/25,3,2,今村,Right,新井,Left,2,0,1,Fastball,BallCalled,136,,
13,2026/7/25,3,3,今村,Right,新井,Left,2,1,1,Slider,FoulBallFieldable,128,,
14,2026/7/25,3,4,今村,Right,新井,Left,2,1,2,Fastball,InPlay,139,Out,Popup
1,2026/7/25,1,1,足達,Right,荘川,Left,0,0,0,Fastball,InPlay,128,Single,GroundBall
2,2026/7/25,2,1,足達,Right,佐藤拓,Right,0,0,0,Slider,BallCalled,118,,
3,2026/7/25,2,2,足達,Right,佐藤拓,Right,0,1,0,ChangeUp,BallCalled,123,,
4,2026/7/25,2,3,足達,Right,佐藤拓,Right,0,2,0,Fastball,BallCalled,,,
5,2026/7/25,2,4,足達,Right,佐藤拓,Right,0,3,0,Slider,InPlay,,Sacrifice,GroundBall
6,2026/7/25,3,1,足達,Right,長渡,Right,1,0,0,Slider,InPlay,,Single,FlyBall
7,2026/7/25,4,1,足達,Right, 高崎,Right,1,0,0,ChangeUp,StrikeCalled,121,,
8,2026/7/25,4,2,足達,Right, 高崎,Right,1,0,1,Slider,BallCalled,,,
9,2026/7/25,4,3,足達,Right, 高崎,Right,1,1,1,Fastball,InPlay,,Out,GroundBall
10,2026/7/25,5,1,足達,Right,舟橋,Right,2,0,0,ChangeUp,StrikeCalled,120,,
11,2026/7/25,5,2,足達,Right,舟橋,Right,2,0,1,Fastball,StrikeSwinging,133,,
12,2026/7/25,5,3,足達,Right,舟橋,Right,2,0,2,Fastball,BallCalled,124,,
13,2026/7/25,5,4,足達,Right,舟橋,Right,2,1,2,Slider,FoulBallFieldable,118,,
14,2026/7/25,5,5,足達,Right,舟橋,Right,2,1,2,Fastball,BallCalled,,,
15,2026/7/25,5,6,足達,Right,舟橋,Right,2,2,2,Fastball,BallCalled,,,
16,2026/7/25,5,7,足達,Right,舟橋,Right,2,3,2,ChangeUp,BallCalled,123,Walk,
17,2026/7/25,6,1,足達,Right,渥美,Left,2,0,0,ChangeUp,BallCalled,124,,
18,2026/7/25,6,2,足達,Right,渥美,Left,2,1,0,Curveball,BallCalled,109,,
19,2026/7/25,6,3,足達,Right,渥美,Left,2,2,0,Slider,InPlay,118,Out,FlyBall
1,2026/7/25,1,1,今村,Right,長渡,Right,0,0,0,Fastball,FoulBallFieldable,,,
2,2026/7/25,1,2,今村,Right,長渡,Right,0,0,1,Slider,BallCalled,,,
3,2026/7/25,1,3,今村,Right,長渡,Right,0,1,1,Fastball,FoulBallFieldable,,,
4,2026/7/25,1,4,今村,Right,長渡,Right,0,1,2,Fastball,FoulBallFieldable,,,
5,2026/7/25,1,5,今村,Right,長渡,Right,0,1,2,Slider,BallCalled,,,
6,2026/7/25,1,6,今村,Right,長渡,Right,0,2,2,Slider,BallCalled,,,
7,2026/7/25,1,7,今村,Right,長渡,Right,0,3,2,Slider,BallCalled,,Walk,
8,2026/7/25,2,1,今村,Right, 西谷,Left,0,0,0,Fastball,StrikeCalled,132,,
9,2026/7/25,2,2,今村,Right, 西谷,Left,0,0,1,Fastball,StrikeCalled,134,,
10,2026/7/25,2,3,今村,Right, 西谷,Left,0,0,2,Fastball,BallCalled,132,,
11,2026/7/25,2,4,今村,Right, 西谷,Left,0,1,2,Cutter,FoulBallFieldable,130,,
12,2026/7/25,2,5,今村,Right, 西谷,Left,0,1,2,Fastball,FoulBallFieldable,139,,
13,2026/7/25,2,6,今村,Right, 西谷,Left,0,1,2,Fastball,StrikeSwinging,140,Out,
14,2026/7/25,3,1,今村,Right,山元,Right,1,0,0,Fastball,StrikeCalled,138,,
15,2026/7/25,3,2,今村,Right,山元,Right,1,0,1,Fastball,InPlay,134,Out,GroundBall
16,2026/7/25,4,1,今村,Right,岩﨑遼,Right,2,0,0,Slider,BallCalled,,,
1,2026/7/25,1,1,千葉,Left,細谷,Left,0,1,0,Fastball,BallCalled,,,
2,2026/7/25,1,2,千葉,Left,細谷,Left,0,2,0,Slider,BallCalled,,,
3,2026/7/25,1,3,千葉,Left,細谷,Left,0,3,0,Slider,BallCalled,115,,
4,2026/7/25,1,4,千葉,Left,細谷,Left,0,0,0,Slider,StrikeCalled,,,
5,2026/7/25,1,5,千葉,Left,細谷,Left,0,0,1,Fastball,StrikeCalled,122,,
6,2026/7/25,1,6,千葉,Left,細谷,Left,0,0,2,Fastball,InPlay,124,Double,FlyBall
7,2026/7/25,2,1,千葉,Left,箭原,Left,0,0,0,Curveball,FoulBallFieldable,,,
8,2026/7/25,2,2,千葉,Left,箭原,Left,0,0,1,Slider,BallCalled,,,
9,2026/7/25,2,3,千葉,Left,箭原,Left,0,1,1,Slider,InPlay,,Single,GroundBall
10,2026/7/25,3,1,千葉,Left,鈴木雅,Left,0,0,0,Fastball,,,,
11,2026/7/25,3,2,千葉,Left,鈴木雅,Left,0,0,0,Curveball,FoulBallFieldable,102,,
12,2026/7/25,3,3,千葉,Left,鈴木雅,Left,0,0,1,Fastball,FoulBallFieldable,124,,
13,2026/7/25,3,4,千葉,Left,鈴木雅,Left,0,0,2,Curveball,BallCalled,107,,
14,2026/7/25,3,5,千葉,Left,鈴木雅,Left,0,1,2,Fastball,BallCalled,127,,
15,2026/7/25,3,6,千葉,Left,鈴木雅,Left,0,2,2,Slider,InPlay,110,,
16,2026/7/25,3,7,千葉,Left,鈴木雅,Left,0,2,2,Fastball,BallCalled,,Out,GroundBall
17,2026/7/25,4,1,千葉,Left,荘川,Left,1,0,0,Fastball,BallCalled,,,
18,2026/7/25,4,2,千葉,Left,荘川,Left,1,1,0,Curveball,StrikeCalled,,,
19,2026/7/25,4,3,千葉,Left,荘川,Left,1,1,1,Slider,StrikeCalled,,,
20,2026/7/25,4,4,千葉,Left,荘川,Left,1,1,2,Slider,FoulBallFieldable,,,
21,2026/7/25,4,5,千葉,Left,荘川,Left,1,1,2,Fastball,BallCalled,,,
22,2026/7/25,4,6,千葉,Left,荘川,Left,1,2,2,Slider,FoulBallFieldable,,,
23,2026/7/25,4,7,千葉,Left,荘川,Left,1,2,2,Fastball,BallCalled,,Walk,
24,2026/7/25,5,1,千葉,Left,佐藤拓,Right,1,0,0,Curveball,StrikeCalled,97,,
25,2026/7/25,5,2,千葉,Left,佐藤拓,Right,1,0,1,Curveball,BallCalled,,,
26,2026/7/25,5,3,千葉,Left,佐藤拓,Right,1,1,1,Fastball,BallCalled,121,,
27,2026/7/25,5,4,千葉,Left,佐藤拓,Right,1,2,1,Curveball,InPlay,105,Out,Popup
28,2026/7/25,6,1,千葉,Left,長渡,Right,2,0,0,Fastball,StrikeCalled,122,,
29,2026/7/25,6,2,千葉,Left,長渡,Right,2,0,1,Slider,InPlay,,Single,FlyBall
30,2026/7/25,7,1,千葉,Left,高崎,Right,2,0,0,Curveball,StrikeCalled,95,,
31,2026/7/25,7,2,千葉,Left,高崎,Right,2,0,1,Fastball,StrikeCalled,,,
32,2026/7/25,7,3,千葉,Left,高崎,Right,2,0,2,ChangeUp,BallCalled,,,
33,2026/7/25,7,4,千葉,Left,高崎,Right,2,1,2,ChangeUp,FoulBallFieldable,114,,
34,2026/7/25,7,5,千葉,Left,高崎,Right,2,1,2,Slider,BallCalled,110,,
35,2026/7/25,7,6,千葉,Left,高崎,Right,2,2,2,Fastball,InPlay,127,Out,FlyBall
1,2026/7/25,1,1,今村,Right,渡邊康,Right,0,0,0,Slider,BallCalled,117,,
2,2026/7/25,1,2,今村,Right,渡邊康,Right,0,1,0,Fastball,BallCalled,126,,
3,2026/7/25,1,3,今村,Right,渡邊康,Right,0,2,0,Fastball,InPlay,126,Single,LineDrive
4,2026/7/25,2,1,今村,Right,高橋隆,Left,0,0,0,Fastball,StrikeCalled,130,,
5,2026/7/25,2,2,今村,Right,高橋隆,Left,0,0,1,Slider,BallCalled,122,,
6,2026/7/25,2,3,今村,Right,高橋隆,Left,0,1,1,Fastball,BallCalled,,,
7,2026/7/25,2,4,今村,Right,高橋隆,Left,0,2,1,Fastball,BallCalled,,,
8,2026/7/25,2,5,今村,Right,高橋隆,Left,0,3,1,Fastball,BallCalled,131,Walk,
9,2026/7/25,3,1,今村,Right,今野,Right,0,0,0,Cutter,InPlay,129,Sacrifice,GroundBall
10,2026/7/25,4,1,今村,Right,足立,Left,1,0,0,Fastball,StrikeCalled,136,,
11,2026/7/25,4,2,今村,Right,足立,Left,1,0,1,Cutter,BallCalled,,,
12,2026/7/25,4,3,今村,Right,足立,Left,1,1,1,Fastball,BallCalled,,,
13,2026/7/25,4,4,今村,Right,足立,Left,1,2,1,Slider,BallCalled,121,,
14,2026/7/25,4,5,今村,Right,足立,Left,1,3,1,Fastball,InPlay,,Single,GroundBall
15,2026/7/25,5,1,今村,Right,原口　,Right,1,0,0,Fastball,FoulBallFieldable,,,
16,2026/7/25,5,2,今村,Right,原口　,Right,1,0,1,Fastball,StrikeCalled,135,,
17,2026/7/25,5,3,今村,Right,原口　,Right,1,0,2,Fastball,InPlay,134,Single,LineDrive
18,2026/7/25,6,1,今村,Right,新井,Left,1,0,0,Fastball,InPlay,139,Sacrifice,GroundBall
19,2026/7/25,7,1,今村,Right, 金子,Right,2,0,0,Slider,StrikeCalled,120,,
20,2026/7/25,7,2,今村,Right, 金子,Right,2,0,1,Slider,StrikeCalled,118,,
21,2026/7/25,7,3,今村,Right, 金子,Right,2,0,2,Fastball,InPlay,,Error,FlyBall
22,2026/7/25,8,1,今村,Right,西谷,Left,2,0,0,Fastball,BallCalled,127,,
23,2026/7/25,8,2,今村,Right,西谷,Left,2,1,0,Fastball,InPlay,127,Single,GroundBall
24,2026/7/25,9,1,今村,Right,山元,Right,2,0,0,Slider,BallCalled,,,
25,2026/7/25,9,2,今村,Right,山元,Right,2,1,0,Fastball,FoulBallFieldable,,,
26,2026/7/25,9,3,今村,Right,山元,Right,2,1,1,Fastball,InPlay,,Double,FlyBall
27,2026/7/25,1,1,今村,Right,渡邊康,Right,2,0,0,Slider,StrikeCalled,,,
28,2026/7/25,1,2,今村,Right,渡邊康,Right,2,0,1,Slider,StrikeCalled,124,,
29,2026/7/25,1,3,今村,Right,渡邊康,Right,2,0,2,Slider,InPlay,120,Out,GroundBall
1,2026/7/25,1,1,千葉,Right,舟橋,Right,0,0,0,Curveball,StrikeCalled,,,
2,2026/7/25,1,2,千葉,Right,舟橋,Right,0,0,1,Fastball,BallCalled,,,
3,2026/7/25,1,3,千葉,Right,舟橋,Right,0,1,1,Fastball,InPlay,,Out,FlyBall
4,2026/7/25,2,1,千葉,Right,渥美,Left,1,0,0,Fastball,StrikeCalled,,,
5,2026/7/25,2,2,千葉,Right,渥美,Left,1,0,1,Fastball,BallCalled,,,
6,2026/7/25,2,3,千葉,Right,渥美,Left,1,1,1,Slider,BallCalled,,,
7,2026/7/25,2,4,千葉,Right,渥美,Left,1,2,1,Fastball,BallCalled,,,
8,2026/7/25,2,5,千葉,Right,渥美,Left,1,3,1,Fastball,StrikeSwinging,121,,
9,2026/7/25,2,6,千葉,Right,渥美,Left,1,3,2,Curveball,FoulBallFieldable,104,,
10,2026/7/25,2,7,千葉,Right,渥美,Left,1,3,2,Curveball,InPlay,105,Out,FlyBall
11,2026/7/25,3,1,千葉,Right,細谷,Left,2,0,0,Curveball,StrikeCalled,98,,
12,2026/7/25,3,2,千葉,Right,細谷,Left,2,0,1,Curveball,InPlay,92,Out,FlyBall
1,2026/7/25,1,1,岡安,Left,高橋隆,Left,0,0,0,Curveball,BallCalled,,,
2,2026/7/25,1,2,岡安,Left,高橋隆,Left,0,1,0,Fastball,StrikeCalled,126,,
3,2026/7/25,1,3,岡安,Left,高橋隆,Left,0,1,1,Slider,InPlay,111,Out,GroundBall
4,2026/7/25,2,1,岡安,Left,今野,Right,1,0,0,Curveball,BallCalled,108,,
5,2026/7/25,2,2,岡安,Left,今野,Right,1,1,0,Slider,BallCalled,,,
6,2026/7/25,2,3,岡安,Left,今野,Right,1,2,0,Fastball,BallCalled,126,,
7,2026/7/25,2,4,岡安,Left,今野,Right,1,3,0,Fastball,BallCalled,,Walk,
8,2026/7/25,3,1,岡安,Left,足立,Left,1,0,0,Fastball,BallCalled,125,,
9,2026/7/25,3,2,岡安,Left,足立,Left,1,1,0,Slider,BallCalled,,,
