PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
33,2026/4/3,3,33,安田,Right,,Right,2,0,2,TwoSeamFastball,FoulBallFieldable,128,,
34,2026/4/3,3,34,安田,Right,,Right,2,0,2,Fastball,FoulBallFieldable,142,,
35,2026/4/3,3,35,安田,Right,,Right,2,0,2,TwoSeamFastball,StrikeSwinging,126,Strikeout,
36,2026/4/3,1,36,安田,Right,,Left,0,0,0,TwoSeamFastball,InPlay,125,Out,GroundBall
37,2026/4/3,2,37,安田,Right,,Right,1,0,0,Curveball,BallCalled,89,,
38,2026/4/3,2,38,安田,Right,,Right,1,1,0,TwoSeamFastball,StrikeCalled,127,,
39,2026/4/3,2,39,安田,Right,,Right,1,1,1,ChangeUp,BallCalled,109,,
40,2026/4/3,2,40,安田,Right,,Right,1,2,1,TwoSeamFastball,BallCalled,121,,
41,2026/4/3,2,41,安田,Right,,Right,1,3,1,TwoSeamFastball,InPlay,119,Single,LineDrive
42,2026/4/3,3,42,安田,Right,,Right,1,0,0,TwoSeamFastball,FoulBallFieldable,124,,
43,2026/4/3,3,43,安田,Right,,Right,1,0,1,ChangeUp,BallCalled,112,,
44,2026/4/3,3,44,安田,Right,,Right,1,1,1,Fastball,FoulBallFieldable,137,,
45,2026/4/3,3,45,安田,Right,,Right,1,1,2,Fastball,BallCalled,139,,
46,2026/4/3,3,46,安田,Right,,Right,1,2,2,TwoSeamFastball,BallCalled,122,,
47,2026/4/3,3,47,安田,Right,,Right,1,3,2,TwoSeamFastball,InPlay,121,Out,GroundBall
48,2026/4/3,4,48,安田,Right,,Right,2,0,0,Curveball,BallCalled,111,,
49,2026/4/3,4,49,安田,Right,,Right,2,1,0,Curveball,BallCalled,112,,
50,2026/4/3,4,50,安田,Right,,Right,2,2,0,TwoSeamFastball,FoulBallFieldable,124,,
51,2026/4/3,4,51,安田,Right,,Right,2,2,1,Fastball,BallCalled,137,HitByPitch,
52,2026/4/3,5,52,安田,Right,,Right,2,0,0,TwoSeamFastball,StrikeSwinging,121,,
53,2026/4/3,5,53,安田,Right,,Right,2,0,1,Curveball,InPlay,112,Double,FlyBall
54,2026/4/3,6,54,安田,Right,,Left,2,0,0,Fastball,BallCalled,141,,
55,2026/4/3,6,55,安田,Right,,Left,2,1,0,TwoSeamFastball,StrikeCalled,125,,
56,2026/4/3,6,56,安田,Right,,Left,2,1,1,TwoSeamFastball,InPlay,111,Out,FlyBall
57,2026/4/3,1,57,安田,Right,,Left,0,0,0,Fastball,StrikeSwinging,139,,
58,2026/4/3,1,58,安田,Right,,Left,0,0,1,TwoSeamFastball,BallCalled,121,,
59,2026/4/3,1,59,安田,Right,,Left,0,1,1,TwoSeamFastball,FoulBallFieldable,124,,
60,2026/4/3,1,60,安田,Right,,Left,0,1,2,Fastball,FoulBallFieldable,140,,
61,2026/4/3,1,61,安田,Right,,Left,0,1,2,TwoSeamFastball,InPlay,127,Single,LineDrive
62,2026/4/3,2,62,安田,Right,,Right,0,0,0,Curveball,BallCalled,109,,
63,2026/4/3,2,63,安田,Right,,Right,0,1,0,Fastball,InPlay,135,Sacrifice,Bunt
