PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
63,2026/3/28,2,6,齋藤士,Right,7,Left,1,1,2,Cutter,InPlay,,Out,GroundBall
64,2026/3/28,3,1,齋藤士,Right,8,Right,2,0,0,Fastball,BallCalled,,,
65,2026/3/28,3,2,齋藤士,Right,8,Right,2,1,0,Fastball,BallCalled,,,
66,2026/3/28,3,3,齋藤士,Right,8,Right,2,2,0,Fastball,BallCalled,,,
67,2026/3/28,3,4,齋藤士,Right,8,Right,2,3,0,Fastball,BallCalled,,Walk,
68,2026/3/28,4,1,齋藤士,Right,9,Right,2,0,0,Fastball,StrikeCalled,,,
69,2026/3/28,4,2,齋藤士,Right,9,Right,2,0,1,Cutter,FoulBallFieldable,,,
70,2026/3/28,4,3,齋藤士,Right,9,Right,2,0,2,Fastball,InPlay,,Out,GroundBall
1,2026/3/28,1,1,矢後,Right,1,Left,0,0,0,Fastball,BallCalled,,,
2,2026/3/28,1,2,矢後,Right,1,Left,0,1,0,Fastball,BallCalled,,,
3,2026/3/28,1,3,矢後,Right,1,Left,0,2,0,Fastball,InPlay,,Out,FlyBall
4,2026/3/28,2,1,矢後,Right,2,Left,1,0,0,Fastball,BallCalled,,,
5,2026/3/28,2,2,矢後,Right,2,Left,1,1,0,Fastball,StrikeCalled,,,
6,2026/3/28,2,3,矢後,Right,2,Left,1,1,1,Fastball,InPlay,,Out,FlyBall
7,2026/3/28,3,1,矢後,Right,3,Right,2,0,0,Curveball,BallCalled,,,
8,2026/3/28,3,2,矢後,Right,3,Right,2,1,0,Fastball,StrikeCalled,,,
9,2026/3/28,3,3,矢後,Right,3,Right,2,1,1,Fastball,FoulBallFieldable,,,
10,2026/3/28,3,4,矢後,Right,3,Right,2,1,2,Fastball,InPlay,,Out,GroundBall
1,2026/3/28,1,1,佐宗,Left,4,Right,0,0,0,Fastball,FoulBallFieldable,,,
2,2026/3/28,1,2,佐宗,Left,4,Right,0,0,1,TwoSeamFastball,StrikeSwinging,,,
3,2026/3/28,1,3,佐宗,Left,4,Right,0,0,2,Fastball,InPlay,,Single,LineDrive
4,2026/3/28,2,1,佐宗,Left,5,Right,0,0,0,Fastball,InPlay,,Out,GroundBall
5,2026/3/28,3,1,佐宗,Left,6,Left,1,0,0,Slider,BallCalled,,,
6,2026/3/28,3,2,佐宗,Left,6,Left,1,1,0,Slider,InPlay,,Single,GroundBall
7,2026/3/28,4,1,佐宗,Left,17,Right,1,0,0,Fastball,StrikeCalled,,,
8,2026/3/28,4,2,佐宗,Left,17,Right,1,0,1,TwoSeamFastball,InPlay,,Sacrifice,FlyBall
9,2026/3/28,5,1,佐宗,Left,18,Right,2,0,0,Fastball,StrikeCalled,,,
10,2026/3/28,5,2,佐宗,Left,18,Right,2,0,1,Slider,StrikeSwinging,,,
11,2026/3/28,5,3,佐宗,Left,18,Right,2,0,2,TwoSeamFastball,InPlay,,Out,GroundBall
1,2026/3/28,1,1,森山,Right,9,Right,0,0,0,Fastball,FoulBallFieldable,,,
2,2026/3/28,1,2,森山,Right,9,Right,0,0,1,Fastball,StrikeSwinging,,,
3,2026/3/28,1,3,森山,Right,9,Right,0,0,2,Fastball,InPlay,,Out,GroundBall
4,2026/3/28,2,1,森山,Right,1,Left,1,0,0,Fastball,StrikeCalled,,,
5,2026/3/28,2,2,森山,Right,1,Left,1,0,1,Fastball,StrikeCalled,,,
6,2026/3/28,2,3,森山,Right,1,Left,1,0,2,Splitter,BallCalled,,,
7,2026/3/28,2,4,森山,Right,1,Left,1,1,2,Splitter,FoulBallFieldable,,,
8,2026/3/28,2,5,森山,Right,1,Left,1,1,2,Fastball,FoulBallFieldable,,,
9,2026/3/28,2,6,森山,Right,1,Left,1,1,2,Fastball,FoulBallFieldable,,,
10,2026/3/28,2,7,森山,Right,1,Left,1,1,2,Splitter,InPlay,,Single,FlyBall
11,2026/3/28,3,1,森山,Right,12,Left,1,0,0,Fastball,StrikeSwinging,,,
12,2026/3/28,3,2,森山,Right,12,Left,1,0,1,Fastball,BallCalled,,,
13,2026/3/28,3,3,森山,Right,12,Left,1,1,1,Splitter,StrikeSwinging,,,
14,2026/3/28,3,4,森山,Right,12,Left,1,1,2,Splitter,StrikeSwinging,,Strikeout,
15,2026/3/28,4,1,森山,Right,3,Right,2,0,0,Fastball,StrikeCalled,,,
16,2026/3/28,4,2,森山,Right,3,Right,2,0,1,Fastball,StrikeCalled,,,
17,2026/3/28,4,3,森山,Right,3,Right,2,0,2,Fastball,InPlay,,Out,GroundBall
1,2026/3/28,1,1,中村心,Left,4,Left,0,0,0,Cutter,BallCalled,,,
2,2026/3/28,1,2,中村心,Left,4,Left,0,1,0,Fastball,StrikeSwinging,,,
3,2026/3/28,1,3,中村心,Left,4,Left,0,1,1,Fastball,BallCalled,,,
4,2026/3/28,1,4,中村心,Left,4,Left,0,2,1,Fastball,StrikeCalled,,,
5,2026/3/28,1,5,中村心,Left,4,Left,0,2,2,Fastball,FoulBallFieldable,,,
6,2026/3/28,1,6,中村心,Left,4,Left,0,2,2,Fastball,BallCalled,,,
7,2026/3/28,1,7,中村心,Left,4,Left,0,3,2,Fastball,BallCalled,,Walk,
8,2026/3/28,2,1,中村心,Left,5,Right,0,0,0,Splitter,StrikeCalled,,,
9,2026/3/28,2,2,中村心,Left,5,Right,0,0,1,Fastball,StrikeSwinging,,,
10,2026/3/28,2,3,中村心,Left,5,Right,0,0,2,Fastball,BallCalled,,,
11,2026/3/28,2,4,中村心,Left,5,Right,0,1,2,Fastball,BallCalled,,,
12,2026/3/28,2,5,中村心,Left,5,Right,0,2,2,Fastball,FoulBallFieldable,,,
