PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
9,2026/7/18,2,4,岡村,Right,川尻,Right,1,2,1,Fastball,FoulBallFieldable,,,
10,2026/7/18,2,5,岡村,Right,川尻,Right,1,2,2,Curveball,InPlay,107,Out,LineDrive
11,2026/7/18,3,1,岡村,Right,德丸,Left,2,0,0,Fastball,BallCalled,136,,
12,2026/7/18,3,2,岡村,Right,德丸,Left,2,1,0,Fastball,StrikeCalled,136,,
13,2026/7/18,3,3,岡村,Right,德丸,Left,2,1,1,Curveball,FoulBallFieldable,106,,
14,2026/7/18,3,4,岡村,Right,德丸,Left,2,1,2,Curveball,FoulBallFieldable,109,,
15,2026/7/18,3,5,岡村,Right,德丸,Left,2,1,2,Fastball,BallCalled,,,
16,2026/7/18,3,6,岡村,Right,德丸,Left,2,2,2,ChangeUp,FoulBallFieldable,123,,
17,2026/7/18,3,7,岡村,Right,德丸,Left,2,2,2,Fastball,InPlay,132,Double,LineDrive
18,2026/7/18,4,1,岡村,Right,尾形,Left,2,0,0,ChangeUp,StrikeCalled,116,,
19,2026/7/18,4,2,岡村,Right,尾形,Left,2,0,1,ChangeUp,BallCalled,119,,
20,2026/7/18,4,3,岡村,Right,尾形,Left,2,1,1,Fastball,StrikeCalled,134,,
21,2026/7/18,4,4,岡村,Right,尾形,Left,2,1,2,ChangeUp,BallCalled,,,
22,2026/7/18,4,5,岡村,Right,尾形,Left,2,2,2,ChangeUp,BallCalled,122,,
23,2026/7/18,4,6,岡村,Right,尾形,Left,2,3,2,Curveball,BallCalled,104,Walk,
24,2026/7/18,5,1,岡村,Right,永田,Right,2,0,0,ChangeUp,BallCalled,115,,
25,2026/7/18,5,2,岡村,Right,永田,Right,2,1,0,Cutter,InPlay,118,Out,FlyBall
1,2026/7/18,1,1,山﨑,Right,井櫻,Left,0,0,0,Curveball,BallCalled,109,,
2,2026/7/18,1,2,山﨑,Right,井櫻,Left,0,1,0,Fastball,InPlay,134,Single,
3,2026/7/18,2,1,山﨑,Right,山根,Right,0,0,0,Fastball,StrikeCalled,,,
4,2026/7/18,2,2,山﨑,Right,山根,Right,0,0,1,Fastball,InPlay,130,Sacrifice,GroundBall
5,2026/7/18,3,1,山﨑,Right,岡西,Left,1,0,0,Fastball,FoulBallFieldable,135,,
6,2026/7/18,3,2,山﨑,Right,岡西,Left,1,0,1,Fastball,BallCalled,137,,
7,2026/7/18,3,3,山﨑,Right,岡西,Left,1,1,1,Fastball,BallCalled,,,
8,2026/7/18,3,4,山﨑,Right,岡西,Left,1,2,1,ChangeUp,InPlay,116,Out,FlyBall
9,2026/7/18,4,1,山﨑,Right,寺尾,Right,2,0,0,Slider,BallCalled,112,,
10,2026/7/18,4,2,山﨑,Right,寺尾,Right,2,1,0,Fastball,StrikeCalled,130,,
11,2026/7/18,4,3,山﨑,Right,寺尾,Right,2,1,1,Fastball,BallCalled,131,,
12,2026/7/18,4,4,山﨑,Right,寺尾,Right,2,2,1,Slider,InPlay,,Double,LineDrive
13,2026/7/18,5,1,山﨑,Right,髙橋海,Right,2,0,0,Fastball,BallCalled,132,,
14,2026/7/18,5,2,山﨑,Right,髙橋海,Right,2,1,0,Fastball,StrikeCalled,,,
15,2026/7/18,5,3,山﨑,Right,髙橋海,Right,2,1,1,Fastball,InPlay,,Out,FlyBall
1,2026/7/18,1,1,岡村,Right,山本,Left,0,0,0,ChangeUp,FoulBallFieldable,,,
2,2026/7/18,1,2,岡村,Right,山本,Left,0,0,1,ChangeUp,BallCalled,,,
3,2026/7/18,1,3,岡村,Right,山本,Left,0,1,1,Fastball,BallCalled,,,
4,2026/7/18,1,4,岡村,Right,山本,Left,0,2,1,Fastball,InPlay,,Single,LineDrive
5,2026/7/18,2,1,岡村,Right,中村俊,Left,0,0,0,Fastball,StrikeSwinging,135,,
6,2026/7/18,2,2,岡村,Right,中村俊,Left,0,0,1,ChangeUp,InPlay,,Single,LineDrive
7,2026/7/18,3,1,岡村,Right,坂口,Right,0,0,0,Cutter,InPlay,115,Single,
8,2026/7/18,4,1,岡村,Right,阿部,Left,0,0,0,Fastball,BallCalled,133,,
9,2026/7/18,4,2,岡村,Right,阿部,Left,0,1,0,ChangeUp,BallCalled,,,
10,2026/7/18,4,3,岡村,Right,阿部,Left,0,2,0,Fastball,InPlay,,Single,LineDrive
11,2026/7/18,5,1,岡村,Right,吉田壮,Left,0,0,0,ChangeUp,BallCalled,,,
12,2026/7/18,5,2,岡村,Right,吉田壮,Left,0,1,0,Cutter,BallCalled,,,
13,2026/7/18,5,3,岡村,Right,吉田壮,Left,0,2,0,ChangeUp,BallCalled,,,
14,2026/7/18,5,4,岡村,Right,吉田壮,Left,0,3,0,Fastball,InPlay,,Single,LineDrive
15,2026/7/18,6,1,岡村,Right,川尻,Right,0,0,0,ChangeUp,StrikeSwinging,,,
16,2026/7/18,6,2,岡村,Right,川尻,Right,0,0,1,Fastball,InPlay,,Out,FlyBall
17,2026/7/18,7,1,岡村,Right,德丸,Left,1,0,0,ChangeUp,BallCalled,,,
18,2026/7/18,7,2,岡村,Right,德丸,Left,1,1,0,ChangeUp,BallCalled,,,
19,2026/7/18,7,3,岡村,Right,德丸,Left,1,2,0,Fastball,StrikeCalled,,,
20,2026/7/18,7,4,岡村,Right,德丸,Left,1,2,1,Fastball,StrikeCalled,,,
21,2026/7/18,7,5,岡村,Right,德丸,Left,1,2,2,Fastball,InPlay,,HomeRun,FlyBall
22,2026/7/18,8,1,岡村,Right,尾形,Left,1,0,0,Curveball,BallCalled,109,,
23,2026/7/18,8,2,岡村,Right,尾形,Left,1,1,0,Cutter,BallCalled,,,
24,2026/7/18,8,3,岡村,Right,尾形,Left,1,2,0,Fastball,BallCalled,,,
25,2026/7/18,8,4,岡村,Right,尾形,Left,1,3,0,Fastball,InPlay,,Out,GroundBall
1,2026/7/18,1,1,山﨑,Right,大平,Right,0,0,0,Fastball,BallCalled,,,
2,2026/7/18,1,2,山﨑,Right,大平,Right,0,1,0,Fastball,StrikeCalled,128,,
3,2026/7/18,1,3,山﨑,Right,大平,Right,0,1,1,Slider,InPlay,116,Out,FlyBall
4,2026/7/18,2,1,山﨑,Right,三戸,Left,1,0,0,Fastball,BallCalled,134,,
5,2026/7/18,2,2,山﨑,Right,三戸,Left,1,1,0,Fastball,BallCalled,137,,
6,2026/7/18,2,3,山﨑,Right,三戸,Left,1,2,0,Fastball,FoulBallFieldable,,,
7,2026/7/18,2,4,山﨑,Right,三戸,Left,1,2,1,Fastball,InPlay,127,Out,FlyBall
8,2026/7/18,3,1,山﨑,Right,大越,Right,2,0,0,Slider,StrikeCalled,111,,
9,2026/7/18,3,2,山﨑,Right,大越,Right,2,0,1,Slider,BallCalled,100,,
10,2026/7/18,3,3,山﨑,Right,大越,Right,2,1,1,Slider,BallCalled,,,
11,2026/7/18,3,4,山﨑,Right,大越,Right,2,2,1,Fastball,InPlay,,Out,LineDrive
1,2026/7/18,1,1,佐々木,Left,永田,Right,0,0,0,Fastball,FoulBallFieldable,,,
2,2026/7/18,1,2,佐々木,Left,永田,Right,0,0,1,Slider,StrikeCalled,111,,
3,2026/7/18,1,3,佐々木,Left,永田,Right,0,0,2,Fastball,FoulBallFieldable,,,
4,2026/7/18,1,4,佐々木,Left,永田,Right,0,0,2,Slider,InPlay,,Out,GroundBall
5,2026/7/18,2,1,佐々木,Left,山本,Left,1,0,0,Slider,BallCalled,,,
6,2026/7/18,2,2,佐々木,Left,山本,Left,1,1,0,Slider,BallCalled,,,
7,2026/7/18,2,3,佐々木,Left,山本,Left,1,2,0,Fastball,StrikeSwinging,,,
8,2026/7/18,2,4,佐々木,Left,山本,Left,1,2,1,Fastball,BallCalled,,,
9,2026/7/18,2,5,佐々木,Left,山本,Left,1,3,1,TwoSeamFastball,BallCalled,120,,
10,2026/7/18,2,6,佐々木,Left,山本,Left,1,0,1,Slider,StrikeCalled,,,
11,2026/7/18,2,7,佐々木,Left,山本,Left,1,0,2,Slider,InPlay,,Out,GroundBall
12,2026/7/18,3,1,佐々木,Left,坂口,Right,2,0,0,Slider,StrikeSwinging,,,
13,2026/7/18,3,2,佐々木,Left,坂口,Right,2,0,1,Fastball,InPlay,,Single,LineDrive
14,2026/7/18,4,1,佐々木,Left,阿部,Left,2,0,0,Slider,StrikeCalled,,,
15,2026/7/18,4,2,佐々木,Left,阿部,Left,2,0,1,Fastball,FoulBallFieldable,,,
16,2026/7/18,4,3,佐々木,Left,阿部,Left,2,0,2,Slider,FoulBallFieldable,119,,
17,2026/7/18,4,4,佐々木,Left,阿部,Left,2,0,2,Fastball,BallCalled,,,
1,2026/7/18,1,1,山﨑,Right,大内,Left,0,0,0,ChangeUp,BallCalled,114,,
2,2026/7/18,1,2,山﨑,Right,大内,Left,0,1,0,Slider,StrikeCalled,116,,
3,2026/7/18,1,3,山﨑,Right,大内,Left,0,1,1,ChangeUp,BallCalled,115,,
4,2026/7/18,1,4,山﨑,Right,大内,Left,0,2,1,Fastball,InPlay,137,Out,GroundBall
5,2026/7/18,2,1,山﨑,Right,井櫻,Left,1,0,0,Fastball,StrikeCalled,136,,
6,2026/7/18,2,2,山﨑,Right,井櫻,Left,1,0,1,Fastball,StrikeCalled,,,
7,2026/7/18,2,3,山﨑,Right,井櫻,Left,1,0,2,Slider,InPlay,119,Out,GroundBall
8,2026/7/18,3,1,山﨑,Right,山根,Right,2,0,0,Fastball,InPlay,139,Out,FlyBall
1,2026/7/18,1,1,佐々木,Left,阿部,Left,0,0,0,Slider,BallCalled,115,,
2,2026/7/18,1,2,佐々木,Left,阿部,Left,0,1,0,Slider,BallCalled,118,,
3,2026/7/18,1,3,佐々木,Left,阿部,Left,0,2,0,TwoSeamFastball,BallCalled,122,,
4,2026/7/18,1,4,佐々木,Left,阿部,Left,0,3,0,Fastball,StrikeCalled,126,,
5,2026/7/18,1,5,佐々木,Left,阿部,Left,0,3,1,Fastball,BallCalled,,Walk,
6,2026/7/18,2,1,佐々木,Left,吉田壮,Left,0,0,0,Slider,BallCalled,115,,
7,2026/7/18,2,2,佐々木,Left,吉田壮,Left,0,1,0,Slider,BallCalled,110,,
8,2026/7/18,2,3,佐々木,Left,吉田壮,Left,0,2,0,Fastball,BallCalled,128,,
9,2026/7/18,2,4,佐々木,Left,吉田壮,Left,0,3,0,Slider,InPlay,112,Out,GroundBall
10,2026/7/18,3,1,佐々木,Left,川尻,Right,1,0,0,Fastball,BallCalled,,,
11,2026/7/18,3,2,佐々木,Left,川尻,Right,1,1,0,Fastball,StrikeCalled,123,,
12,2026/7/18,3,3,佐々木,Left,川尻,Right,1,1,1,Fastball,BallCalled,,,
13,2026/7/18,3,4,佐々木,Left,川尻,Right,1,2,1,Slider,FoulBallFieldable,,,
14,2026/7/18,3,5,佐々木,Left,川尻,Right,1,2,2,Slider,BallCalled,113,,
15,2026/7/18,3,6,佐々木,Left,川尻,Right,1,3,2,Fastball,InPlay,,Double,LineDrive
16,2026/7/18,4,1,佐々木,Left,德丸,Left,1,0,0,Curveball,StrikeCalled,103,,
17,2026/7/18,4,2,佐々木,Left,德丸,Left,1,0,1,Fastball,BallCalled,125,,
18,2026/7/18,4,3,佐々木,Left,德丸,Left,1,1,1,Fastball,BallCalled,117,,
19,2026/7/18,4,4,佐々木,Left,德丸,Left,1,2,1,Fastball,StrikeCalled,126,,
20,2026/7/18,4,5,佐々木,Left,德丸,Left,1,2,2,ChangeUp,StrikeSwinging,118,Strikeout,
21,2026/7/18,5,1,佐々木,Left,尾形,Left,2,0,0,Slider,BallCalled,,,
22,2026/7/18,5,2,佐々木,Left,尾形,Left,2,1,0,Fastball,StrikeCalled,128,,
23,2026/7/18,5,3,佐々木,Left,尾形,Left,2,1,1,Curveball,StrikeSwinging,107,,
24,2026/7/18,5,4,佐々木,Left,尾形,Left,2,1,2,Slider,BallCalled,,,
25,2026/7/18,5,5,佐々木,Left,尾形,Left,2,2,2,Fastball,StrikeSwinging,,Strikeout,
1,2026/7/18,1,1,山﨑,Right,岡西,Left,0,0,0,Curveball,StrikeCalled,108,,
2,2026/7/18,1,2,山﨑,Right,岡西,Left,0,0,1,Fastball,StrikeSwinging,137,,
3,2026/7/18,1,3,山﨑,Right,岡西,Left,0,0,2,Fastball,FoulBallFieldable,137,,
4,2026/7/18,1,4,山﨑,Right,岡西,Left,0,0,2,Fastball,BallCalled,138,,
5,2026/7/18,1,5,山﨑,Right,岡西,Left,0,1,2,Fastball,InPlay,,HomeRun,FlyBall
6,2026/7/18,2,1,山﨑,Right,寺尾,Right,0,0,0,Fastball,StrikeCalled,137,,
7,2026/7/18,2,2,山﨑,Right,寺尾,Right,0,0,1,Fastball,BallCalled,,,
8,2026/7/18,2,3,山﨑,Right,寺尾,Right,0,1,1,Slider,InPlay,126,HomeRun,FlyBall
9,2026/7/18,3,1,山﨑,Right,髙橋海,Right,0,0,0,Slider,BallCalled,,,
10,2026/7/18,3,2,山﨑,Right,髙橋海,Right,0,1,0,Fastball,InPlay,,Single,LineDrive
11,2026/7/18,4,1,山﨑,Right,大平,Right,0,0,0,Fastball,StrikeCalled,137,,
12,2026/7/18,4,2,山﨑,Right,大平,Right,0,0,1,Curveball,BallCalled,106,,
13,2026/7/18,4,3,山﨑,Right,大平,Right,0,1,1,Fastball,StrikeCalled,,,
14,2026/7/18,4,4,山﨑,Right,大平,Right,0,1,2,Slider,BallCalled,129,,
15,2026/7/18,4,5,山﨑,Right,大平,Right,0,2,2,Fastball,FoulBallFieldable,134,,
16,2026/7/18,4,6,山﨑,Right,大平,Right,0,2,2,Slider,BallCalled,,,
17,2026/7/18,4,7,山﨑,Right,大平,Right,0,3,2,Curveball,InPlay,105,Out,FlyBall
18,2026/7/18,5,1,山﨑,Right,三戸,Left,1,0,0,Fastball,StrikeCalled,,,
19,2026/7/18,5,2,山﨑,Right,三戸,Left,1,0,1,Slider,BallCalled,,,
20,2026/7/18,5,3,山﨑,Right,三戸,Left,1,1,1,Fastball,StrikeCalled,135,,
21,2026/7/18,5,4,山﨑,Right,三戸,Left,1,1,2,Fastball,BallCalled,,,
22,2026/7/18,5,5,山﨑,Right,三戸,Left,1,2,2,Fastball,InPlay,140,Double,LineDrive
23,2026/7/18,6,1,山﨑,Right,大越,Right,1,0,0,Fastball,StrikeCalled,,,
24,2026/7/18,6,2,山﨑,Right,大越,Right,1,0,1,Fastball,BallCalled,135,,
25,2026/7/18,6,3,山﨑,Right,大越,Right,1,1,1,Fastball,InPlay,136,Out,LineDrive
1,2026/7/18,1,1,佐々木,Left,永田,Right,0,0,0,Fastball,BallCalled,122,,
2,2026/7/18,1,2,佐々木,Left,永田,Right,0,1,0,Fastball,InPlay,122,Out,FlyBall
3,2026/7/18,2,1,佐々木,Left,山本,Left,1,0,0,Fastball,StrikeCalled,,,
4,2026/7/18,2,2,佐々木,Left,山本,Left,1,0,1,Slider,BallCalled,116,,
5,2026/7/18,2,3,佐々木,Left,山本,Left,1,1,1,Fastball,InPlay,,Out,GroundBall
6,2026/7/18,3,1,佐々木,Left,中村俊,Left,2,0,0,Fastball,BallCalled,,,
7,2026/7/18,3,2,佐々木,Left,中村俊,Left,2,1,0,Slider,StrikeCalled,,,
8,2026/7/18,3,3,佐々木,Left,中村俊,Left,2,1,1,Slider,BallCalled,,,
9,2026/7/18,3,4,佐々木,Left,中村俊,Left,2,2,1,Fastball,FoulBallFieldable,,,
10,2026/7/18,3,5,佐々木,Left,中村俊,Left,2,2,2,Slider,BallCalled,,,
11,2026/7/18,3,6,佐々木,Left,中村俊,Left,2,3,2,Slider,FoulBallFieldable,,,
12,2026/7/18,3,7,佐々木,Left,中村俊,Left,2,3,2,Slider,StrikeSwinging,,Strikeout,
1,2026/7/18,1,1,山田翔,Left,大内,Left,0,0,0,Fastball,BallCalled,129,,
2,2026/7/18,1,2,山田翔,Left,大内,Left,0,1,0,Fastball,BallCalled,123,,
3,2026/7/18,1,3,山田翔,Left,大内,Left,0,2,0,Fastball,InPlay,133,Single,LineDrive
4,2026/7/18,2,1,山田翔,Left,井櫻,Left,0,0,0,Fastball,BallCalled,127,,
5,2026/7/18,2,2,山田翔,Left,井櫻,Left,0,1,0,Slider,InPlay,,Sacrifice,
6,2026/7/18,3,1,山田翔,Left,山根,Right,1,0,0,Fastball,StrikeCalled,128,,
7,2026/7/18,3,2,山田翔,Left,山根,Right,1,0,1,Fastball,FoulBallFieldable,,,
8,2026/7/18,3,3,山田翔,Left,山根,Right,1,0,2,Fastball,StrikeCalled,,Strikeout,
9,2026/7/18,4,1,山田翔,Left,岡西,Left,2,0,0,Fastball,BallCalled,131,,
10,2026/7/18,4,2,山田翔,Left,岡西,Left,2,1,0,Fastball,StrikeCalled,,,
11,2026/7/18,4,3,山田翔,Left,岡西,Left,2,1,1,Fastball,BallCalled,134,,
12,2026/7/18,4,4,山田翔,Left,岡西,Left,2,2,1,Fastball,BallCalled,132,,
13,2026/7/18,4,5,山田翔,Left,岡西,Left,2,3,1,Fastball,StrikeCalled,,,
14,2026/7/18,4,6,山田翔,Left,岡西,Left,2,3,2,Slider,FoulBallFieldable,,,
15,2026/7/18,4,7,山田翔,Left,岡西,Left,2,3,2,Slider,FoulBallFieldable,,,
16,2026/7/18,4,8,山田翔,Left,岡西,Left,2,3,2,Fastball,InPlay,130,Out,FlyBall
1,2026/7/18,1,1,佐々木,Left,坂口,Right,0,0,0,Slider,BallCalled,,,
2,2026/7/18,1,2,佐々木,Left,坂口,Right,0,1,0,Slider,BallCalled,116,,
3,2026/7/18,1,3,佐々木,Left,坂口,Right,0,2,0,Fastball,BallCalled,125,,
4,2026/7/18,1,4,佐々木,Left,坂口,Right,0,3,0,ChangeUp,InPlay,,Single,GroundBall
5,2026/7/18,2,1,佐々木,Left,阿部,Left,0,0,0,Slider,InPlay,116,Out,LineDrive
6,2026/7/18,3,1,佐々木,Left,吉田壮,Left,1,0,0,Slider,StrikeCalled,,,
7,2026/7/18,3,2,佐々木,Left,吉田壮,Left,1,0,1,Slider,StrikeCalled,,,
8,2026/7/18,3,3,佐々木,Left,吉田壮,Left,1,0,2,Curveball,StrikeCalled,,Strikeout,
1,2026/7/18,1,1,山田翔,Left,寺尾,Right,0,0,0,Slider,BallCalled,,,
2,2026/7/18,1,2,山田翔,Left,寺尾,Right,0,1,0,Fastball,BallCalled,,,
3,2026/7/18,1,3,山田翔,Left,寺尾,Right,0,2,0,ChangeUp,StrikeSwinging,122,,
4,2026/7/18,1,4,山田翔,Left,寺尾,Right,0,2,1,ChangeUp,StrikeSwinging,,,
5,2026/7/18,1,5,山田翔,Left,寺尾,Right,0,2,2,Fastball,FoulBallFieldable,,,
6,2026/7/18,1,6,山田翔,Left,寺尾,Right,0,2,2,Slider,FoulBallFieldable,,,
7,2026/7/18,1,7,山田翔,Left,寺尾,Right,0,2,2,Slider,FoulBallFieldable,,,
8,2026/7/18,1,8,山田翔,Left,寺尾,Right,0,2,2,Fastball,StrikeSwinging,,Strikeout,
9,2026/7/18,2,1,山田翔,Left,髙橋海,Right,1,0,0,Fastball,BallCalled,,,
10,2026/7/18,2,2,山田翔,Left,髙橋海,Right,1,1,0,Fastball,BallCalled,,,
11,2026/7/18,2,3,山田翔,Left,髙橋海,Right,1,2,0,Fastball,BallCalled,,,
12,2026/7/18,2,4,山田翔,Left,髙橋海,Right,1,3,0,Fastball,InPlay,127,Out,LineDrive
13,2026/7/18,3,1,山田翔,Left,大平,Right,2,0,0,Fastball,BallCalled,125,,
14,2026/7/18,3,2,山田翔,Left,大平,Right,2,1,0,Fastball,InPlay,130,Out,GroundBall
