PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
1,2026/7/18,1,1,伊藤光,Right,西谷,Left,0,0,0,TwoSeamFastball,StrikeCalled,125,,
2,2026/7/18,1,2,伊藤光,Right,西谷,Left,0,0,1,TwoSeamFastball,BallCalled,,,
3,2026/7/18,1,3,伊藤光,Right,西谷,Left,0,1,1,Fastball,InPlay,124,Out,FlyBall
4,2026/7/18,2,1,伊藤光,Right,江﨑,Left,1,0,0,TwoSeamFastball,BallCalled,124,,
5,2026/7/18,2,2,伊藤光,Right,江﨑,Left,1,1,0,Fastball,FoulBallFieldable,127,,
6,2026/7/18,2,3,伊藤光,Right,江﨑,Left,1,1,1,TwoSeamFastball,FoulBallFieldable,125,Out,FlyBall
7,2026/7/18,3,1,伊藤光,Right,石松,Left,2,0,0,TwoSeamFastball,BallCalled,127,,
8,2026/7/18,3,2,伊藤光,Right,石松,Left,2,1,0,TwoSeamFastball,BallCalled,119,,
9,2026/7/18,3,3,伊藤光,Right,石松,Left,2,2,0,Fastball,StrikeCalled,127,,
10,2026/7/18,3,4,伊藤光,Right,石松,Left,2,2,1,TwoSeamFastball,StrikeCalled,125,,
11,2026/7/18,3,5,伊藤光,Right,石松,Left,2,2,2,Fastball,InPlay,123,Out,GroundBall
1,2026/7/18,1,1,今村,Right,片岡,Left,0,0,0,Fastball,StrikeCalled,,,
2,2026/7/18,1,2,今村,Right,片岡,Left,0,0,1,Slider,BallCalled,120,,
3,2026/7/18,1,3,今村,Right,片岡,Left,0,1,1,Slider,BallCalled,120,HitByPitch,
4,2026/7/18,2,1,今村,Right,山元,Right,0,0,0,Fastball,StrikeCalled,135,,
5,2026/7/18,2,2,今村,Right,山元,Right,0,0,1,Fastball,InPlay,135,Single,LineDrive
6,2026/7/18,3,1,今村,Right,荘川,Left,0,0,0,Fastball,BallCalled,135,,
7,2026/7/18,3,2,今村,Right,荘川,Left,0,1,0,Fastball,FoulBallFieldable,135,,Bunt
8,2026/7/18,3,3,今村,Right,荘川,Left,0,1,1,Fastball,InPlay,125,Sacrifice,Bunt
9,2026/7/18,4,1,今村,Right,津田,Left,1,0,0,Slider,StrikeCalled,123,,
10,2026/7/18,4,2,今村,Right,津田,Left,1,0,1,Fastball,FoulBallFieldable,,,
11,2026/7/18,4,3,今村,Right,津田,Left,1,0,2,Fastball,BallCalled,141,,
12,2026/7/18,4,4,今村,Right,津田,Left,1,1,2,Fastball,FoulBallFieldable,140,,
13,2026/7/18,4,5,今村,Right,津田,Left,1,1,2,Fastball,FoulBallFieldable,138,,
14,2026/7/18,4,6,今村,Right,津田,Left,1,1,2,Fastball,FoulBallFieldable,,,
15,2026/7/18,4,7,今村,Right,津田,Left,1,1,2,Fastball,BallCalled,,,
16,2026/7/18,4,8,今村,Right,津田,Left,1,2,2,Fastball,BallCalled,138,,
17,2026/7/18,4,9,今村,Right,津田,Left,1,3,2,Fastball,BallCalled,137,Walk,
18,2026/7/18,5,1,今村,Right,岩﨑遼,Right,1,0,0,Slider,BallCalled,119,,
19,2026/7/18,5,2,今村,Right,岩﨑遼,Right,1,1,0,Fastball,StrikeSwinging,135,,
20,2026/7/18,5,3,今村,Right,岩﨑遼,Right,1,1,1,Fastball,StrikeSwinging,137,,
21,2026/7/18,5,4,今村,Right,岩﨑遼,Right,1,1,2,Fastball,FoulBallFieldable,136,,
22,2026/7/18,5,5,今村,Right,岩﨑遼,Right,1,1,2,Slider,StrikeCalled,,Strikeout,
23,2026/7/18,6,1,今村,Right,野田,Left,2,0,0,Slider,BallCalled,118,,
24,2026/7/18,6,2,今村,Right,野田,Left,2,1,0,Fastball,BallCalled,137,,
25,2026/7/18,6,3,今村,Right,野田,Left,2,2,0,Fastball,InPlay,135,Out,GroundBall
1,2026/7/18,1,1,伊藤光,Right,黒須,Left,0,0,0,TwoSeamFastball,StrikeCalled,124,,
2,2026/7/18,1,2,伊藤光,Right,黒須,Left,0,0,1,Fastball,BallCalled,121,,
3,2026/7/18,1,3,伊藤光,Right,黒須,Left,0,1,1,Fastball,BallCalled,121,,
4,2026/7/18,1,4,伊藤光,Right,黒須,Left,0,2,1,Fastball,InPlay,127,Out,FlyBall
5,2026/7/18,2,1,伊藤光,Right,金子,Right,1,0,0,TwoSeamFastball,BallCalled,123,,
6,2026/7/18,2,2,伊藤光,Right,金子,Right,1,1,0,TwoSeamFastball,BallCalled,121,,
7,2026/7/18,2,3,伊藤光,Right,金子,Right,1,2,0,Fastball,StrikeCalled,126,,
8,2026/7/18,2,4,伊藤光,Right,金子,Right,1,2,1,Fastball,BallCalled,126,,
9,2026/7/18,2,5,伊藤光,Right,金子,Right,1,3,1,Fastball,StrikeCalled,124,,
10,2026/7/18,2,6,伊藤光,Right,金子,Right,1,3,2,Fastball,BallCalled,127,Walk,
11,2026/7/18,3,1,伊藤光,Right,霜,Right,1,0,0,Fastball,BallCalled,122,,
12,2026/7/18,3,2,伊藤光,Right,霜,Right,1,1,0,Fastball,BallCalled,123,,
13,2026/7/18,3,3,伊藤光,Right,霜,Right,1,2,0,Fastball,InPlay,122,Out,GroundBall
14,2026/7/18,4,1,伊藤光,Right,古田,Right,2,0,0,Fastball,FoulBallFieldable,129,,
15,2026/7/18,4,2,伊藤光,Right,古田,Right,2,0,1,Fastball,FoulBallFieldable,125,,
16,2026/7/18,4,3,伊藤光,Right,古田,Right,2,0,2,Fastball,BallCalled,124,,
17,2026/7/18,4,4,伊藤光,Right,古田,Right,2,1,2,Fastball,BallCalled,124,,
18,2026/7/18,4,5,伊藤光,Right,古田,Right,2,2,2,Fastball,InPlay,128,Single,LineDrive
19,2026/7/18,5,1,伊藤光,Right,小松騎,Right,2,0,0,Fastball,StrikeCalled,125,,
20,2026/7/18,5,2,伊藤光,Right,小松騎,Right,2,0,1,Slider,InPlay,109,Out,FlyBall
1,2026/7/18,1,1,今村,Right,湯浅,Right,0,0,0,Fastball,BallCalled,133,,
2,2026/7/18,1,2,今村,Right,湯浅,Right,0,1,0,Fastball,StrikeCalled,134,,
3,2026/7/18,1,3,今村,Right,湯浅,Right,0,1,1,Slider,InPlay,119,Error,GroundBall
4,2026/7/18,2,1,今村,Right,佐藤寛,Left,0,0,0,Fastball,StrikeCalled,,,
5,2026/7/18,2,2,今村,Right,佐藤寛,Left,0,0,1,Slider,FoulBallFieldable,123,,
6,2026/7/18,2,3,今村,Right,佐藤寛,Left,0,0,2,Fastball,FoulBallFieldable,129,,
7,2026/7/18,2,4,今村,Right,佐藤寛,Left,0,0,2,Fastball,BallCalled,,,
8,2026/7/18,2,5,今村,Right,佐藤寛,Left,0,1,2,ChangeUp,BallCalled,,,
9,2026/7/18,2,6,今村,Right,佐藤寛,Left,0,2,2,Fastball,StrikeSwinging,136,Strikeout,
10,2026/7/18,3,1,今村,Right,中村吏,Right,1,0,0,Slider,StrikeSwinging,121,,
11,2026/7/18,3,2,今村,Right,中村吏,Right,1,0,1,Fastball,StrikeSwinging,134,,
12,2026/7/18,3,3,今村,Right,中村吏,Right,1,0,2,Slider,FoulBallFieldable,122,,
13,2026/7/18,3,4,今村,Right,中村吏,Right,1,0,2,Fastball,StrikeCalled,137,Strikeout,
14,2026/7/18,4,1,今村,Right,片岡,Left,2,0,0,Fastball,BallCalled,,,
15,2026/7/18,4,2,今村,Right,片岡,Left,2,1,0,Fastball,StrikeCalled,133,,
16,2026/7/18,4,3,今村,Right,片岡,Left,2,1,1,Fastball,InPlay,132,Out,GroundBall
1,2026/7/18,1,1,伊藤光,Right,渡邊康,Right,0,0,0,Fastball,InPlay,121,Out,GroundBall
2,2026/7/18,2,1,伊藤光,Right,西谷,Left,1,0,0,Fastball,InPlay,,Out,FlyBall
3,2026/7/18,3,1,伊藤光,Right,江﨑,Left,2,0,0,TwoSeamFastball,StrikeCalled,,,
4,2026/7/18,3,2,伊藤光,Right,江﨑,Left,2,0,1,Fastball,BallCalled,,,
5,2026/7/18,3,3,伊藤光,Right,江﨑,Left,2,1,1,Fastball,InPlay,123,Single,LineDrive
6,2026/7/18,4,1,伊藤光,Right,石松,Left,2,0,0,Fastball,InPlay,123,Out,FlyBall
1,2026/7/18,1,1,今村,Right,山元,Right,0,0,0,Fastball,BallCalled,132,,
2,2026/7/18,1,2,今村,Right,山元,Right,0,1,0,Fastball,FoulBallNotFieldable,131,,
3,2026/7/18,1,3,今村,Right,山元,Right,0,1,1,Slider,BallCalled,120,,
4,2026/7/18,1,4,今村,Right,山元,Right,0,2,1,ChangeUp,BallCalled,128,,
5,2026/7/18,1,5,今村,Right,山元,Right,0,3,1,Fastball,BallCalled,132,Walk,
6,2026/7/18,2,1,今村,Right,荘川,Left,0,0,0,Fastball,InPlay,,Out,FlyBall
7,2026/7/18,3,1,今村,Right,津田,Left,1,0,0,Fastball,InPlay,131,Single,LineDrive
8,2026/7/18,4,1,今村,Right,岩﨑遼,Right,1,0,0,Fastball,StrikeSwinging,134,,Bunt
9,2026/7/18,4,2,今村,Right,岩﨑遼,Right,1,0,1,Slider,BallCalled,123,,
10,2026/7/18,4,3,今村,Right,岩﨑遼,Right,1,1,1,Fastball,InPlay,136,Sacrifice,FlyBall
11,2026/7/18,5,1,今村,Right,野田,Left,2,0,0,Fastball,BallCalled,,,
12,2026/7/18,5,2,今村,Right,野田,Left,2,1,0,Fastball,InPlay,131,Out,FlyBall
1,2026/7/18,1,1,伊藤光,Right,黒須,Left,0,0,0,Fastball,BallCalled,122,,
2,2026/7/18,1,2,伊藤光,Right,黒須,Left,0,1,0,Fastball,InPlay,121,Single,GroundBall
3,2026/7/18,2,1,伊藤光,Right,金子,Right,0,0,0,Fastball,FoulBallFieldable,121,,Bunt
4,2026/7/18,2,2,伊藤光,Right,金子,Right,0,0,1,Fastball,InPlay,124,Sacrifice,Bunt
5,2026/7/18,3,1,伊藤光,Right,霜,Right,1,0,0,Fastball,StrikeSwinging,124,,
6,2026/7/18,3,2,伊藤光,Right,霜,Right,1,0,1,TwoSeamFastball,BallCalled,,,
7,2026/7/18,3,3,伊藤光,Right,霜,Right,1,1,1,TwoSeamFastball,BallCalled,120,,
8,2026/7/18,3,4,伊藤光,Right,霜,Right,1,2,1,Fastball,BallCalled,126,,
9,2026/7/18,3,5,伊藤光,Right,霜,Right,1,3,1,Fastball,BallCalled,126,Walk,
10,2026/7/18,4,1,伊藤光,Right,古田,Right,1,0,0,Fastball,FoulBallFieldable,124,,
11,2026/7/18,4,2,伊藤光,Right,古田,Right,1,0,1,Fastball,StrikeSwinging,128,,
12,2026/7/18,4,3,伊藤光,Right,古田,Right,1,0,2,Fastball,BallCalled,121,,
13,2026/7/18,4,4,伊藤光,Right,古田,Right,1,1,2,Slider,BallCalled,111,,
14,2026/7/18,4,5,伊藤光,Right,古田,Right,1,2,2,Fastball,FoulBallFieldable,127,,
15,2026/7/18,4,6,伊藤光,Right,古田,Right,1,2,2,Fastball,BallCalled,127,HitByPitch,
16,2026/7/18,5,1,伊藤光,Right,小松騎,Right,1,0,0,Fastball,StrikeCalled,127,,
17,2026/7/18,5,2,伊藤光,Right,小松騎,Right,1,0,1,Fastball,InPlay,127,Sacrifice,FlyBall
18,2026/7/18,6,1,伊藤光,Right,渡邊康,Right,2,0,0,TwoSeamFastball,StrikeCalled,122,,
19,2026/7/18,6,2,伊藤光,Right,渡邊康,Right,2,0,1,Fastball,InPlay,125,Out,FlyBall
1,2026/7/18,1,1,今村,Right,湯浅,Right,0,0,0,Fastball,FoulBallFieldable,128,,
2,2026/7/18,1,2,今村,Right,湯浅,Right,0,0,1,Curveball,BallCalled,107,,
3,2026/7/18,1,3,今村,Right,湯浅,Right,0,1,1,Fastball,BallCalled,130,,
4,2026/7/18,1,4,今村,Right,湯浅,Right,0,2,1,Fastball,BallCalled,130,,
5,2026/7/18,1,5,今村,Right,湯浅,Right,0,3,1,Fastball,BallCalled,130,Walk,
6,2026/7/18,2,1,今村,Right,佐藤寛,Left,0,0,0,Fastball,InPlay,129,Sacrifice,Bunt
7,2026/7/18,3,1,今村,Right,中村吏,Right,1,0,0,Fastball,BallCalled,134,,
8,2026/7/18,3,2,今村,Right,中村吏,Right,1,1,0,Fastball,StrikeCalled,134,,
9,2026/7/18,3,3,今村,Right,中村吏,Right,1,1,1,Slider,BallCalled,122,,
10,2026/7/18,3,4,今村,Right,中村吏,Right,1,2,1,Fastball,BallCalled,131,,
11,2026/7/18,3,5,今村,Right,中村吏,Right,1,3,1,Fastball,InPlay,,Double,LineDrive
12,2026/7/18,4,1,今村,Right,片岡,Left,1,0,0,Fastball,StrikeCalled,134,,
13,2026/7/18,4,2,今村,Right,片岡,Left,1,0,1,Slider,FoulBallFieldable,121,,
14,2026/7/18,4,3,今村,Right,片岡,Left,1,0,2,Fastball,InPlay,135,Out,FlyBall
15,2026/7/18,5,1,今村,Right,山元,Right,2,0,0,Fastball,BallCalled,131,,
16,2026/7/18,5,2,今村,Right,山元,Right,2,1,0,Fastball,InPlay,129,Out,LineDrive
1,2026/7/18,1,1,伊藤光,Right,西谷,Left,0,0,0,TwoSeamFastball,InPlay,122,Out,GroundBall
2,2026/7/18,2,1,伊藤光,Right,鈴木雅,Left,1,0,0,Fastball,StrikeCalled,122,,
3,2026/7/18,2,2,伊藤光,Right,鈴木雅,Left,1,0,1,Slider,BallCalled,114,,
4,2026/7/18,2,3,伊藤光,Right,鈴木雅,Left,1,1,1,Fastball,InPlay,116,Out,GroundBall
5,2026/7/18,3,1,伊藤光,Right,石松,Left,2,0,0,Slider,StrikeCalled,109,,
6,2026/7/18,3,2,伊藤光,Right,石松,Left,2,0,1,Slider,BallCalled,112,,
7,2026/7/18,3,3,伊藤光,Right,石松,Left,2,1,1,TwoSeamFastball,BallCalled,121,,
8,2026/7/18,3,4,伊藤光,Right,石松,Left,2,2,1,TwoSeamFastball,BallCalled,119,,
9,2026/7/18,3,5,伊藤光,Right,石松,Left,2,3,1,TwoSeamFastball,BallCalled,121,Walk,
10,2026/7/18,4,1,伊藤光,Right,黒須,Left,2,0,0,TwoSeamFastball,StrikeCalled,121,,
11,2026/7/18,4,2,伊藤光,Right,黒須,Left,2,0,1,TwoSeamFastball,BallCalled,121,,
12,2026/7/18,4,3,伊藤光,Right,黒須,Left,2,1,1,TwoSeamFastball,BallCalled,120,,
13,2026/7/18,4,4,伊藤光,Right,黒須,Left,2,2,1,Fastball,StrikeCalled,120,,
14,2026/7/18,4,5,伊藤光,Right,黒須,Left,2,2,2,Fastball,BallCalled,,,
15,2026/7/18,4,6,伊藤光,Right,黒須,Left,2,3,2,Fastball,InPlay,123,Out,FlyBall
1,2026/7/18,1,1,岩﨑龍,Left,小室,Right,0,0,0,Fastball,BallCalled,124,,
2,2026/7/18,1,2,岩﨑龍,Left,小室,Right,0,1,0,Fastball,BallCalled,122,,
3,2026/7/18,1,3,岩﨑龍,Left,小室,Right,0,2,0,Cutter,BallCalled,118,,
4,2026/7/18,1,4,岩﨑龍,Left,小室,Right,0,3,0,Fastball,BallCalled,125,Walk,
5,2026/7/18,2,1,岩﨑龍,Left,津田,Left,0,0,0,Fastball,FoulBallFieldable,126,,Bunt
6,2026/7/18,2,2,岩﨑龍,Left,津田,Left,0,0,1,Fastball,BallCalled,122,,
7,2026/7/18,2,3,岩﨑龍,Left,津田,Left,0,1,1,Fastball,BallCalled,126,,
8,2026/7/18,2,4,岩﨑龍,Left,津田,Left,0,2,1,Cutter,InPlay,115,Out,GroundBall
9,2026/7/18,3,1,岩﨑龍,Left,岩﨑遼,Right,1,0,0,Cutter,BallCalled,117,,
10,2026/7/18,3,2,岩﨑龍,Left,岩﨑遼,Right,1,1,0,Fastball,InPlay,118,Out,Bunt
11,2026/7/18,4,1,岩﨑龍,Left,野田,Left,2,0,0,Cutter,StrikeCalled,,,
12,2026/7/18,4,2,岩﨑龍,Left,野田,Left,2,0,1,Cutter,StrikeCalled,121,,
13,2026/7/18,4,3,岩﨑龍,Left,野田,Left,2,0,2,Fastball,BallCalled,124,,
14,2026/7/18,4,4,岩﨑龍,Left,野田,Left,2,1,2,Cutter,InPlay,118,Single,FlyBall
15,2026/7/18,5,1,岩﨑龍,Left,湯浅,Right,2,0,0,Fastball,BallCalled,132,,
16,2026/7/18,5,2,岩﨑龍,Left,湯浅,Right,2,1,0,Fastball,BallCalled,124,,
17,2026/7/18,5,3,岩﨑龍,Left,湯浅,Right,2,2,0,Cutter,StrikeCalled,122,,
18,2026/7/18,5,4,岩﨑龍,Left,湯浅,Right,2,2,1,Cutter,BallCalled,,,
19,2026/7/18,5,5,岩﨑龍,Left,湯浅,Right,2,3,1,Fastball,InPlay,125,Single,GroundBall
1,2026/7/18,1,1,足達,Right,金子,Right,0,0,0,Cutter,BallCalled,121,,
2,2026/7/18,1,2,足達,Right,金子,Right,0,1,0,Cutter,InPlay,119,Single,LineDrive
3,2026/7/18,2,1,足達,Right,霜,Right,0,0,0,Curveball,BallCalled,102,,
4,2026/7/18,2,2,足達,Right,霜,Right,0,1,0,Fastball,InPlay,124,Out,FlyBall
5,2026/7/18,3,1,足達,Right,古田,Right,1,0,0,Slider,StrikeCalled,115,,
6,2026/7/18,3,2,足達,Right,古田,Right,1,0,1,Fastball,BallCalled,,,
7,2026/7/18,3,3,足達,Right,古田,Right,1,1,1,Curveball,InPlay,99,Out,FlyBall
8,2026/7/18,4,1,足達,Right,茨木,Left,2,0,0,Fastball,InPlay,128,Single,GroundBall
1,2026/7/18,1,1,岩﨑龍,Left,佐藤寛,Left,0,0,0,Cutter,BallCalled,119,HitByPitch,
2,2026/7/18,2,1,岩﨑龍,Left,秋田,Right,0,0,0,Cutter,StrikeCalled,119,,
3,2026/7/18,2,2,岩﨑龍,Left,秋田,Right,0,0,1,Fastball,InPlay,,Out,LineDrive
4,2026/7/18,3,1,岩﨑龍,Left,片岡,Left,1,0,0,Cutter,StrikeCalled,120,,
5,2026/7/18,3,2,岩﨑龍,Left,片岡,Left,1,0,1,Fastball,StrikeCalled,128,,
6,2026/7/18,3,3,岩﨑龍,Left,片岡,Left,1,0,2,Cutter,InPlay,117,Out,GroundBall
7,2026/7/18,4,1,岩﨑龍,Left,山元,Right,2,0,0,Fastball,StrikeCalled,125,,
8,2026/7/18,4,2,岩﨑龍,Left,山元,Right,2,0,1,Cutter,FoulBallFieldable,117,,
9,2026/7/18,4,3,岩﨑龍,Left,山元,Right,2,0,2,ChangeUp,BallCalled,106,,
10,2026/7/18,4,4,岩﨑龍,Left,山元,Right,2,1,2,Cutter,FoulBallFieldable,116,,
11,2026/7/18,4,5,岩﨑龍,Left,山元,Right,2,1,2,Fastball,StrikeCalled,123,Strikeout,
1,2026/7/18,1,1,足達,Right,渡邊康,Right,0,0,0,Slider,BallCalled,117,,
2,2026/7/18,1,2,足達,Right,渡邊康,Right,0,1,0,Cutter,InPlay,,Out,GroundBall
3,2026/7/18,2,1,足達,Right,西谷,Left,1,0,0,Fastball,BallCalled,130,,
4,2026/7/18,2,2,足達,Right,西谷,Left,1,1,0,Fastball,StrikeCalled,128,,
5,2026/7/18,2,3,足達,Right,西谷,Left,1,1,1,Slider,FoulBallFieldable,114,,
6,2026/7/18,2,4,足達,Right,西谷,Left,1,1,2,Slider,InPlay,114,Out,GroundBall
7,2026/7/18,3,1,足達,Right,鈴木雅,Left,2,0,0,Fastball,StrikeCalled,133,,
8,2026/7/18,3,2,足達,Right,鈴木雅,Left,2,0,1,Fastball,BallCalled,,,
9,2026/7/18,3,3,足達,Right,鈴木雅,Left,2,1,1,Cutter,BallCalled,112,,
10,2026/7/18,3,4,足達,Right,鈴木雅,Left,2,2,1,Fastball,InPlay,129,Out,GroundBall
1,2026/7/18,1,1,岩﨑龍,Left,小室,Right,0,0,0,Cutter,StrikeSwinging,118,,
2,2026/7/18,1,2,岩﨑龍,Left,小室,Right,0,0,1,Cutter,BallCalled,,,
3,2026/7/18,1,3,岩﨑龍,Left,小室,Right,0,1,1,Fastball,BallCalled,,,
4,2026/7/18,1,4,岩﨑龍,Left,小室,Right,0,2,1,Fastball,BallCalled,127,,
5,2026/7/18,1,5,岩﨑龍,Left,小室,Right,0,3,1,Fastball,StrikeCalled,127,,
6,2026/7/18,1,6,岩﨑龍,Left,小室,Right,0,3,2,Cutter,FoulBallFieldable,121,,
7,2026/7/18,1,7,岩﨑龍,Left,小室,Right,0,3,2,Cutter,BallCalled,,Walk,
8,2026/7/18,2,1,岩﨑龍,Left,津田,Left,0,0,0,Cutter,InPlay,122,Out,GroundBall
9,2026/7/18,3,1,岩﨑龍,Left,岩﨑遼,Right,1,0,0,ChangeUp,BallCalled,121,,
10,2026/7/18,3,2,岩﨑龍,Left,岩﨑遼,Right,1,1,0,Cutter,StrikeCalled,121,,
11,2026/7/18,3,3,岩﨑龍,Left,岩﨑遼,Right,1,1,1,Fastball,BallCalled,121,,
12,2026/7/18,3,4,岩﨑龍,Left,岩﨑遼,Right,1,2,1,Fastball,BallCalled,126,,
13,2026/7/18,3,5,岩﨑龍,Left,岩﨑遼,Right,1,3,1,Cutter,FoulBallFieldable,124,,
14,2026/7/18,3,6,岩﨑龍,Left,岩﨑遼,Right,1,3,2,Cutter,StrikeSwinging,,Strikeout,
1,2026/7/18,1,1,足達,Right,石松,Left,0,0,0,Slider,BallCalled,104,,
2,2026/7/18,1,2,足達,Right,石松,Left,0,1,0,Cutter,InPlay,116,Single,FlyBall
3,2026/7/18,2,1,足達,Right,黒須,Left,0,0,0,Fastball,StrikeCalled,131,,
4,2026/7/18,2,2,足達,Right,黒須,Left,0,0,1,Fastball,FoulBallFieldable,,,
5,2026/7/18,2,3,足達,Right,黒須,Left,0,0,2,Fastball,FoulBallFieldable,,,
6,2026/7/18,2,4,足達,Right,黒須,Left,0,0,2,Fastball,StrikeCalled,128,Strikeout,
7,2026/7/18,3,1,足達,Right,金子,Right,1,0,0,Cutter,StrikeCalled,112,,
8,2026/7/18,3,2,足達,Right,金子,Right,1,0,1,Fastball,StrikeCalled,131,,
9,2026/7/18,3,3,足達,Right,金子,Right,1,0,2,Curveball,StrikeCalled,106,,
10,2026/7/18,3,4,足達,Right,金子,Right,1,0,2,Fastball,BallCalled,124,,
11,2026/7/18,3,5,足達,Right,金子,Right,1,1,2,Fastball,InPlay,,Out,GroundBall
