PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
10,2026/7/23,3,4,毛木,Left,片岡,Left,2,2,1,Fastball,InPlay,122,Out,FlyBall
1,2026/7/23,1,1,俵積田,Right,舟橋,Right,0,0,0,Slider,InPlay,119,Single,FlyBall
2,2026/7/23,2,1,俵積田,Right,小室,Right,0,0,0,Slider,BallCalled,118,,
3,2026/7/23,2,2,俵積田,Right,小室,Right,0,1,0,Fastball,FoulBallFieldable,124,,
4,2026/7/23,2,3,俵積田,Right,小室,Right,0,1,1,Slider,StrikeCalled,124,,
5,2026/7/23,2,4,俵積田,Right,小室,Right,0,1,2,Slider,StrikeCalled,-,Out,
6,2026/7/23,3,1,俵積田,Right,秋田,Right,1,0,0,Slider,StrikeCalled,-,,
7,2026/7/23,3,2,俵積田,Right,秋田,Right,1,0,1,Fastball,StrikeCalled,131,,
8,2026/7/23,3,3,俵積田,Right,秋田,Right,1,0,2,Fastball,FoulBallFieldable,-,,
9,2026/7/23,3,4,俵積田,Right,秋田,Right,1,0,2,Slider,BallCalled,-,,
10,2026/7/23,3,5,俵積田,Right,秋田,Right,1,1,2,Slider,InPlay,117,Out,GroundBall
1,2026/7/23,1,1,毛木,Left,大平,Right,0,0,0,Slider,BallCalled,-,,
2,2026/7/23,1,2,毛木,Left,大平,Right,0,1,0,ChangeUp,BallCalled,112,,
3,2026/7/23,1,3,毛木,Left,大平,Right,0,2,0,Fastball,InPlay,123,Single,FlyBall
4,2026/7/23,2,1,毛木,Left,茨木,Left,0,0,0,Fastball,StrikeCalled,122,,
5,2026/7/23,2,2,毛木,Left,茨木,Left,0,0,1,Slider,StrikeCalled,108,,
6,2026/7/23,2,3,毛木,Left,茨木,Left,0,0,2,Curveball,BallCalled,100,,
7,2026/7/23,2,4,毛木,Left,茨木,Left,0,1,2,Curveball,BallCalled,-,,
8,2026/7/23,2,5,毛木,Left,茨木,Left,0,2,2,ChangeUp,InPlay,113,Single,FlyBall
9,2026/7/23,3,1,毛木,Left,渡邊康,Right,0,0,0,Fastball,BallCalled,-,,
10,2026/7/23,3,2,毛木,Left,渡邊康,Right,0,1,0,Fastball,FoulBallFieldable,-,,
11,2026/7/23,3,3,毛木,Left,渡邊康,Right,0,1,1,Fastball,InPlay,120,Single,GroundBall
12,2026/7/23,4,1,毛木,Left,荘川,Left,0,0,0,Curveball,BallCalled,95,,
13,2026/7/23,4,2,毛木,Left,荘川,Left,0,1,0,Fastball,FoulBallFieldable,-,,
14,2026/7/23,4,3,毛木,Left,荘川,Left,0,1,1,Slider,StrikeCalled,-,Strikeout,
15,2026/7/23,5,1,毛木,Left,鈴木雅,Left,1,0,0,Fastball,BallCalled,121,,
16,2026/7/23,5,2,毛木,Left,鈴木雅,Left,1,1,0,Slider,BallCalled,-,,
17,2026/7/23,5,3,毛木,Left,鈴木雅,Left,1,2,0,Curveball,BallCalled,96,,
18,2026/7/23,5,4,毛木,Left,鈴木雅,Left,1,3,0,Curveball,BallCalled,102,,
