PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
14,2026/7/11,3,5,岡村,Right,尾形,Left,1,3,1,Fastball,InPlay,137,Double,LineDrive
15,2026/7/11,4,1,岡村,Right,大平,Right,1,0,0,ChangeUp,InPlay,118,HomeRun,
16,2026/7/11,5,1,岡村,Right,寺尾,Right,1,0,0,Curveball,InPlay,108,Out,LineDrive
17,2026/7/11,6,1,岡村,Right,中村俊,Left,2,0,0,Fastball,StrikeCalled,138,,
18,2026/7/11,6,2,岡村,Right,中村俊,Left,2,0,1,Curveball,FoulBallFieldable,109,,
19,2026/7/11,6,3,岡村,Right,中村俊,Left,2,0,2,Fastball,BallCalled,135,,
20,2026/7/11,6,4,岡村,Right,中村俊,Left,2,1,2,ChangeUp,InPlay,,Out,FlyBall
1,2026/7/11,1,1,安田,Right,永田,Right,0,0,0,TwoSeamFastball,StrikeCalled,112,,
2,2026/7/11,1,2,安田,Right,永田,Right,0,0,1,ChangeUp,BallCalled,94,,
3,2026/7/11,1,3,安田,Right,永田,Right,0,1,1,TwoSeamFastball,InPlay,,Out,GroundBall
4,2026/7/11,2,1,安田,Right,大内,Left,1,0,0,Fastball,FoulBallFieldable,133,,
5,2026/7/11,2,2,安田,Right,大内,Left,1,0,1,ChangeUp,BallCalled,110,,
6,2026/7/11,2,3,安田,Right,大内,Left,1,1,1,Fastball,BallCalled,,,
7,2026/7/11,2,4,安田,Right,大内,Left,1,2,1,Fastball,BallCalled,,,
8,2026/7/11,2,5,安田,Right,大内,Left,1,3,1,TwoSeamFastball,StrikeCalled,118,,
9,2026/7/11,2,6,安田,Right,大内,Left,1,3,2,TwoSeamFastball,StrikeSwinging,118,Strikeout,
10,2026/7/11,3,1,安田,Right,坂口,Right,2,0,0,TwoSeamFastball,InPlay,121,Single,LineDrive
11,2026/7/11,4,1,安田,Right,阿部,Left,2,0,0,TwoSeamFastball,BallCalled,,,
12,2026/7/11,4,2,安田,Right,阿部,Left,2,1,0,TwoSeamFastball,BallCalled,120,,
13,2026/7/11,4,3,安田,Right,阿部,Left,2,2,0,TwoSeamFastball,BallCalled,,,
14,2026/7/11,4,4,安田,Right,阿部,Left,2,3,0,Fastball,FoulBallFieldable,,,
15,2026/7/11,4,5,安田,Right,阿部,Left,2,3,1,TwoSeamFastball,InPlay,115,Out,FlyBall
1,2026/7/11,1,1,岡村,Right,片岡,Left,0,0,0,Fastball,BallCalled,,,
2,2026/7/11,1,2,岡村,Right,片岡,Left,0,1,0,Curveball,InPlay,108,Out,FlyBall
3,2026/7/11,2,1,岡村,Right,渡邊康,Right,1,0,0,Curveball,StrikeSwinging,106,,
