PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
7,2026/8/2,4,1,足達,Right,野田,Left,2,0,0,Slider,StrikeCalled,101,,
8,2026/8/2,4,2,足達,Right,野田,Left,2,0,1,Slider,StrikeCalled,101,,
9,2026/8/2,4,3,足達,Right,野田,Left,2,0,2,Fastball,BallCalled,134,,
10,2026/8/2,4,4,足達,Right,野田,Left,2,1,2,ChangeUp,InPlay,115,Out,FlyBall
1,2026/8/2,1,1,山﨑,Right,片岡,Left,0,0,0,Fastball,FoulBallFieldable,137,,
2,2026/8/2,1,2,山﨑,Right,片岡,Left,0,0,1,Slider,BallCalled,118,,
3,2026/8/2,1,3,山﨑,Right,片岡,Left,0,1,1,Fastball,StrikeCalled,138,,
4,2026/8/2,1,4,山﨑,Right,片岡,Left,0,1,2,Fastball,FoulBallFieldable,134,,
5,2026/8/2,1,5,山﨑,Right,片岡,Left,0,1,2,Fastball,InPlay,133,Out,LineDrive
6,2026/8/2,2,1,山﨑,Right,高崎,Right,1,0,0,Curveball,BallCalled,115,,
7,2026/8/2,2,2,山﨑,Right,高崎,Right,1,1,0,Fastball,InPlay,134,Out,FlyBall
8,2026/8/2,3,1,山﨑,Right,西谷,Left,2,0,0,Curveball,StrikeCalled,,,
9,2026/8/2,3,2,山﨑,Right,西谷,Left,2,0,1,Curveball,StrikeCalled,108,,
10,2026/8/2,3,3,山﨑,Right,西谷,Left,2,0,2,ChangeUp,BallCalled,125,,
11,2026/8/2,3,4,山﨑,Right,西谷,Left,2,1,2,Slider,FoulBallFieldable,118,,
12,2026/8/2,3,5,山﨑,Right,西谷,Left,2,1,2,Fastball,BallCalled,133,,
13,2026/8/2,3,6,山﨑,Right,西谷,Left,2,2,2,Fastball,StrikeSwinging,134,Out,
1,2026/8/2,1,1,松本宗,Right,金子,Right,0,0,0,Slider,BallCalled,119,,
2,2026/8/2,1,2,松本宗,Right,金子,Right,0,1,0,Fastball,StrikeSwinging,136,,
3,2026/8/2,1,3,松本宗,Right,金子,Right,0,1,1,Fastball,StrikeCalled,137,,
4,2026/8/2,1,4,松本宗,Right,金子,Right,0,1,2,Slider,BallCalled,120,,
5,2026/8/2,1,5,松本宗,Right,金子,Right,0,2,2,Slider,BallCalled,121,,
6,2026/8/2,1,6,松本宗,Right,金子,Right,0,3,2,Fastball,InPlay,,Single,LineDrive
7,2026/8/2,2,1,松本宗,Right,髙橋海,Right,0,0,0,Fastball,BallCalled,141,,
8,2026/8/2,2,2,松本宗,Right,髙橋海,Right,0,1,0,Slider,BallCalled,125,,
9,2026/8/2,2,3,松本宗,Right,髙橋海,Right,0,2,0,Fastball,BallCalled,139,,
10,2026/8/2,2,4,松本宗,Right,髙橋海,Right,0,3,0,Fastball,StrikeCalled,137,,
11,2026/8/2,2,5,松本宗,Right,髙橋海,Right,0,3,1,Slider,StrikeSwinging,126,,
12,2026/8/2,2,6,松本宗,Right,髙橋海,Right,0,3,2,Slider,InPlay,126,Out,FlyBall
13,2026/8/2,3,1,松本宗,Right,小松騎,Right,1,0,0,Fastball,FoulBallFieldable,138,,
14,2026/8/2,3,2,松本宗,Right,小松騎,Right,1,0,1,Slider,StrikeCalled,127,,
15,2026/8/2,3,3,松本宗,Right,小松騎,Right,1,0,2,Splitter,FoulBallFieldable,120,,
16,2026/8/2,3,4,松本宗,Right,小松騎,Right,1,0,2,Slider,BallCalled,126,,
17,2026/8/2,3,5,松本宗,Right,小松騎,Right,1,1,2,Fastball,BallCalled,,,
18,2026/8/2,3,6,松本宗,Right,小松騎,Right,1,2,2,Splitter,FoulBallFieldable,121,,
19,2026/8/2,3,7,松本宗,Right,小松騎,Right,1,2,2,Fastball,FoulBallFieldable,140,,
20,2026/8/2,3,8,松本宗,Right,小松騎,Right,1,2,2,Splitter,FoulBallFieldable,125,,
21,2026/8/2,3,9,松本宗,Right,小松騎,Right,1,2,2,Slider,InPlay,125,Out,Popup
22,2026/8/2,4,1,松本宗,Right,寺尾,Right,2,0,0,Splitter,BallCalled,120,,
